,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,6.62,6.6,6.76,6.59,6.68,0.9063444108761365,2.567975830815709,44421387,296976885.79,2024-01-05,0.1513,196072541344.64,196072541344.64,5.0671,0.3252
1,SHSE.600004,白云机场,9.27,9.23,9.38,9.19,9.22,-0.5393743257820827,2.0496224379719665,18837753,175014799.67,2024-01-05,0.7959,21821142569.26,21821142569.26,-128.3987,1.2495
2,SHSE.600006,东风汽车,5.74,5.75,5.78,5.62,5.67,-1.2195121951219523,2.7874564459930338,14163475,80717347.65,2024-01-05,0.7082,11340000000.0,11340000000.0,50.5458,1.3918
3,SHSE.600007,中国国贸,18.79,18.89,19.17,18.77,19.1,1.6498137307078276,2.128791910590751,2537588,48338860.76,2024-01-05,0.2519,19239096399.4,19239096399.4,15.4017,2.0373
4,SHSE.600008,首创环保,2.75,2.75,2.78,2.73,2.75,0.0,1.818181818181812,53248049,146828331.36,2024-01-05,0.7254,20186624361.75,20186624361.75,17.121,1.0615
5,SHSE.600009,上海机场,31.67,31.62,32.05,31.37,31.45,-0.6946637196084682,2.1471424060625073,7167529,227099220.14,2024-01-05,0.372,60602843189.6,78262738143.0,-197.8455,1.9515
6,SHSE.600010,包钢股份,1.44,1.44,1.46,1.43,1.43,-0.694444444444442,2.0833333333333353,192231165,277478605.66,2024-01-05,0.6103,45040883297.41,64929067414.64,132.2351,1.2252
7,SHSE.600011,华能国际,8.42,8.35,8.55,8.28,8.35,-0.8313539192399078,3.2066508313539357,66348133,558303405.48,2024-01-05,0.6033,91830877823.65,131079079547.65,14.3746,2.2689
8,SHSE.600012,皖通高速,11.76,11.72,11.9,11.57,11.61,-1.2755102040816313,2.8061224489795924,5223860,61303397.0,2024-01-05,0.4482,13532616000.0,19256462100.0,11.8684,1.5596
9,SHSE.600015,华夏银行,5.8,5.8,5.98,5.78,5.9,1.7241379310344973,3.448275862068969,59722161,352315745.27,2024-01-05,0.4658,75653851252.7,93898077961.2,3.6234,0.348
10,SHSE.600016,民生银行,3.76,3.76,3.85,3.75,3.81,1.3297872340425565,2.659574468085109,151159354,575570328.56,2024-01-05,0.4263,135110689441.53,166811014492.62,4.7568,0.3171
11,SHSE.600017,日照港,2.76,2.76,2.78,2.74,2.75,-0.36231884057970065,1.449275362318826,20033772,55346125.44,2024-01-05,0.6514,8458048192.0,8458048192.0,15.5012,0.6332
