,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.22,10.19,10.20,10.07,10.12,-0.98,1.27,29273907,296073789.33,2021-05-19,0.10,297043701449.44,297043701449.44,4.98,0.55
1,SHSE.600004,白云机场,12.12,12.18,12.18,12.00,12.06,-0.50,1.49,7671501,92341445.84,2021-05-19,0.37,28542622492.98,24956005398.84,-83.47,1.53
2,SHSE.600006,东风汽车,7.14,7.11,7.70,6.95,7.39,3.50,10.50,133744369,981306884.78,2021-05-19,6.69,14780000000.00,14780000000.00,17.30,1.83
3,SHSE.600007,中国国贸,23.41,23.28,24.80,22.00,22.60,-3.46,11.96,20770279,481416164.21,2021-05-19,2.06,22764585268.40,22764585268.40,26.50,2.76
4,SHSE.600008,首创环保,3.03,3.02,3.03,2.98,3.00,-0.99,1.65,33457244,100257325.46,2021-05-19,0.46,22021772031.00,22021772031.00,13.34,1.36
5,SHSE.600009,上海机场,48.28,48.10,48.10,47.28,47.41,-1.80,1.70,8196665,389594206.81,2021-05-19,0.75,91357100019.68,51841715981.77,-51.22,3.17
6,SHSE.600010,包钢股份,1.68,1.66,1.67,1.63,1.65,-1.79,2.38,643173616,1059380488.37,2021-05-19,2.03,75215303869.20,52267399118.55,51.37,1.40
7,SHSE.600011,华能国际,4.23,4.22,4.25,4.20,4.20,-0.71,1.18,16062900,67703692.00,2021-05-19,0.15,65931992107.80,46190381659.80,11.71,0.88
8,SHSE.600012,皖通高速,6.96,6.91,7.03,6.86,6.90,-0.86,2.44,3735900,25873372.00,2021-05-19,0.32,11444409000.00,8042640000.00,8.83,0.98
9,SHSE.600015,华夏银行,6.41,6.41,6.42,6.36,6.42,0.16,0.94,28553830,182523931.10,2021-05-19,0.22,98785977970.86,82321648312.26,4.53,0.44
10,SHSE.600016,民生银行,4.68,4.70,4.71,4.67,4.69,0.21,0.85,60945555,285519758.07,2021-05-19,0.17,205339542774.38,166317357868.97,6.34,0.43
11,SHSE.600017,日照港,2.77,2.77,2.77,2.74,2.74,-1.08,1.08,9735700,26796940.00,2021-05-19,0.32,8427291653.12,8427291653.12,12.76,0.67
12,SHSE.600018,上港集团,4.82,4.81,4.81,4.75,4.76,-1.24,1.24,18734800,89407134.00,2021-05-19,0.08,110306691334.00,110306691334.00,11.50,1.22
13,SHSE.600019,宝钢股份,8.16,8.11,8.11,7.84,7.90,-3.19,3.31,177054064,1405232886.13,2021-05-19,0.80,175921856655.00,175477592152.30,10.67,0.93
14,SHSE.600020,中原高速,3.45,3.44,3.47,3.40,3.42,-0.87,2.03,7566098,25928774.18,2021-05-19,0.34,7686011665.44,7686011665.44,7.43,0.74
15,SHSE.600021,上海电力,7.11,7.11,7.24,7.10,7.24,1.83,1.97,18023097,129602935.08,2021-05-19,0.77,18948268786.28,16994063248.20,18.65,1.14
16,SHSE.600022,山东钢铁,1.91,1.89,1.90,1.85,1.88,-1.57,2.62,140295601,262501561.21,2021-05-19,1.28,20579513278.08,20579513278.08,15.70,0.95
17,SHSE.600023,浙能电力,3.63,3.63,3.63,3.61,3.61,-0.55,0.55,20628118,74601660.64,2021-05-19,0.15,49098490856.68,49098490856.68,7.46,0.70
18,SHSE.600025,华能水电,5.59,5.58,5.61,5.48,5.58,-0.18,2.33,34017103,187992174.37,2021-05-19,0.19,100440000000.00,100440000000.00,18.30,2.05
19,SHSE.600026,中远海能,6.28,6.27,6.28,6.22,6.24,-0.64,0.96,8752600,54657398.00,2021-05-19,0.31,29719197362.40,17877429573.12,14.24,0.85
20,SHSE.600027,华电国际,3.45,3.44,3.46,3.41,3.42,-0.87,1.45,22624054,77551513.14,2021-05-19,0.28,33731380153.26,27858441241.26,8.05,0.70
21,SHSE.600028,中国石化,4.53,4.49,4.49,4.41,4.43,-2.21,1.77,161015862,714996283.25,2021-05-19,0.17,536345458731.78,423320925733.78,7.58,0.70
22,SHSE.600029,南方航空,6.60,6.60,6.63,6.52,6.59,-0.15,1.67,32354559,212540230.01,2021-05-19,0.40,101020447802.50,53455264659.74,-10.54,1.55
23,SHSE.600030,中信证券,24.77,24.71,25.08,24.67,24.78,0.04,1.66,80658372,2003739444.77,2021-05-19,0.82,320325509998.62,243207316926.00,20.03,1.72
24,SHSE.600031,三一重工,29.62,29.50,30.34,29.16,29.68,0.20,3.98,123939874,3691544077.89,2021-05-19,1.46,251841370884.88,251841370884.88,13.45,4.05
25,SHSE.600033,福建高速,2.80,2.78,2.80,2.75,2.76,-1.43,1.79,4660997,12905731.22,2021-05-19,0.17,7574544000.00,7574544000.00,10.55,0.75
26,SHSE.600035,楚天高速,3.09,3.10,3.10,3.01,3.03,-1.94,2.91,9716836,29596442.40,2021-05-19,0.60,4878651180.03,4878651180.03,8.30,0.74
27,SHSE.600036,招商银行,55.95,56.00,56.08,54.51,54.80,-2.06,2.81,35729344,1966656369.28,2021-05-19,0.17,1382047538934.80,1130466154709.20,13.61,2.06
28,SHSE.600037,歌华有线,10.44,10.44,11.48,10.20,11.48,9.96,12.26,79730503,879896040.09,2021-05-19,5.73,15977610108.32,15977610108.32,117.43,1.26
29,SHSE.600038,中直股份,52.85,52.72,52.98,52.03,52.19,-1.25,1.80,2757344,144539916.13,2021-05-19,0.47,30764789808.04,30764789808.04,35.37,3.40
30,SHSE.600039,四川路桥,7.37,7.34,7.77,7.30,7.59,2.99,6.38,45836641,348654650.29,2021-05-19,1.27,36261758493.51,27403888620.90,9.20,1.52
31,SHSE.600048,保利发展,13.73,13.73,13.75,13.44,13.49,-1.75,2.26,41639118,564109664.09,2021-05-19,0.35,161468464455.12,161468464455.12,5.55,0.99
32,SHSE.600050,中国联通,4.40,4.39,4.42,4.35,4.40,0.00,1.59,70915325,311057262.26,2021-05-19,0.23,136452154462.80,135324834532.80,23.45,0.91
33,SHSE.600051,宁波联合,6.85,6.86,6.86,6.80,6.84,-0.15,0.88,1295748,8850589.00,2021-05-19,0.42,2126419200.00,2126419200.00,24.25,0.71
34,SHSE.600052,东望时代,3.53,3.51,3.52,3.43,3.45,-2.27,2.55,7769800,26946257.00,2021-05-19,0.92,2912471856.45,2912471856.45,140.34,0.86
35,SHSE.600053,九鼎投资,17.15,16.99,17.10,16.70,16.82,-1.92,2.33,1238725,20876289.72,2021-05-19,0.29,7292156256.00,7292156256.00,95.18,2.72
36,SHSE.600054,黄山旅游,9.53,9.53,9.60,9.41,9.56,0.31,1.99,2842014,27014151.37,2021-05-19,0.55,6972867446.40,4907148000.00,-6700.22,1.65
37,SHSE.600055,万东医疗,13.68,13.70,13.70,13.43,13.52,-1.17,1.97,6858710,92894657.23,2021-05-19,1.27,7311835010.48,7311835010.48,33.39,3.14
38,SHSE.600056,中国医药,13.03,13.06,13.06,12.85,12.93,-0.77,1.61,6807214,87976466.75,2021-05-19,0.64,13815517954.62,13810639000.14,10.97,1.35
39,SHSE.600057,厦门象屿,6.72,6.75,6.83,6.71,6.77,0.74,1.79,16853127,114224759.49,2021-05-19,0.79,14605964155.45,14470648658.59,10.51,1.29
40,SHSE.600058,五矿发展,9.18,9.18,9.30,9.01,9.05,-1.42,3.16,16820090,153382179.53,2021-05-19,1.57,9700791934.55,9700791934.55,23.73,2.24
41,SHSE.600059,古越龙山,12.24,12.20,12.20,11.90,11.98,-2.12,2.45,22031279,265148221.96,2021-05-19,2.72,10920278107.74,9686119496.70,65.97,2.53
42,SHSE.600060,海信视像,11.69,11.63,12.04,11.58,11.95,2.22,3.93,25133079,297349522.38,2021-05-19,1.92,15636350602.90,15636350602.90,11.61,0.99
43,SHSE.600061,国投资本,13.24,13.22,13.33,13.16,13.20,-0.30,1.28,15138353,200306249.47,2021-05-19,0.36,55798384448.40,55798384448.40,12.16,1.29
44,SHSE.600062,华润双鹤,12.37,12.38,12.45,12.14,12.19,-1.46,2.51,8016049,98152127.32,2021-05-19,0.77,12717067684.90,12717067684.90,12.51,1.33
45,SHSE.600063,皖维高新,4.24,4.21,4.23,4.14,4.16,-1.89,2.12,35791945,149225887.60,2021-05-19,1.86,8011721918.72,8011721918.72,11.59,1.41
46,SHSE.600064,南京高科,9.93,9.93,9.93,9.80,9.84,-0.91,1.31,4194800,41349559.84,2021-05-19,0.34,12161815777.92,12161815777.92,6.15,0.88
47,SHSE.600066,宇通客车,14.06,14.10,14.43,13.98,14.24,1.28,3.20,12138531,172817321.88,2021-05-19,0.55,32224140615.52,31526494535.52,58.78,2.14
48,SHSE.600067,冠城大通,3.37,3.36,3.37,3.33,3.34,-0.89,1.19,2957100,9899337.00,2021-05-19,0.20,4983649821.50,4983649821.50,12.24,0.62
49,SHSE.600068,葛洲坝,7.30,7.29,7.29,7.20,7.22,-1.10,1.23,19452936,140860866.92,2021-05-19,0.42,33246492914.64,33246492914.64,7.29,0.98
50,SHSE.600070,ST富润,7.17,7.14,7.18,7.03,7.10,-0.98,2.09,6573651,46681253.04,2021-05-19,1.26,3705817437.80,3705817437.80,-9.70,1.51
51,SHSE.600071,凤凰光学,13.24,13.32,13.58,13.12,13.44,1.51,3.47,1927150,25808929.50,2021-05-19,0.81,3784353068.16,3191629808.64,155.45,7.37
52,SHSE.600072,中船科技,11.44,11.33,11.45,11.28,11.30,-1.22,1.49,6837334,77520622.20,2021-05-19,0.93,8319623677.90,8319623677.90,58.93,2.12
