,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.57,8.58,8.66,8.55,8.63,0.70,1.28,39995195,344181260.49,2022-01-18,0.14,253309209891.78,253309209891.78,4.60,0.45
1,SHSE.600004,白云机场,12.36,12.39,12.51,12.11,12.45,0.73,3.24,15971860,196489478.90,2022-01-18,0.77,25763040399.30,29465642623.35,-66.81,1.61
2,SHSE.600006,东风汽车,6.81,6.81,6.82,6.71,6.74,-1.03,1.62,16651588,112455982.43,2022-01-18,0.83,13480000000.00,13480000000.00,23.35,1.68
3,SHSE.600007,中国国贸,14.53,14.64,14.69,13.98,14.13,-2.75,4.89,14917750,213017720.67,2022-01-18,1.48,14232902205.42,14232902205.42,14.40,1.65
4,SHSE.600008,首创环保,3.41,3.40,3.42,3.37,3.39,-0.59,1.47,71829567,243128555.65,2022-01-18,0.98,24884602395.03,24884602395.03,10.13,1.43
5,SHSE.600009,上海机场,48.30,48.20,49.74,47.83,49.37,2.22,3.95,14158261,688775004.38,2022-01-18,1.29,53984929719.89,95133938577.76,-53.44,3.46
6,SHSE.600010,包钢股份,2.56,2.56,2.61,2.55,2.58,0.78,2.34,366372560,946392796.40,2022-01-18,1.16,81727205894.46,117609384231.84,29.28,2.13
7,SHSE.600011,华能国际,7.57,7.53,8.33,7.49,8.21,8.45,11.10,267914609,2167094909.56,2022-01-18,2.44,90291198434.99,128881346477.39,-34.10,2.27
8,SHSE.600012,皖通高速,7.27,7.26,7.36,7.13,7.20,-0.96,3.16,5928473,42866088.57,2022-01-18,0.51,8392320000.00,11941992000.00,7.83,1.05
9,SHSE.600015,华夏银行,5.69,5.69,5.75,5.66,5.75,1.05,1.58,34514386,197004257.72,2022-01-18,0.27,73730448254.75,88476537902.25,3.79,0.37
10,SHSE.600016,民生银行,3.93,3.94,3.97,3.93,3.96,0.76,1.02,82673495,326465235.82,2022-01-18,0.23,140430007923.48,173378377267.92,5.34,0.36
11,SHSE.600017,日照港,2.83,2.83,2.85,2.81,2.84,0.35,1.41,10442650,29535559.50,2022-01-18,0.34,8734857041.92,8734857041.92,14.36,0.67
12,SHSE.600018,上港集团,5.76,5.76,5.94,5.75,5.89,2.26,3.30,40925044,239909792.67,2022-01-18,0.18,136492943688.50,137111423727.50,9.34,1.37
13,SHSE.600019,宝钢股份,7.32,7.29,7.57,7.25,7.56,3.28,4.37,110049233,819489366.08,2022-01-18,0.50,167925391983.72,168349191318.00,6.38,0.88
14,SHSE.600020,中原高速,3.25,3.25,3.26,3.22,3.25,0.00,1.23,4425113,14348901.62,2022-01-18,0.20,7303958454.00,7303958454.00,8.23,0.69
15,SHSE.600021,上海电力,12.91,12.69,14.20,12.60,14.04,8.75,12.39,140708357,1928537588.18,2022-01-18,5.38,36744985325.88,36744985325.88,527.25,2.55
16,SHSE.600022,山东钢铁,1.78,1.78,1.82,1.77,1.80,1.12,2.81,123516082,221446261.63,2022-01-18,1.13,19703789308.80,19703789308.80,6.59,0.90
17,SHSE.600023,浙能电力,3.74,3.73,3.82,3.71,3.78,1.07,2.94,32965334,124322340.03,2022-01-18,0.24,51410608154.64,51410608154.64,16.38,0.80
18,SHSE.600025,华能水电,6.13,6.13,6.25,6.11,6.21,1.31,2.28,29059633,179746889.64,2022-01-18,0.16,111780000000.00,111780000000.00,20.90,2.17
19,SHSE.600026,中远海能,5.76,5.76,5.84,5.70,5.83,1.22,2.43,11692599,67440911.21,2022-01-18,0.41,16702790771.04,27766493689.55,-54.67,0.97
20,SHSE.600027,华电国际,4.58,4.55,4.98,4.51,4.79,4.59,10.26,125541654,599068417.74,2022-01-18,1.54,39018109223.87,47276620849.85,23.79,1.20
21,SHSE.600028,中国石化,4.23,4.24,4.34,4.23,4.34,2.60,2.60,223752770,961324476.23,2022-01-18,0.23,414720726339.64,525449049863.64,7.58,0.68
