,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,6.80,6.73,6.75,6.63,6.64,-2.35,1.76,32237373,215102267.57,2022-10-31,0.11,194898433075.84,194898433075.84,3.75,0.34
1,SHSE.600004,白云机场,14.29,14.20,14.38,13.80,13.94,-2.45,4.06,27900844,391617189.22,2022-10-31,1.18,32992052865.02,32992052865.02,-60.77,1.87
2,SHSE.600006,东风汽车,5.45,5.36,5.55,5.33,5.47,0.37,4.04,10591335,57991306.73,2022-10-31,0.53,10940000000.00,10940000000.00,-247.48,1.37
3,SHSE.600007,中国国贸,13.35,13.38,13.72,13.36,13.59,1.80,2.70,2049503,27784481.06,2022-10-31,0.20,13688969637.06,13688969637.06,12.25,1.54
4,SHSE.600008,首创环保,2.67,2.72,2.76,2.70,2.76,3.37,2.25,130400506,356364160.66,2022-10-31,1.78,20260030268.52,20260030268.52,5.66,1.06
5,SHSE.600009,上海机场,56.24,55.99,56.15,52.59,53.38,-5.09,6.33,18275598,987215218.84,2022-10-31,1.67,58369770071.86,132835133929.20,-48.42,3.27
6,SHSE.600010,包钢股份,1.79,1.78,1.80,1.75,1.76,-1.68,2.79,227175794,402814622.28,2022-10-31,0.72,55751892393.12,80229657460.48,-48.40,1.49
7,SHSE.600011,华能国际,6.86,6.92,7.08,6.67,6.70,-2.33,5.98,88376069,602794118.87,2022-10-31,0.80,73684656457.30,105177225505.30,-6.90,2.05
8,SHSE.600012,皖通高速,6.34,6.54,6.76,6.50,6.74,6.31,4.10,11212749,74690948.40,2022-10-31,0.96,7856144000.00,11179031400.00,7.71,0.96
9,SHSE.600015,华夏银行,4.80,4.79,4.85,4.77,4.79,-0.21,1.67,32723526,157084641.72,2022-10-31,0.26,61420669067.87,76232507361.72,3.12,0.31
10,SHSE.600016,民生银行,3.29,3.29,3.31,3.27,3.30,0.30,1.22,49154243,161673326.13,2022-10-31,0.14,117025006602.90,144481981056.60,4.42,0.29
11,SHSE.600017,日照港,2.69,2.69,2.69,2.63,2.64,-1.86,2.23,24974500,66183222.00,2022-10-31,0.81,8119726264.32,8119726264.32,9.91,0.60
12,SHSE.600018,上港集团,5.15,5.15,5.20,5.08,5.17,0.39,2.33,18871009,97188836.89,2022-10-31,0.08,119807897940.50,120379028357.50,6.51,1.09
13,SHSE.600019,宝钢股份,4.95,4.93,4.94,4.78,4.81,-2.83,3.23,78497427,378090123.53,2022-10-31,0.36,105295281039.39,107111059555.50,9.31,0.55
14,SHSE.600020,中原高速,2.74,2.65,2.71,2.64,2.66,-2.92,2.55,15049487,40179390.24,2022-10-31,0.67,5978009073.12,5978009073.12,15.86,0.56
15,SHSE.600021,上海电力,9.26,9.22,9.47,9.10,9.17,-0.97,4.00,42765410,396797058.01,2022-10-31,1.63,23999395686.49,25829539224.65,-12.16,1.62
16,SHSE.600022,山东钢铁,1.46,1.44,1.45,1.41,1.43,-2.05,2.74,79595670,113687130.93,2022-10-31,0.73,15653565950.88,15653565950.88,69.89,0.72
17,SHSE.600023,浙能电力,3.27,3.27,3.34,3.27,3.34,2.14,2.14,17410336,57624556.91,2022-10-31,0.13,44785167381.66,44785167381.66,-16.84,0.71
18,SHSE.600025,华能水电,6.47,6.43,6.48,6.34,6.37,-1.55,2.16,29858301,190908234.50,2022-10-31,0.17,114660000000.00,114660000000.00,16.52,2.12
19,SHSE.600026,中远海能,17.37,16.50,17.29,16.35,16.91,-2.65,5.41,60592895,1023253328.28,2022-10-31,2.11,48583397218.18,80673828839.45,-16.88,2.65
20,SHSE.600027,华电国际,5.20,5.17,5.59,5.17,5.43,4.42,8.08,103512237,565091731.33,2022-10-31,1.27,44268751659.45,53593330107.45,-12.66,1.39
21,SHSE.600028,中国石化,4.28,4.20,4.21,4.06,4.07,-4.91,3.50,317899968,1305231870.34,2022-10-31,0.33,388920128157.22,492538358279.22,7.26,0.63
22,SHSE.600029,南方航空,6.66,6.64,6.69,6.32,6.46,-3.00,5.56,53297301,346372219.16,2022-10-31,0.52,66020465368.80,111869874570.70,-4.75,2.17
23,SHSE.600030,中信证券,17.22,17.19,17.44,17.04,17.21,-0.06,2.32,61830415,1064433272.94,2022-10-31,0.54,195620620367.45,255061610927.09,11.58,1.09
24,SHSE.600031,三一重工,14.36,13.99,13.99,13.30,13.50,-5.99,4.81,119559895,1616939689.06,2022-10-31,1.41,114357146908.50,114659361283.50,37.43,1.78
25,SHSE.600032,浙江新能,11.37,11.33,11.40,11.01,11.29,-0.70,3.43,5072737,56859781.49,2022-10-31,2.44,2348320000.00,23483200000.00,30.89,2.71
26,SHSE.600033,福建高速,2.70,2.70,2.72,2.67,2.71,0.37,1.85,7880662,21255536.28,2022-10-31,0.29,7437324000.00,7437324000.00,8.77,0.70
27,SHSE.600035,楚天高速,3.02,3.03,3.08,3.02,3.06,1.32,1.99,9747003,29789387.84,2022-10-31,0.61,4926954657.06,4926954657.06,6.59,0.67
28,SHSE.600036,招商银行,27.18,26.90,27.13,26.30,26.82,-1.32,3.05,95303253,2553633470.71,2022-10-31,0.46,553268289585.78,676396259018.82,5.08,0.85
29,SHSE.600037,歌华有线,7.61,7.54,8.02,7.54,8.00,5.12,6.31,29280759,230842279.40,2022-10-31,2.10,11134223072.00,11134223072.00,24.36,0.85
30,SHSE.600038,中直股份,41.11,40.90,44.15,39.86,43.90,6.79,10.44,12009392,512647127.17,2022-10-31,2.04,25878027832.40,25878027832.40,75.68,2.74
31,SHSE.600039,四川路桥,11.38,11.05,11.44,11.05,11.25,-1.14,3.43,25262696,283893563.51,2022-10-31,0.54,53007996251.25,54153943751.25,6.64,1.75
32,SHSE.600048,保利发展,15.33,14.85,14.95,13.80,13.80,-9.98,7.50,178893845,2495909822.19,2022-10-31,1.49,165192119168.40,165192119168.40,6.14,0.90
33,SHSE.600050,中国联通,3.34,3.34,3.40,3.32,3.36,0.60,2.40,97757701,328402427.23,2022-10-31,0.32,104033704108.32,104046083356.32,13.94,0.67
34,SHSE.600051,宁波联合,6.64,6.62,6.70,6.55,6.59,-0.75,2.26,5433606,36002310.99,2022-10-31,1.75,2048699200.00,2048699200.00,8.31,0.64
35,SHSE.600052,东望时代,5.06,5.09,5.12,4.94,5.06,0.00,3.56,3614720,18276368.80,2022-10-31,0.43,4271625389.46,4271625389.46,-111.06,1.32
36,SHSE.600053,九鼎投资,14.18,13.76,14.48,13.76,14.33,1.06,5.08,1681969,23892972.01,2022-10-31,0.39,6212639664.00,6212639664.00,56.66,2.17
37,SHSE.600054,黄山旅游,9.96,9.88,10.50,9.85,10.33,3.71,6.53,10909214,112052593.82,2022-10-31,2.13,5302389000.00,7534489615.20,-178.59,1.81
38,SHSE.600055,万东医疗,20.34,19.50,20.42,19.25,20.26,-0.39,5.75,8993359,179818502.95,2022-10-31,1.66,10956936191.74,14244017035.08,85.80,3.15
39,SHSE.600056,中国医药,12.22,12.25,12.85,12.02,12.62,3.27,6.79,50314420,627760720.28,2022-10-31,3.36,18871335652.36,18878002419.76,32.65,1.74
40,SHSE.600057,厦门象屿,9.97,9.81,10.00,9.71,9.88,-0.90,2.91,18676528,183853937.38,2022-10-31,0.87,21103204445.96,22270448591.56,8.32,1.55
41,SHSE.600058,五矿发展,8.05,8.00,8.16,8.00,8.06,0.12,1.99,4551543,36727011.77,2022-10-31,0.42,8639600330.66,8639600330.66,17.94,1.75
42,SHSE.600059,古越龙山,8.62,8.63,8.76,8.53,8.69,0.81,2.67,3816191,33070874.92,2022-10-31,0.42,7921303568.97,7921303568.97,38.94,1.46
43,SHSE.600060,海信视像,11.69,11.67,12.10,11.60,12.09,3.42,4.28,24739534,296740812.67,2022-10-31,1.92,15584991973.98,15809515363.98,9.77,0.94
44,SHSE.600061,国投资本,6.10,6.00,6.01,5.62,5.75,-5.74,6.39,43860463,252848383.88,2022-10-31,0.68,36945508654.75,36945508654.75,12.31,0.78
45,SHSE.600062,华润双鹤,17.43,17.65,18.28,17.21,17.95,2.98,6.14,31091876,554539116.74,2022-10-31,3.03,18410083809.50,18726116894.50,18.26,1.91
46,SHSE.600063,皖维高新,5.83,5.85,5.92,5.78,5.88,0.86,2.40,32168689,188433035.20,2022-10-31,1.67,11324260788.96,12696386319.12,8.19,1.65
47,SHSE.600064,南京高科,6.28,6.28,6.35,6.15,6.21,-1.11,3.18,11504785,71558274.25,2022-10-31,0.66,10745409189.24,10745409189.24,4.70,0.67
48,SHSE.600066,宇通客车,7.10,7.08,7.20,7.01,7.09,-0.14,2.68,9645083,68595589.28,2022-10-31,0.44,15696829091.07,15696829091.07,32.50,1.13
49,SHSE.600067,冠城大通,3.01,3.00,3.12,2.94,3.00,-0.33,5.98,18738439,56443120.61,2022-10-31,1.35,4175006217.00,4175006217.00,-4.31,0.59
50,SHSE.600070,ST富润,4.65,4.65,4.73,4.52,4.55,-2.15,4.52,7283000,33493067.24,2022-10-31,1.44,2305579330.60,2348145636.20,-3.11,1.48
51,SHSE.600071,凤凰光学,17.76,17.52,19.44,17.45,18.55,4.45,11.20,8872908,167005605.27,2022-10-31,3.15,5223195640.95,5223195640.95,-575.27,10.22
52,SHSE.600072,中船科技,11.65,11.47,12.07,11.47,11.95,2.58,5.15,11228985,133352423.37,2022-10-31,1.53,8798186101.85,8798186101.85,155.49,2.22
53,SHSE.600073,上海梅林,6.70,6.68,6.76,6.66,6.71,0.15,1.49,16148877,108267780.04,2022-10-31,1.72,6292164757.12,6292164757.12,16.64,1.36
54,SHSE.600075,新疆天业,5.28,5.27,5.28,5.13,5.14,-2.65,2.84,14229319,74021470.86,2022-10-31,1.12,6521524121.68,8775800896.40,9.63,0.85
55,SHSE.600076,康欣新材,2.82,2.80,2.86,2.74,2.81,-0.35,4.26,4115900,11597967.72,2022-10-31,0.40,2906282202.49,3778166861.27,-25.56,0.80
56,SHSE.600077,*ST宋都,2.54,2.50,2.55,2.47,2.51,-1.18,3.15,24272883,60861260.33,2022-10-31,1.81,3363707038.26,3363707038.26,-5.59,0.80
57,SHSE.600078,ST澄星,13.28,12.81,12.98,12.62,12.62,-4.97,2.71,10807511,136707129.82,2022-10-31,1.63,8361669505.82,8361669505.82,3.43,4.24
58,SHSE.600079,人福医药,19.88,19.68,20.35,19.50,20.03,0.75,4.28,22576783,450117729.01,2022-10-31,1.62,27923870971.85,32703292286.23,20.07,2.18
59,SHSE.600080,金花股份,7.66,7.59,7.95,7.55,7.85,2.48,5.22,4567209,35411880.11,2022-10-31,1.22,2930171737.25,2930171737.25,-313.44,1.74
60,SHSE.600081,东风科技,9.94,9.86,10.24,9.86,10.10,1.61,3.82,1886670,19056811.20,2022-10-31,0.60,3166956000.00,4751230940.50,24.41,1.51
