,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.26,7.27,7.35,7.25,7.32,0.83,1.38,18253626,133464501.58,2022-12-13,0.06,214857911161.92,214857911161.92,0.37,4.14
1,SHSE.600004,白云机场,15.69,15.71,16.51,15.58,16.12,2.74,5.93,36430804,585505514.19,2022-12-13,1.54,38151498721.96,38151498721.96,2.16,-70.28
2,SHSE.600006,东风汽车,6.11,6.12,6.25,6.09,6.14,0.49,2.62,18018493,111154058.66,2022-12-13,0.90,12280000000.00,12280000000.00,1.53,-277.79
3,SHSE.600007,中国国贸,15.88,15.97,16.28,15.81,16.17,1.83,2.96,7075821,113806428.45,2022-12-13,0.70,16287758574.78,16287758574.78,1.83,14.58
4,SHSE.600008,首创环保,2.86,2.86,2.89,2.85,2.89,1.05,1.40,27393935,78841400.77,2022-12-13,0.37,21214307056.53,21214307056.53,1.11,5.92
5,SHSE.600009,上海机场,58.97,59.11,60.66,58.33,59.01,0.07,3.95,21114425,1254176299.86,2022-12-13,1.93,146845283873.40,64526042186.97,3.62,-53.53
6,SHSE.600010,包钢股份,1.97,2.03,2.09,2.03,2.04,3.55,3.05,647788168,1331185852.10,2022-12-13,2.04,92993466601.92,64621511637.48,1.73,-56.10
7,SHSE.600011,华能国际,6.82,6.84,6.94,6.80,6.86,0.59,2.05,56701362,389190451.20,2022-12-13,0.52,107688920442.74,75444290044.34,2.10,-7.06
8,SHSE.600012,皖通高速,7.28,7.29,7.41,7.24,7.37,1.24,2.34,3377776,24822821.60,2022-12-13,0.29,12223955700.00,8590472000.00,1.05,8.43
9,SHSE.600015,华夏银行,5.27,5.29,5.33,5.27,5.31,0.76,1.14,20514621,108754851.52,2022-12-13,0.16,84508270165.08,68088466127.43,0.34,3.46
10,SHSE.600016,民生银行,3.51,3.52,3.53,3.50,3.51,0.00,0.85,66017702,231991141.67,2022-12-13,0.19,153676288942.02,124472052477.63,0.31,4.70
11,SHSE.600017,日照港,2.87,2.87,2.92,2.86,2.92,1.74,2.09,22964551,66798673.90,2022-12-13,0.75,8980909352.96,8980909352.96,0.66,10.96
12,SHSE.600018,上港集团,5.48,5.47,5.57,5.47,5.49,0.18,1.82,17008816,93831969.64,2022-12-13,0.07,127829954677.50,127223473828.50,1.16,6.91
13,SHSE.600019,宝钢股份,5.76,5.77,5.87,5.77,5.81,0.87,1.74,43206220,251561968.86,2022-12-13,0.20,129378183807.04,127186191858.39,0.66,11.24
14,SHSE.600020,中原高速,3.06,3.06,3.14,3.05,3.13,2.29,2.94,14163335,44195795.20,2022-12-13,0.63,7034273834.16,7034273834.16,0.66,18.66
15,SHSE.600021,上海电力,9.67,9.64,9.70,9.60,9.68,0.10,1.03,19051321,183952083.12,2022-12-13,0.73,27266078483.60,25334149426.96,1.71,-12.84
16,SHSE.600022,山东钢铁,1.53,1.53,1.56,1.53,1.55,1.31,1.96,50392654,78217986.10,2022-12-13,0.46,16967151904.80,16967151904.80,0.78,75.75
17,SHSE.600023,浙能电力,3.36,3.37,3.39,3.35,3.39,0.89,1.19,24372937,82264669.99,2022-12-13,0.18,45455604019.11,45455604019.11,0.72,-17.10
18,SHSE.600025,华能水电,6.67,6.66,6.71,6.65,6.68,0.15,0.90,8504296,56796719.34,2022-12-13,0.05,120240000000.00,120240000000.00,2.23,17.33
19,SHSE.600026,中远海能,13.94,14.30,14.99,14.30,14.81,6.24,4.95,123415918,1818470859.08,2022-12-13,4.30,70655198409.95,42549977102.38,2.33,-14.78
20,SHSE.600027,华电国际,5.23,5.24,5.30,5.21,5.27,0.76,1.72,40101772,210866724.84,2022-12-13,0.49,52014152793.05,42964331721.05,1.35,-12.29
21,SHSE.600028,中国石化,4.48,4.49,4.50,4.47,4.48,0.00,0.67,99969626,448218075.29,2022-12-13,0.10,542155244494.08,428098814286.08,0.69,7.99
