,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.33,7.32,7.46,7.3,7.31,-0.27285129604366354,2.1828103683492515,56642781,417960791.26,2023-03-07,0.193,214564393182.7,214564393182.7,0.3667,4.1319
1,SHSE.600004,白云机场,15.74,15.77,15.89,15.31,15.41,-2.096569250317659,3.684879288437103,35428397,554127053.39,2023-03-07,1.4969,36471128741.03,36471128741.03,2.1216,-67.1801
2,SHSE.600006,东风汽车,6.18,6.34,6.8,6.27,6.8,10.032362459546928,8.57605177993528,90404093,600635379.3,2023-03-07,4.5202,13600000000.0,13600000000.0,1.6593,-307.6532
3,SHSE.600007,中国国贸,18.11,17.9,18.15,17.76,17.85,-1.4356709000552081,2.153506350082811,3266605,58464566.55,2023-03-07,0.3243,17979993231.9,17979993231.9,1.966,16.0959
4,SHSE.600008,首创环保,3.04,3.04,3.06,2.98,3.0,-1.3157894736842146,2.6315789473684235,86764447,262398044.9,2023-03-07,1.182,22021772031.0,22021772031.0,1.1762,6.1498
5,SHSE.600009,上海机场,58.9,58.77,59.15,57.93,57.96,-1.5959252971137428,2.0713073005093356,7627894,445869061.52,2023-03-07,0.3959,111686511646.08,144232378466.4,3.6415,-52.5766
6,SHSE.600010,包钢股份,2.04,2.04,2.05,2.0,2.01,-1.4705882352941346,2.450980392156854,315442225,639977124.71,2023-03-07,0.9958,63671195289.87,91625915622.48,1.7476,-55.2799
7,SHSE.600011,华能国际,8.7,8.67,8.93,8.53,8.61,-1.0344827586206917,4.597701149425292,71299053,620742698.44,2023-03-07,0.6483,94690282402.59,135160583820.99,2.9097,-8.8609
8,SHSE.600012,皖通高速,9.13,9.11,9.2,8.91,8.93,-2.190580503833528,3.1763417305585886,5614900,50672574.0,2023-03-07,0.4817,10408808000.0,14811387300.0,1.2421,10.2174
9,SHSE.600015,华夏银行,5.32,5.32,5.51,5.32,5.38,1.1278195488721776,3.5714285714285623,87568148,474981579.18,2023-03-07,0.6829,68986054193.14,85622315157.84,0.3287,3.4201
10,SHSE.600016,民生银行,3.44,3.44,3.49,3.43,3.45,0.29069767441860517,1.7441860465116297,169121363,586258890.08,2023-03-07,0.4769,122344325084.85,151049343831.9,0.2991,4.6232
11,SHSE.600017,日照港,2.94,2.95,2.98,2.91,2.91,-1.0204081632652962,2.3809523809523756,31721351,93557702.83,2023-03-07,1.0314,8950152814.08,8950152814.08,0.6591,10.9246
12,SHSE.600018,上港集团,5.46,5.45,5.52,5.4,5.42,-0.73260073260073,2.1978021978021833,31997870,175150953.35,2023-03-07,0.1381,125601316603.0,126200064545.0,1.1235,7.327
13,SHSE.600019,宝钢股份,6.68,6.67,6.85,6.67,6.71,0.44910179640718084,2.6946107784431095,75104350,508522753.71,2023-03-07,0.343,146908196382.64,149379363570.14,0.7675,12.9832
14,SHSE.600020,中原高速,3.25,3.26,3.28,3.21,3.22,-0.9230769230769154,2.153846153846149,6658351,21599612.26,2023-03-07,0.2963,7236537299.04,7236537299.04,0.6989,19.1984
15,SHSE.600021,上海电力,10.84,10.82,10.93,10.56,10.6,-2.2140221402214055,3.413284132841321,55245885,594216586.98,2023-03-07,2.1109,27741940488.2,29857482637.0,1.8532,-14.0608
16,SHSE.600022,山东钢铁,1.61,1.61,1.62,1.58,1.59,-1.2422360248447228,2.484472049689443,74441964,119258814.19,2023-03-07,0.6958,17011170790.86,17011170790.86,0.7789,-13.2554
17,SHSE.600023,浙能电力,3.95,3.95,4.0,3.88,3.89,-1.518987341772149,3.0379746835443067,41615348,164193266.74,2023-03-07,0.3104,52159970393.61,52159970393.61,0.8511,-19.6175
18,SHSE.600025,华能水电,7.26,7.26,7.35,7.25,7.29,0.4132231404958775,1.3774104683195545,17243348,125943741.49,2023-03-07,0.0958,131220000000.0,131220000000.0,2.397,18.9075
19,SHSE.600026,中远海能,15.06,15.06,15.08,14.49,14.54,-3.452855245683939,3.9176626826029204,55957432,824606617.17,2023-03-07,1.9477,41774251658.92,69367088783.3,2.1972,-14.5141
20,SHSE.600027,华电国际,6.19,6.16,6.25,6.13,6.15,-0.646203554119551,1.9386106623586445,84909443,526042950.93,2023-03-07,1.0415,50138641382.25,60699628022.25,1.6877,-14.3399
21,SHSE.600028,中国石化,5.1,5.1,5.45,5.1,5.26,3.1372549019607954,6.862745098039226,500799174,2666890068.05,2023-03-07,0.5265,500307377701.96,630655104217.96,0.8028,9.2964
22,SHSE.600029,南方航空,8.05,8.03,8.12,7.9,7.93,-1.4906832298136719,2.7329192546583707,42799675,342220452.02,2023-03-07,0.4188,81043761124.95,143698716445.44,3.5,-6.0964
23,SHSE.600030,中信证券,20.69,20.65,21.16,20.47,20.51,-0.8699855002416657,3.3349444175930465,120109755,2501219155.85,2023-03-07,1.0567,233130675405.95,303969415462.79,1.2699,14.2592
24,SHSE.600031,三一重工,18.54,18.53,18.72,18.18,18.21,-1.7799352750809017,2.9126213592232966,76677280,1413903513.79,2023-03-07,0.9059,154133370391.77,154541024004.27,2.3788,50.4455
25,SHSE.600032,浙江新能,11.91,11.92,11.93,11.68,11.69,-1.8471872376154552,2.0990764063811924,3509251,41376702.85,2023-03-07,1.6871,2431520000.0,24315200000.0,2.8187,31.982
26,SHSE.600033,福建高速,3.01,3.02,3.04,2.97,2.99,-0.6644518272425071,2.325581395348832,19638869,59227958.41,2023-03-07,0.7156,8205756000.0,8205756000.0,0.7608,9.6749
