,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.95,7.95,8.01,7.94,7.97,0.25,0.88,24067719,192131005.85,2022-06-27,0.08,233936809732.17,233936809732.17,4.36,0.41
1,SHSE.600004,白云机场,12.30,12.49,13.50,12.48,13.36,8.62,8.29,64172982,851160299.12,2022-06-27,2.71,31619356260.88,31619356260.88,-94.72,1.73
2,SHSE.600006,东风汽车,7.85,7.84,8.09,7.68,7.98,1.66,5.22,116884355,924850224.39,2022-06-27,5.84,15960000000.00,15960000000.00,73.45,1.96
3,SHSE.600007,中国国贸,14.13,14.18,14.47,14.17,14.44,2.19,2.12,4333480,62268589.34,2022-06-27,0.43,14545159790.96,14545159790.96,13.80,1.63
4,SHSE.600008,首创环保,2.91,2.91,2.92,2.90,2.90,-0.34,0.69,55039953,160005680.40,2022-06-27,0.75,21287712963.30,21287712963.30,9.29,1.24
5,SHSE.600009,上海机场,49.99,50.49,53.44,50.49,52.07,4.16,5.90,33439613,1748985604.32,2022-06-27,3.06,100336726387.36,56937315991.79,-56.27,3.72
6,SHSE.600010,包钢股份,2.64,2.67,2.71,2.59,2.65,0.38,4.55,1817037072,4816908085.15,2022-06-27,5.74,120800336517.20,83944610705.55,49.04,2.17
7,SHSE.600011,华能国际,7.39,7.43,7.47,7.11,7.16,-3.11,4.87,122973774,886348633.37,2022-06-27,1.12,112398348450.44,78743603020.04,-7.80,2.01
8,SHSE.600012,皖通高速,7.32,7.34,7.35,7.29,7.31,-0.14,0.82,3591829,26291671.09,2022-06-27,0.31,12124439100.00,8520536000.00,7.88,1.03
9,SHSE.600015,华夏银行,5.14,5.14,5.16,5.13,5.14,0.00,0.58,14656436,75374222.14,2022-06-27,0.11,79090331272.62,65908609396.42,3.32,0.33
10,SHSE.600016,民生银行,3.70,3.70,3.71,3.68,3.69,-0.27,0.81,70856792,261997750.66,2022-06-27,0.20,161557124272.38,130855234655.97,4.84,0.33
11,SHSE.600017,日照港,3.10,3.11,3.15,3.06,3.07,-0.97,2.90,36986193,114459448.97,2022-06-27,1.20,9442257436.16,9442257436.16,12.01,0.71
12,SHSE.600018,上港集团,5.90,5.91,5.93,5.82,5.86,-0.68,1.86,31815527,186642681.12,2022-06-27,0.14,136413063335.00,135797733449.00,7.92,1.30
