,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.34,7.35,7.38,7.28,7.33,-0.13623978201634523,1.362397820163483,36816941,270170018.1,2023-01-16,0.1254,215151436666.1,215151436666.1,0.3677,4.1432
1,SHSE.600004,白云机场,15.02,15.28,15.63,14.91,14.99,-0.1997336884154377,4.79360852197071,40351088,612254889.74,2023-01-16,1.7049,35477107062.17,35477107062.17,2.0638,-65.3491
2,SHSE.600006,东风汽车,5.74,5.75,5.78,5.72,5.76,0.34843205574912606,1.0452961672473953,12009582,69122839.16,2023-01-16,0.6005,11520000000.0,11520000000.0,1.4055,-260.6003
3,SHSE.600007,中国国贸,17.19,17.05,17.13,16.8,17.02,-0.9889470622455043,1.9197207678882973,4036170,68516926.35,2023-01-16,0.4007,17143948728.68,17143948728.68,1.8746,15.3475
4,SHSE.600008,首创环保,2.86,2.86,2.9,2.85,2.88,0.6993006993007089,1.7482517482517421,36025047,103808703.99,2023-01-16,0.4908,21140901149.76,21140901149.76,1.1292,5.9038
5,SHSE.600009,上海机场,58.0,61.0,63.8,60.95,63.0,8.62068965517242,4.913793103448266,65531404,4134658861.89,2023-01-16,5.9929,68889013011.0,156774324420.0,3.9582,-57.1485
6,SHSE.600010,包钢股份,1.91,1.91,1.94,1.91,1.93,1.0471204188481575,1.5706806282722525,205062769,394553951.79,2023-01-16,0.6474,61137018362.91,87979113010.64,1.6781,-53.0797
7,SHSE.600011,华能国际,7.15,7.13,7.17,7.02,7.06,-1.2587412587412694,2.097902097902103,80716626,572406011.96,2023-01-16,0.7339,77643832028.14,110828539114.54,2.3859,-7.2657
8,SHSE.600012,皖通高速,7.69,7.69,7.79,7.66,7.75,0.7802340702210531,1.6905071521456423,4084029,31599111.34,2023-01-16,0.3504,9033400000.0,12854227500.0,1.0779,8.8673
9,SHSE.600015,华夏银行,5.22,5.22,5.26,5.18,5.2,-0.3831417624520994,1.5325670498084305,40394317,210670769.97,2023-01-16,0.315,66677970595.6,82757628033.6,0.3177,3.3895
10,SHSE.600016,民生银行,3.45,3.45,3.49,3.44,3.47,0.5797101449275477,1.4492753623188481,66494082,230651892.34,2023-01-16,0.1875,123053567549.11,151924992201.94,0.3009,4.65
11,SHSE.600017,日照港,2.75,2.75,2.78,2.74,2.76,0.363636363636366,1.4545454545454397,22755469,62935858.43,2023-01-16,0.7399,8488804730.88,8488804730.88,0.6251,10.3615
12,SHSE.600018,上港集团,5.24,5.24,5.31,5.22,5.28,0.7633587786259444,1.7175572519083944,21315361,112527903.36,2023-01-16,0.092,122357002152.0,122940284280.0,1.0945,7.1378
13,SHSE.600019,宝钢股份,5.98,6.0,6.16,5.98,6.12,2.341137123745818,3.0100334448160484,77548684,471113783.87,2023-01-16,0.3543,133972374212.28,136281322702.08,0.7002,11.8448
14,SHSE.600020,中原高速,2.87,2.87,2.93,2.87,2.91,1.3937282229965264,2.0905923344947754,9533562,27709010.04,2023-01-16,0.4242,6539852031.12,6539852031.12,0.6316,17.3501
15,SHSE.600021,上海电力,9.61,9.63,9.67,9.46,9.59,-0.20811654526534662,2.185223725286151,47618386,456304276.32,2023-01-16,1.8195,25098604649.23,27012571555.55,1.6767,-12.721
16,SHSE.600022,山东钢铁,1.48,1.48,1.5,1.47,1.48,0.0,2.027027027027029,53963842,80077817.0,2023-01-16,0.5044,15834297339.92,15834297339.92,0.725,-12.3384
17,SHSE.600023,浙能电力,3.51,3.51,3.53,3.48,3.51,0.0,1.4245014245014196,18659052,65485568.52,2023-01-16,0.1392,47064651948.99,47064651948.99,0.768,-17.7011
18,SHSE.600025,华能水电,6.66,6.66,6.72,6.65,6.69,0.45045045045044585,1.051051051051042,24775799,165800728.2,2023-01-16,0.1376,120420000000.0,120420000000.0,2.1997,17.3513
19,SHSE.600026,中远海能,13.42,13.33,13.83,13.06,13.66,1.7883755588673722,5.737704918032784,82353005,1119318755.31,2023-01-16,2.8664,39245961324.68,65168805555.7,2.0642,-13.6356
20,SHSE.600027,华电国际,5.71,5.72,5.73,5.57,5.61,-1.7513134851138257,2.802101576182139,122985793,690653630.87,2023-01-16,1.5085,45736224090.15,55369904586.15,1.5395,-13.0807
21,SHSE.600028,中国石化,4.45,4.45,4.49,4.42,4.47,0.44943820224718767,1.5730337078651748,105724025,471108486.56,2023-01-16,0.1112,425166155575.62,535936942177.62,0.6822,7.9001
22,SHSE.600029,南方航空,7.87,7.87,7.98,7.63,7.7,-2.1601016518424387,4.447268106734441,68263132,528854351.94,2023-01-16,0.6679,78693149280.9,139530873867.0,3.3985,-5.9196
23,SHSE.600030,中信证券,20.75,20.78,21.99,20.66,21.54,3.8072289156626526,6.409638554216859,236624301,5085505440.86,2023-01-16,2.0817,244838359251.3,319234578696.66,1.3337,14.9753
