,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.15,7.19,7.19,7.11,7.13,-0.2797202797202858,1.1188811188811199,32067290,229044782.91,2023-09-27,0.1093,209281012327.46,209281012327.46,4.7418,0.3486
1,SHSE.600004,白云机场,11.18,11.17,11.42,11.15,11.21,0.26833631484795006,2.4150268336314813,15222989,171464988.54,2023-09-27,0.6432,26530911952.43,26530911952.43,-67.0059,1.5293
2,SHSE.600006,东风汽车,5.5,5.49,5.53,5.48,5.48,-0.3636363636363549,0.909090909090906,8364641,45954382.68,2023-09-27,0.4182,10960000000.0,10960000000.0,40.7178,1.3373
3,SHSE.600007,中国国贸,19.64,19.66,19.77,19.4,19.43,-1.069246435845217,1.8839103869653817,853932,16680679.69,2023-09-27,0.0848,19571499635.62,19571499635.62,16.3278,2.152
4,SHSE.600008,首创环保,2.83,2.84,2.85,2.82,2.83,0.0,1.0600706713781005,30665889,86895685.59,2023-09-27,0.4178,20773871615.91,20773871615.91,6.8019,1.1201
5,SHSE.600009,上海机场,37.34,37.33,38.3,37.33,37.62,0.7498660953401126,2.5977504017139763,9791879,370376466.73,2023-09-27,0.5082,72492176813.76,93616668010.8,-69.8679,2.3557
6,SHSE.600010,包钢股份,1.71,1.71,1.73,1.71,1.71,0.0,1.1695906432748548,107734090,184988853.8,2023-09-27,0.342,53860077229.77,77642451244.08,-104.9819,1.4665
7,SHSE.600011,华能国际,7.98,8.0,8.1,7.91,7.91,-0.8771929824561431,2.3809523809523747,32379399,258304249.09,2023-09-27,0.2944,86991885459.29,124171918469.69,64.3427,2.3845
8,SHSE.600012,皖通高速,11.41,11.41,11.42,11.05,11.13,-2.4539877300613466,3.242769500438205,6555795,73236846.35,2023-09-27,0.5624,12973128000.0,18460329300.0,11.4055,1.5597
9,SHSE.600015,华夏银行,5.76,5.77,5.78,5.7,5.72,-0.694444444444442,1.3888888888888902,26597289,152488475.37,2023-09-27,0.2074,73345767655.16,91033390836.96,3.5534,0.344
10,SHSE.600016,民生银行,3.82,3.83,3.85,3.81,3.82,0.0,1.0471204188481684,41687314,159475678.82,2023-09-27,0.1176,135465310673.66,167248838677.64,4.8608,0.3226
11,SHSE.600017,日照港,3.04,3.05,3.05,3.01,3.02,-0.6578947368421018,1.3157894736842117,22120201,67089869.52,2023-09-27,0.7192,9288474741.76,9288474741.76,15.6013,0.6954
12,SHSE.600018,上港集团,5.21,5.23,5.24,5.17,5.18,-0.5758157389635365,1.3435700575815794,10269300,53389874.0,2023-09-27,0.0443,120039634687.0,120611869805.0,8.7794,1.0381
13,SHSE.600019,宝钢股份,6.2,6.19,6.22,6.1,6.12,-1.2903225806451646,1.9354838709677438,72905701,447125585.5,2023-09-27,0.3335,133770464182.08,136244665432.08,15.2265,0.6908
14,SHSE.600020,中原高速,3.62,3.62,3.63,3.57,3.57,-1.3812154696132617,1.657458563535913,9172800,32904462.0,2023-09-27,0.4082,8023117440.24,8023117440.24,18.7127,0.738
15,SHSE.600021,上海电力,8.87,8.86,8.98,8.83,8.83,-0.4509582863585049,1.6910935738444235,19401403,172410102.44,2023-09-27,0.7413,23109559859.51,24871846385.35,21.6269,1.3933
16,SHSE.600022,山东钢铁,1.46,1.46,1.47,1.45,1.45,-0.6849315068493178,1.3698630136986314,30867880,45012537.5,2023-09-27,0.2885,15513331853.3,15513331853.3,-19.567,0.7288
17,SHSE.600023,浙能电力,4.3,4.32,4.33,4.24,4.25,-1.1627906976744096,2.0930232558139505,36959038,157718143.5,2023-09-27,0.2756,56987114183.25,56987114183.25,101.6206,0.8917
18,SHSE.600025,华能水电,7.44,7.46,7.49,7.41,7.47,0.40322580645160144,1.0752688172043021,17764916,132302810.32,2023-09-27,0.0987,134460000000.0,134460000000.0,21.9979,2.4593
19,SHSE.600026,中远海能,14.07,14.08,14.27,13.87,13.89,-1.279317697228144,2.8429282160625466,26129825,365904682.09,2023-09-27,0.752,48264644126.55,66266084126.55,16.1436,1.9312
20,SHSE.600027,华电国际,5.27,5.27,5.33,5.19,5.2,-1.3282732447817747,2.6565464895635613,43256933,226533877.6,2023-09-27,0.5083,44253703171.6,53183317891.6,51.8505,1.4001
21,SHSE.600028,中国石化,6.11,6.14,6.21,6.12,6.16,0.8183306055646433,1.4729950900163642,95523764,589295876.35,2023-09-27,0.1004,585911301643.36,738360513019.36,12.8426,0.9269
22,SHSE.600029,南方航空,6.08,6.09,6.2,6.08,6.14,0.9868421052631415,1.9736842105263175,27654000,170088547.0,2023-09-27,0.2182,77814290776.4,111262362815.44,-4.6226,2.9174
23,SHSE.600030,中信证券,21.98,21.91,22.18,21.91,22.03,0.22747952684258888,1.2283894449499526,58367837,1287934747.36,2023-09-27,0.5135,250408034090.35,326496646642.87,15.2377,1.3376
24,SHSE.600031,三一重工,16.16,16.1,16.24,15.96,16.02,-0.8663366336633671,1.7326732673267176,36171363,580752614.99,2023-09-27,0.4273,135596737708.74,135955365433.74,26.9825,2.0362
25,SHSE.600032,浙江新能,10.11,10.12,10.18,10.07,10.13,0.1978239366963619,1.0880316518298658,2121200,21524046.0,2023-09-27,1.0198,2107040000.0,24359361032.12,64.1483,2.0677
26,SHSE.600033,福建高速,3.33,3.35,3.36,3.3,3.31,-0.6006006006005982,1.8018018018018036,12128839,40321923.23,2023-09-27,0.4419,9083964000.0,9083964000.0,10.3974,0.8409
27,SHSE.600035,楚天高速,3.98,3.99,3.99,3.92,3.93,-1.2562814070351758,1.7587939698492534,10758997,42459571.15,2023-09-27,0.6682,6327755490.93,6327755490.93,7.2954,0.8063
28,SHSE.600036,招商银行,32.8,32.9,33.09,32.75,32.82,0.06097560975610872,1.036585365853669,35246679,1159673830.29,2023-09-27,0.1709,677041956159.78,827715332624.82,5.7343,0.9662
29,SHSE.600037,歌华有线,7.85,7.87,7.91,7.85,7.86,0.1273885350318471,0.7643312101910892,4147450,32669837.59,2023-09-27,0.298,10939374168.24,10939374168.24,61.5633,0.8485
30,SHSE.600038,中直股份,37.58,37.61,38.1,37.58,37.7,0.31931878658861823,1.3837147418839892,2092987,79091393.16,2023-09-27,0.3551,22223272193.2,22223272193.2,44.8198,2.2759
31,SHSE.600039,四川路桥,8.61,8.66,8.67,8.48,8.6,-0.11614401858304202,2.206736353077811,39776664,340124209.34,2023-09-27,0.5991,57097967315.0,74953972219.0,6.1075,1.7735
32,SHSE.600048,保利发展,12.84,12.81,12.86,12.71,12.78,-0.4672897196261738,1.1682242990654097,45378661,579854895.23,2023-09-27,0.3791,152982266882.04,152982266882.04,7.7578,0.7873
33,SHSE.600050,中国联通,4.91,4.9,4.94,4.89,4.91,0.0,1.018329938900218,127408525,626330966.74,2023-09-27,0.4115,152041352851.92,156157602251.92,19.6251,0.9829
34,SHSE.600051,宁波联合,7.19,7.18,7.25,7.17,7.22,0.4172461752433909,1.1126564673157173,2363921,17074580.04,2023-09-27,0.7604,2244553600.0,2244553600.0,20.541,0.688
35,SHSE.600052,东望时代,4.7,4.7,4.72,4.66,4.69,-0.21276595744680327,1.2765957446808427,2554108,11975019.39,2023-09-27,0.3025,3959273335.29,3959273335.29,-27.4316,1.3335
36,SHSE.600053,九鼎投资,12.97,13.05,13.38,13.02,13.16,1.4649190439475657,2.7756360832690916,1379556,18196976.56,2023-09-27,0.3182,5705396928.0,5705396928.0,39.6993,1.95
37,SHSE.600054,黄山旅游,12.12,12.28,12.38,12.14,12.23,0.9075907590759158,1.980198019801982,7276149,88961641.19,2023-09-27,1.4175,6277659000.0,8920310551.2,37.2958,2.0881
38,SHSE.600055,万东医疗,18.31,18.44,18.75,18.3,18.67,1.966138722009858,2.4576734025122846,3575314,66483712.82,2023-09-27,0.6611,10097038435.33,13126149952.86,68.3303,2.8512
39,SHSE.600056,中国医药,12.24,12.18,12.46,12.16,12.4,1.3071895424836555,2.4509803921568687,15935720,197094061.77,2023-09-27,1.0657,18542358327.2,18548908875.2,27.9674,1.665
40,SHSE.600057,厦门象屿,6.77,6.75,6.82,6.72,6.75,-0.2954209748892156,1.4771048744460935,10769546,72979374.14,2023-09-27,0.5006,14521253190.75,15310390446.0,7.1528,1.057
41,SHSE.600058,五矿发展,9.66,9.71,9.78,9.65,9.66,0.0,1.3457556935817703,2454248,23798397.24,2023-09-27,0.229,10354657468.26,10354657468.26,63.8564,2.0892
42,SHSE.600059,古越龙山,9.87,9.89,9.9,9.82,9.85,-0.20263424518742745,0.8105369807497474,6059709,59734818.65,2023-09-27,0.6648,8978692768.05,8978692768.05,44.4575,1.6294
43,SHSE.600060,海信视像,22.27,22.3,22.38,21.91,22.15,-0.5388414907947947,2.110462505612927,4435317,97949538.69,2023-09-27,0.3441,28553149067.3,28964496717.3,13.6479,1.6181
44,SHSE.600061,国投资本,6.96,6.96,7.02,6.92,6.94,-0.2873563218390718,1.4367816091953973,20956776,145654330.32,2023-09-27,0.3262,44591629719.44,44591629719.44,16.1296,0.9021
45,SHSE.600062,华润双鹤,16.41,16.48,17.56,16.43,17.23,4.99695307739183,6.886045094454595,42189170,722830013.55,2023-09-27,4.1319,17592886216.23,17914720217.23,14.8817,1.701
46,SHSE.600063,皖维高新,5.1,5.1,5.16,5.08,5.12,0.39215686274509665,1.5686274509803935,11006105,56367790.01,2023-09-27,0.5715,9860580823.04,11055356794.88,14.8129,1.4184
47,SHSE.600064,南京高科,6.37,6.36,6.4,6.36,6.37,0.0,0.6279434850863428,7880616,50255625.36,2023-09-27,0.4554,11022263532.28,11022263532.28,5.1141,0.6447
48,SHSE.600066,宇通客车,13.25,13.28,13.28,13.15,13.23,-0.15094339622641062,0.9811320754716906,8116212,107250977.28,2023-09-27,0.3666,29290415920.29,29290415920.29,22.622,2.2869
49,SHSE.600067,冠城大通,2.6,2.6,2.62,2.59,2.6,0.0,1.1538461538461635,9015400,23478906.0,2023-09-27,0.6478,3618338721.4,3618338721.4,-39.5259,0.5197
50,SHSE.600070,ST富润,3.0,2.98,3.04,2.96,2.97,-0.9999999999999898,2.6666666666666687,11596400,34648320.0,2023-09-27,2.2885,1504960574.04,1507039574.04,-3.2473,1.3414
51,SHSE.600071,凤凰光学,17.71,17.5,17.88,17.5,17.57,-0.7905138339921014,2.145680406549966,2829100,49901703.0,2023-09-27,1.0047,4947253229.73,4947253229.73,-530.0024,9.8485
52,SHSE.600072,中船科技,19.67,19.65,19.85,19.37,19.38,-1.4743263853584265,2.4402643619725493,16050569,313272764.95,2023-09-27,2.18,14268522732.54,29196391088.64,249.6262,7.2239
53,SHSE.600073,上海梅林,7.32,7.3,7.42,7.27,7.4,1.0928961748633892,2.049180327868857,8971459,66156999.11,2023-09-27,0.9567,6939198092.8,6939198092.8,13.939,1.3815
54,SHSE.600075,新疆天业,4.94,4.92,5.01,4.9,4.95,0.2024291497975561,2.2267206477732677,16789638,83381361.46,2023-09-27,1.3233,6280490427.75,8451437905.35,-11.6827,0.9211
55,SHSE.600076,康欣新材,2.76,2.7,2.78,2.68,2.71,-1.8115942028985477,3.623188405797089,21237141,57610121.49,2023-09-27,2.0534,2802855789.59,3643712524.57,-19.1033,0.8003
56,SHSE.600078,ST澄星,7.93,7.95,8.05,7.93,7.96,0.3783102143757988,1.5132408575031653,3715584,29635051.96,2023-09-27,0.5608,5274079973.56,5274079973.56,-27.9277,2.9115
