,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.31,7.3,7.32,7.25,7.31,0.0,0.9575923392612898,19059038,138757482.3,2023-03-08,0.0649,214564393182.7,214564393182.7,0.3667,4.1319
1,SHSE.600004,白云机场,15.41,15.23,15.77,15.19,15.66,1.6223231667748195,3.763789746917586,27142994,423003208.51,2023-03-08,1.1469,37062808311.78,37062808311.78,2.156,-68.2699
2,SHSE.600006,东风汽车,6.8,6.81,7.09,6.63,6.7,-1.4705882352941124,6.764705882352941,168999646,1154567256.43,2023-03-08,8.45,13400000000.0,13400000000.0,1.6349,-303.1289
3,SHSE.600007,中国国贸,17.85,17.88,17.92,17.53,17.65,-1.120448179271727,2.184873949579835,2201209,39043202.7,2023-03-08,0.2185,17778536725.1,17778536725.1,1.944,15.9156
4,SHSE.600008,首创环保,3.0,3.0,3.01,2.98,3.01,0.3333333333333188,0.9999999999999934,54024680,161708213.1,2023-03-08,0.736,22095177937.77,22095177937.77,1.1801,6.1703
5,SHSE.600009,上海机场,57.96,57.91,58.5,57.18,58.34,0.6556245686680562,2.2774327122153215,6347304,368058067.8,2023-03-08,0.3294,145178001375.6,112418755856.32,3.6654,-52.9213
6,SHSE.600010,包钢股份,2.01,2.0,2.02,1.99,2.01,0.0,1.4925373134328375,226259281,453453492.4,2023-03-08,0.7143,91625915622.48,63671195289.87,1.7476,-55.2799
7,SHSE.600011,华能国际,8.61,8.59,8.61,8.37,8.47,-1.6260162601625883,2.787456445993034,43185355,364651165.43,2023-03-08,0.3927,132962850750.73,93150603013.93,2.8624,-8.7168
8,SHSE.600012,皖通高速,8.93,8.93,9.07,8.88,8.97,0.44792833146698463,2.1276595744680793,5500100,49236251.97,2023-03-08,0.4719,14877731700.0,10455432000.0,1.2476,10.2632
9,SHSE.600015,华夏银行,5.38,5.35,5.38,5.33,5.37,-0.18587360594795044,0.9293680297397737,30374661,162554335.24,2023-03-08,0.2369,85463165873.16,68857827326.61,0.3281,3.4137
10,SHSE.600016,民生银行,3.45,3.44,3.45,3.42,3.44,-0.28985507246377384,0.8695652173913114,70391870,241511508.14,2023-03-08,0.1985,150611519646.88,121989703852.72,0.2983,4.6098
11,SHSE.600017,日照港,2.91,2.91,2.95,2.9,2.93,0.6872852233676952,1.7182130584192532,19817548,57890326.16,2023-03-08,0.6443,9011665891.84,9011665891.84,0.6636,10.9997
12,SHSE.600018,上港集团,5.42,5.4,5.45,5.36,5.42,0.0,1.660516605166049,19789823,107002136.67,2023-03-08,0.0854,126200064545.0,125601316603.0,1.1235,7.327
13,SHSE.600019,宝钢股份,6.71,6.68,6.76,6.61,6.69,-0.29806259314455463,2.235469448584195,49027744,327267012.0,2023-03-08,0.2239,148934119565.46,146470318002.96,0.7652,12.9445
14,SHSE.600020,中原高速,3.22,3.22,3.25,3.2,3.23,0.31055900621117516,1.5527950310558951,7143814,23042569.22,2023-03-08,0.3179,7259011017.36,7259011017.36,0.7011,19.258
15,SHSE.600021,上海电力,10.6,10.57,10.6,10.35,10.45,-1.4150943396226467,2.358490566037736,30753514,321421880.69,2023-03-08,1.1751,29434971090.25,27349365858.65,1.827,-13.8618
16,SHSE.600022,山东钢铁,1.59,1.59,1.61,1.58,1.6,0.6289308176100628,1.8867924528301903,62277103,99341801.31,2023-03-08,0.5821,17118159286.4,17118159286.4,0.7838,-13.3388
17,SHSE.600023,浙能电力,3.89,3.89,3.91,3.84,3.87,-0.5141388174807249,1.7994858611825266,24355385,94481260.13,2023-03-08,0.1816,51891795738.63,51891795738.63,0.8467,-19.5166
18,SHSE.600025,华能水电,7.29,7.25,7.28,7.2,7.24,-0.6858710562414272,1.0973936899862835,19889767,143901583.55,2023-03-08,0.1105,130320000000.0,130320000000.0,2.3805,18.7778
19,SHSE.600026,中远海能,14.54,14.63,14.64,14.36,14.62,0.5502063273727709,1.925722145804685,22450795,326129694.94,2023-03-08,0.7814,69748750894.9,42004096234.76,2.2093,-14.5939
20,SHSE.600027,华电国际,6.15,6.07,6.18,6.03,6.05,-1.6260162601626105,2.4390243902438935,52474347,318857380.82,2023-03-08,0.6436,59712642200.75,49323378920.75,1.6602,-14.1067
21,SHSE.600028,中国石化,5.26,5.18,5.34,5.11,5.31,0.9505703422053147,4.3726235741444786,294845495,1551628129.94,2023-03-08,0.31,636649924600.26,505063151254.26,0.8104,9.3847
22,SHSE.600029,南方航空,7.93,7.91,8.0,7.85,7.97,0.5044136191677095,1.8915510718789452,35283939,279778346.24,2023-03-08,0.3452,144423552341.76,81452556893.55,3.5176,-6.1272
23,SHSE.600030,中信证券,20.51,20.39,20.45,20.25,20.36,-0.7313505607021042,0.9751340809361252,67684041,1376618832.57,2023-03-08,0.5955,301746333438.44,231425672904.2,1.2607,14.1549
24,SHSE.600031,三一重工,18.21,18.1,18.45,18.0,18.28,0.38440417353102774,2.471169686985169,49976144,911860316.99,2023-03-08,0.5904,155135086150.36,154725865500.36,2.388,50.6394
25,SHSE.600032,浙江新能,11.69,11.68,11.73,11.59,11.64,-0.42771599657825954,1.1976047904191667,2791817,32487658.05,2023-03-08,1.3422,24211200000.0,2421120000.0,2.8066,31.8452
26,SHSE.600033,福建高速,2.99,2.98,3.02,2.97,3.01,0.6688963210702115,1.6722408026755793,12412853,37256676.0,2023-03-08,0.4523,8260644000.0,8260644000.0,0.7659,9.7396
27,SHSE.600035,楚天高速,3.56,3.55,3.6,3.54,3.59,0.8426966292134797,1.6853932584269677,17713004,63304481.29,2023-03-08,1.1001,5780316084.59,5780316084.59,0.7717,7.7266
28,SHSE.600036,招商银行,36.56,36.25,36.32,35.8,36.0,-1.5317286652078876,1.4223194748358947,61658357,2216886861.96,2023-03-08,0.2989,907914441636.0,742641999444.0,1.1004,6.5785
29,SHSE.600037,歌华有线,9.18,9.25,9.32,9.08,9.25,0.7625272331154731,2.614379084967323,26219374,241178668.65,2023-03-08,1.8839,12873945427.0,12873945427.0,0.9827,28.1639
30,SHSE.600038,中直股份,46.3,46.06,47.37,46.03,46.68,0.8207343412527157,2.8941684665226703,7181437,335785831.59,2023-03-08,1.2183,27516773102.88,27516773102.88,2.8216,80.4764
31,SHSE.600039,四川路桥,13.22,13.18,13.24,13.01,13.15,-0.5295007564296572,1.7397881996974314,14631044,191719333.86,2023-03-08,0.3085,81864180621.25,62361982570.35,1.9587,10.0372
32,SHSE.600048,保利发展,14.54,14.5,14.64,14.38,14.6,0.4126547455295837,1.7881705639614842,43424426,628981515.51,2023-03-08,0.3628,174768473902.8,174768473902.8,0.9333,9.5258
33,SHSE.600050,中国联通,5.88,5.81,6.08,5.81,6.07,3.2312925170068008,4.591836734693885,567645085,3367935050.5,2023-03-08,1.8333,193052927958.59,187941840457.59,1.2506,25.8731
34,SHSE.600051,宁波联合,7.81,7.8,7.86,7.78,7.86,0.6402048655569814,1.0243277848911663,2766100,21650803.0,2023-03-08,0.8898,2443516800.0,2443516800.0,0.7509,9.9058
35,SHSE.600052,东望时代,4.8,4.8,4.87,4.78,4.87,1.4583333333333393,1.8749999999999971,1486481,7195215.62,2023-03-08,0.1761,4111228388.67,4111228388.67,1.405,-106.8914
36,SHSE.600053,九鼎投资,15.68,15.66,15.82,15.6,15.8,0.7653061224489832,1.4030612244898,1745649,27475580.32,2023-03-08,0.4026,6849944640.0,6849944640.0,2.3419,62.4686
37,SHSE.600054,黄山旅游,12.33,12.46,12.55,12.27,12.45,0.9732360097323589,2.2708840227088496,4839550,60126448.0,2023-03-08,0.9428,9080774028.0,6390585000.0,2.224,-215.24
38,SHSE.600055,万东医疗,21.42,21.45,21.64,21.05,21.5,0.37348272642390157,2.754435107376283,2892214,62093352.9,2023-03-08,0.5348,15115812747.0,11627548278.5,3.2822,91.0558
39,SHSE.600056,中国医药,15.91,15.91,15.92,15.31,15.5,-2.5769956002514194,3.834066624764296,45176468,698875189.82,2023-03-08,3.0211,23186136094.0,23177947909.0,2.1437,40.1035
40,SHSE.600057,厦门象屿,11.57,11.55,11.84,11.45,11.71,1.2100259291270676,3.3707865168539373,7631405,89081957.11,2023-03-08,0.3547,26508639026.55,25191685164.99,1.7921,9.9004
41,SHSE.600058,五矿发展,9.62,9.57,9.66,9.52,9.59,-0.31185031185030354,1.4553014553014614,5214468,50010589.46,2023-03-08,0.4865,10279623718.49,10279623718.49,2.1354,21.3416
42,SHSE.600059,古越龙山,10.42,10.37,10.53,10.37,10.43,0.09596928982724684,1.5355086372360858,7015538,73267006.58,2023-03-08,0.7696,9507387367.59,9507387367.59,1.7307,46.7394
43,SHSE.600060,海信视像,15.91,15.81,16.15,15.81,16.03,0.7542426147077341,2.1370207416718925,4959407,79324986.14,2023-03-08,0.3847,20961665118.66,20663971988.66,1.1943,12.9482
44,SHSE.600061,国投资本,6.96,6.94,6.98,6.9,6.97,0.1436781609195359,1.1494252873563229,17661211,122573148.69,2023-03-08,0.2749,44784383928.23,44784383928.23,0.9319,14.9274
45,SHSE.600062,华润双鹤,17.96,17.91,17.95,17.63,17.8,-0.8908685968819552,1.7817371937639215,13103482,232580091.99,2023-03-08,1.2791,18568146718.0,18235176358.0,1.8526,18.1095
46,SHSE.600063,皖维高新,7.04,7.0,7.07,6.93,7.06,0.28409090909089496,1.9886363636363715,28535430,199788650.88,2023-03-08,1.4817,15244300580.44,13596816525.52,1.9677,9.8356
47,SHSE.600064,南京高科,6.86,6.85,6.9,6.81,6.9,0.5830903790087438,1.31195335276969,9802096,67411956.59,2023-03-08,0.5665,11939343543.6,11939343543.6,0.7208,5.2223
48,SHSE.600066,宇通客车,10.16,10.1,10.33,10.07,10.21,0.49212598425196763,2.559055118110234,26551997,271088436.85,2023-03-08,1.1993,22604319466.83,22604319466.83,1.5619,46.8004
49,SHSE.600067,冠城大通,3.25,3.25,3.31,3.25,3.3,1.538461538461533,1.8461538461538478,7495279,24636976.32,2023-03-08,0.5386,4592506838.7,4592506838.7,0.6526,-4.7446
50,SHSE.600070,ST富润,6.29,6.28,6.52,6.23,6.48,3.0206677265500748,4.61049284578695,13719340,87914754.8,2023-03-08,2.7075,3288086343.36,3283550343.36,2.6789,-4.3602
51,SHSE.600071,凤凰光学,21.28,21.26,21.53,21.2,21.4,0.5639097744360777,1.5507518796992568,2763704,59104603.57,2023-03-08,0.9815,6025681224.6,6025681224.6,11.4707,-663.6574
52,SHSE.600072,中船科技,15.6,15.59,16.2,15.14,16.18,3.717948717948727,6.794871794871788,90953854,1431189455.53,2023-03-08,12.3537,11912523106.94,11912523106.94,2.9629,210.5263
53,SHSE.600073,上海梅林,8.61,8.65,8.69,8.55,8.62,0.11614401858304202,1.6260162601625876,11838177,101980991.21,2023-03-08,1.2624,8083228048.64,8083228048.64,1.6681,21.3716
54,SHSE.600075,新疆天业,5.79,5.76,5.79,5.73,5.77,-0.3454231433506094,1.0362694300518067,7459264,42964827.16,2023-03-08,0.5879,9851459098.92,7320879917.96,0.9582,10.8124
55,SHSE.600076,康欣新材,3.06,3.06,3.08,3.05,3.08,0.6535947712418277,0.9803921568627533,3789942,11633143.94,2023-03-08,0.3664,4141193570.36,3185533517.32,0.892,-28.0109
56,SHSE.600077,*ST宋都,2.6,2.6,2.65,2.59,2.63,1.1538461538461497,2.3076923076923097,8727600,22850712.0,2023-03-08,0.6513,3524521717.38,3524521717.38,4.5545,-5.8571
57,SHSE.600078,ST澄星,11.74,11.78,11.82,11.55,11.82,0.6814310051107331,2.2998296422487186,4741900,55509709.0,2023-03-08,0.7157,7831611217.02,7831611217.02,3.964,3.2141
58,SHSE.600079,人福医药,26.33,26.13,26.29,25.5,25.69,-2.4306874287884472,3.000379794910745,11115669,286933968.85,2023-03-08,0.7627,41944462248.29,37440244130.66,2.7894,17.1344
59,SHSE.600080,金花股份,8.22,8.19,8.27,8.1,8.23,0.12165450121655041,2.0681265206812642,3303900,27115369.0,2023-03-08,0.8851,3072014445.55,3072014445.55,1.8245,-328.6094
60,SHSE.600081,东风科技,11.9,11.56,11.77,11.4,11.71,-1.5966386554621792,3.109243697478985,12263380,142293313.44,2023-03-08,3.911,5508605377.55,3671787600.0,1.7225,28.2968
61,SHSE.600082,海泰发展,3.55,3.55,3.59,3.52,3.57,0.5633802816901401,1.9718309859154886,4761151,16933741.05,2023-03-08,0.7506,2306633498.82,2264577420.84,1.3124,125.4903
62,SHSE.600083,博信股份,7.96,7.94,8.04,7.93,8.02,0.7537688442210921,1.3819095477386862,1020500,8156091.0,2023-03-08,0.4476,1844600000.0,1828506474.52,21.8506,24.2348
63,SHSE.600084,中信尼雅,7.37,7.35,7.42,7.3,7.39,0.27137042062415073,1.628222523744913,1944000,14330409.0,2023-03-08,0.173,8304341273.7,8304341273.7,6.4997,2999.144
64,SHSE.600085,同仁堂,49.79,49.7,50.14,49.13,49.59,-0.40168708576018286,2.02851978308897,6732274,333665290.79,2023-03-08,0.4909,68011210292.58,68011210292.58,5.7601,51.9073
65,SHSE.600088,中视传媒,10.26,10.42,10.6,10.26,10.57,3.0214424951267027,3.3138401559454174,5710781,59765496.55,2023-03-08,1.4359,4203756648.0,4203756648.0,4.1992,-72.7173
66,SHSE.600089,特变电工,21.62,21.56,21.73,21.21,21.34,-1.295097132284928,2.4051803885291374,49214465,1053910305.88,2023-03-08,1.2666,82915838166.04,82915838166.04,1.5271,6.3199
67,SHSE.600094,大名城,3.23,3.23,3.26,3.22,3.26,0.9287925696594312,1.2383900928792444,8648910,28049628.4,2023-03-08,0.3799,8069559685.82,7421732176.12,0.6555,-13.7925
68,SHSE.600095,湘财股份,9.91,9.78,9.94,9.73,9.91,0.0,2.1190716448032196,53008605,521560481.94,2023-03-08,4.6904,28297968283.45,11199771912.48,2.3869,-1574.2237
69,SHSE.600096,云天化,23.06,23.0,23.32,22.84,23.2,0.6071118820468291,2.0815264527320054,21276929,490835444.75,2023-03-08,1.2198,42566294818.4,40468426930.4,2.6011,7.1756
70,SHSE.600097,开创国际,10.82,10.82,10.88,10.68,10.8,-0.1848428835489746,1.8484288354898435,1895900,20453277.0,2023-03-08,0.7869,2602114837.2,2602114837.2,1.2448,64.3425
71,SHSE.600098,广州发展,6.01,5.97,6.04,5.96,6.0,-0.16638935108153063,1.3311148086522475,17712046,106249233.0,2023-03-08,0.5523,21264333150.0,19240773234.0,0.8773,31.3652
72,SHSE.600099,林海股份,9.71,9.76,9.8,9.52,9.76,0.5149330587023604,2.8836251287332764,5364000,51686136.0,2023-03-08,2.448,2138611200.0,2138611200.0,4.2573,183.7407
73,SHSE.600100,同方股份,6.0,6.1,6.17,5.96,6.05,0.8333333333333304,3.4999999999999996,79127580,478926638.49,2023-03-08,2.6697,20269301163.65,17931588653.55,1.36,-10.2587
74,SHSE.600101,明星电力,9.39,9.37,9.51,9.32,9.41,0.21299254526090383,2.023429179978695,9718516,91419175.31,2023-03-08,2.3061,3965681424.7,3965681424.7,1.4875,24.9137
75,SHSE.600103,青山纸业,2.58,2.57,2.61,2.55,2.6,0.7751937984496138,2.325581395348839,73129450,188946811.36,2023-03-08,3.1715,5995126298.2,5995126298.2,1.5513,28.2303
76,SHSE.600104,上汽集团,15.14,15.05,15.12,15.01,15.09,-0.33025099075297826,0.7265521796565352,12912741,194526720.62,2023-03-08,0.1105,176303431997.85,176303431997.85,0.6314,10.474
77,SHSE.600105,永鼎股份,4.09,4.07,4.2,4.05,4.19,2.444987775061147,3.6674816625916957,21047146,87579285.29,2023-03-08,1.5241,5887587127.21,5786054712.01,1.9895,96.1429
78,SHSE.600106,重庆路桥,5.1,5.1,5.12,5.05,5.08,-0.39215686274508554,1.372549019607849,5438562,27606019.4,2023-03-08,0.4092,6751447314.96,6751447314.96,1.5121,40.6575
79,SHSE.600107,美尔雅,6.76,6.76,6.81,6.71,6.81,0.7396449704141883,1.479289940828397,2450587,16602967.9,2023-03-08,0.6807,2451600000.0,2451600000.0,3.8958,-137.0729
80,SHSE.600108,亚盛集团,3.23,3.23,3.25,3.22,3.23,0.0,0.9287925696594366,15762041,50967197.84,2023-03-08,0.8096,6288535840.83,6288535840.83,1.5419,94.8332
81,SHSE.600109,国金证券,9.14,9.11,9.2,9.1,9.16,0.2188183807439792,1.0940919037199084,16288185,148892973.09,2023-03-08,0.5072,34115131279.6,29416028031.52,1.0959,21.3072
82,SHSE.600110,诺德股份,8.15,8.14,8.18,8.11,8.18,0.36809815950920033,0.8588957055214758,7406128,60403701.92,2023-03-08,0.5268,14284241506.74,11503041506.74,2.2763,39.2811
83,SHSE.600111,北方稀土,26.93,26.82,27.18,26.57,27.15,0.8169327887114664,2.265131823245449,31472492,845828325.64,2023-03-08,0.8706,98149037610.3,98149037610.3,4.9494,14.8433
84,SHSE.600112,ST天成,4.04,4.02,4.24,4.01,4.18,3.4653465346534684,5.6930693069307035,9677971,40251353.55,2023-03-08,1.9006,2128476256.28,2128476256.28,22.3947,11.031
85,SHSE.600113,浙江东日,7.98,7.97,8.02,7.92,7.99,0.12531328320801727,1.253132832080196,4804694,38265020.42,2023-03-08,1.1678,3287334968.4,3287334968.4,1.5176,4.9112
86,SHSE.600114,东睦股份,9.52,9.47,9.6,9.45,9.51,-0.10504201680672232,1.575630252100844,6029344,57362471.32,2023-03-08,0.9782,5861806866.27,5861806866.27,2.3319,167.2155
87,SHSE.600115,中国东航,5.51,5.49,5.54,5.45,5.49,-0.3629764065335661,1.6333938294010864,18521059,101619693.91,2023-03-08,0.1653,122379218169.3,61502995528.74,4.2084,-3.8044
88,SHSE.600116,三峡水利,9.24,9.22,9.22,9.07,9.16,-0.8658008658008698,1.6233766233766271,9351401,85301001.17,2023-03-08,0.5933,17515229000.64,14437521569.88,1.5862,34.9103
89,SHSE.600117,*ST西钢,3.13,3.11,3.16,3.1,3.16,0.9584664536741228,1.9169329073482444,4610169,14469918.97,2023-03-08,0.4411,3302573676.32,3302573676.32,-3.8524,-2.0058
90,SHSE.600118,中国卫星,29.9,29.33,29.66,28.57,29.57,-1.1036789297658833,3.6454849498327757,55581199,1624903281.77,2023-03-08,4.7004,34966203721.95,34966203721.95,5.5887,116.0875
91,SHSE.600119,长江投资,6.86,6.86,6.97,6.86,6.94,1.1661807580174877,1.6034985422740442,2292363,15869461.6,2023-03-08,0.7457,2534976367.8,2133356000.0,12.8562,-17.9951
92,SHSE.600120,浙江东方,3.84,3.82,3.86,3.81,3.82,-0.520833333333337,1.3020833333333286,10760652,41172763.7,2023-03-08,0.3151,13046757299.44,13046757299.44,0.8405,27.5011
93,SHSE.600121,郑州煤电,5.09,5.09,5.11,5.05,5.11,0.39292730844795454,1.1787819253438212,12863746,65302317.16,2023-03-08,1.0558,6226085514.18,6226085514.18,3.7777,-71.7701
94,SHSE.600122,*ST宏图,1.52,1.52,1.6,1.5,1.56,2.6315789473684292,6.5789473684210575,59051027,91555999.85,2023-03-08,5.0983,1806883026.0,1806883026.0,-0.339,-5.3468
95,SHSE.600123,兰花科创,13.93,13.86,13.91,13.68,13.8,-0.9332376166546918,1.6511127063890914,9682800,133353329.0,2023-03-08,0.8476,15765120000.0,15765120000.0,1.0173,4.2568
96,SHSE.600125,铁龙物流,5.76,5.74,5.81,5.71,5.79,0.5208333333333481,1.736111111111105,16268591,93802065.79,2023-03-08,1.2461,7558971650.46,7558971650.46,1.1337,18.9178
97,SHSE.600126,杭钢股份,4.8,4.81,5.07,4.81,4.99,3.9583333333333526,5.41666666666668,32697002,162043577.12,2023-03-08,0.9682,16852173524.17,16852173524.17,0.8349,10.0498
98,SHSE.600127,金健米业,7.75,7.72,7.81,7.7,7.81,0.774193548387081,1.41935483870967,6643200,51681523.0,2023-03-08,1.0351,5012326932.58,5012326932.58,7.5409,-64.7884
99,SHSE.600128,苏豪弘业,8.52,8.5,8.59,8.46,8.58,0.7042253521126751,1.5258215962441197,2071375,17709276.0,2023-03-08,0.8394,2117265150.0,2117265150.0,1.0171,50.6554
100,SHSE.600129,太极集团,36.11,35.97,36.3,35.34,35.54,-1.5785101080033281,2.6585433397950533,3264314,116258972.48,2023-03-08,0.5862,19791897041.76,19791897041.76,6.46,-37.8937
101,SHSE.600130,波导股份,4.59,4.56,4.71,4.54,4.69,2.178649237472774,3.703703703703702,21843813,101538593.26,2023-03-08,2.8442,3601920000.0,3601920000.0,3.6058,123.8601
102,SHSE.600131,国网信通,17.61,17.5,18.26,17.41,18.18,3.236797274275971,4.826802952867697,15446338,277125029.38,2023-03-08,1.4056,21864523219.92,19978516857.6,3.8131,27.2768
103,SHSE.600132,重庆啤酒,131.24,130.72,132.2,129.5,130.8,-0.3352636391344088,2.057299603779327,1618078,211585197.64,2023-03-08,0.3343,63303432698.4,63303432698.4,30.7873,50.0975
104,SHSE.600133,东湖高新,5.98,6.0,6.04,5.95,5.98,0.0,1.5050167224080242,7092943,42473668.57,2023-03-08,0.8915,4757784278.0,4757784278.0,0.7715,8.3416
105,SHSE.600135,乐凯胶片,8.15,8.18,8.22,8.08,8.2,0.6134969325153339,1.7177914110429515,5195705,42364360.75,2023-03-08,0.939,4537118211.8,4537118211.8,1.6982,130.9643
106,SHSE.600136,*ST明诚,3.29,3.21,3.43,3.21,3.37,2.4316109422492405,6.686930091185417,29860400,99294591.0,2023-03-08,6.1523,1965023824.51,1635652031.82,-0.425,-1.379
107,SHSE.600137,浪莎股份,15.86,15.84,16.11,15.74,16.11,1.5762925598991284,2.3329129886506887,1773728,28240492.02,2023-03-08,1.8245,1566175342.68,1566175342.68,2.9816,111.2013
108,SHSE.600138,中青旅,15.57,15.67,15.87,15.45,15.64,0.4495825305073975,2.6974951830443157,12657410,197650279.57,2023-03-08,1.7486,11320857600.0,11320857600.0,1.8807,-60.526
109,SHSE.600141,兴发集团,33.83,33.62,33.99,33.42,33.83,0.0,1.6848950635530602,9953580,335217052.51,2023-03-08,0.9004,37607818529.29,37396211879.29,1.8644,5.6893
110,SHSE.600143,金发科技,9.67,9.65,9.69,9.63,9.67,0.0,0.620475698035147,13354581,128981323.71,2023-03-08,0.5189,25695097272.12,24886928056.81,1.5545,22.666
111,SHSE.600148,长春一东,15.14,15.15,15.51,15.1,15.49,2.3117569352707923,2.7080581241743733,2845797,43631139.13,2023-03-08,2.0109,2192089810.5,2192089810.5,4.6317,706.6517
112,SHSE.600149,廊坊发展,6.44,6.45,6.48,6.37,6.41,-0.46583850931677384,1.7080745341614956,3490200,22373515.0,2023-03-08,0.9181,2436825600.0,2436825600.0,15.032,5970.7913
113,SHSE.600150,中国船舶,25.95,25.9,26.5,25.58,26.32,1.4258188824662898,3.545279383429679,59320810,1551758508.21,2023-03-08,2.4279,117714324910.56,64307860348.48,2.5612,92.9636
114,SHSE.600151,航天机电,9.78,9.76,9.99,9.73,9.92,1.4314928425357865,2.65848670756646,8655847,85367437.95,2023-03-08,0.6035,14227782687.04,14227782687.04,2.6627,219.4936
115,SHSE.600152,维科技术,12.0,11.95,12.19,11.95,12.09,0.7500000000000062,2.0000000000000018,11183745,135022653.66,2023-03-08,2.1306,6346096154.58,6346096154.58,3.3577,-90.9528
116,SHSE.600153,建发股份,12.64,12.64,12.65,12.32,12.44,-1.5822784810126667,2.6107594936708867,26218698,326058137.08,2023-03-08,0.9218,37384327613.2,35383914060.08,0.8164,5.9436
117,SHSE.600155,华创云信,7.21,7.2,7.2,7.1,7.19,-0.2773925104022079,1.386962552011103,19113366,136777321.99,2023-03-08,1.0987,16259635985.98,12507412299.12,0.8328,25.757
118,SHSE.600156,华升股份,5.05,5.0,5.12,5.0,5.1,0.990099009900991,2.3762376237623783,2099900,10672490.0,2023-03-08,0.5222,2050764580.2,2050764580.2,4.6321,-9.1629
119,SHSE.600157,永泰能源,1.57,1.57,1.58,1.56,1.57,0.0,1.2738853503184724,214690356,336884029.52,2023-03-08,0.9663,34881889707.65,34881889707.65,0.7924,18.9581
