,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.24,7.27,7.34,7.24,7.31,0.97,1.38,32423037,236986664.93,2022-09-09,0.11,214564386742.59,214564386742.59,4.02,0.37
1,SHSE.600004,白云机场,13.79,13.77,13.97,13.61,13.86,0.51,2.61,12287633,169889282.79,2022-09-09,0.52,32802715402.38,32802715402.38,-63.94,1.84
2,SHSE.600006,东风汽车,6.42,6.42,6.45,6.28,6.40,-0.31,2.65,16228600,103275315.28,2022-09-09,0.81,12800000000.00,12800000000.00,-402.06,1.60
3,SHSE.600007,中国国贸,15.07,15.04,15.52,15.04,15.44,2.46,3.19,4169378,64073776.90,2022-09-09,0.41,15552442324.96,15552442324.96,14.35,1.81
4,SHSE.600008,首创环保,2.84,2.84,2.85,2.83,2.84,0.00,0.70,33272978,94468759.24,2022-09-09,0.45,20847277522.68,20847277522.68,12.39,1.24
5,SHSE.600009,上海机场,58.72,58.30,59.29,58.07,59.05,0.56,2.08,7765208,456954181.16,2022-09-09,0.71,139411013495.65,64569781242.85,-62.58,5.31
6,SHSE.600010,包钢股份,2.04,2.05,2.07,2.04,2.06,0.98,1.47,172336671,355025001.29,2022-09-09,0.54,93905167254.88,65255055869.22,180.14,1.71
7,SHSE.600011,华能国际,9.11,9.02,9.35,8.81,9.12,0.11,5.93,66211196,604213584.41,2022-09-09,0.60,143166611434.08,100299114461.28,-8.08,2.68
8,SHSE.600012,皖通高速,7.16,7.17,7.23,7.15,7.21,0.70,1.12,4013800,28913449.00,2022-09-09,0.34,11958578100.00,8403976000.00,8.45,1.07
9,SHSE.600015,华夏银行,5.19,5.21,5.26,5.18,5.24,0.96,1.54,30850134,161429669.97,2022-09-09,0.24,80629053670.92,67190878061.72,3.35,0.33
10,SHSE.600016,民生银行,3.59,3.60,3.62,3.59,3.61,0.56,0.84,47529262,171493943.09,2022-09-09,0.13,158054530792.22,128018264798.93,4.87,0.32
11,SHSE.600017,日照港,3.10,3.11,3.15,3.08,3.09,-0.32,2.26,19858400,61721349.00,2022-09-09,0.65,9503770513.92,9503770513.92,11.43,0.71
12,SHSE.600018,上港集团,5.55,5.52,5.63,5.51,5.60,0.90,2.16,36076887,201581802.48,2022-09-09,0.16,130391210600.00,129772578040.00,7.77,1.23
13,SHSE.600019,宝钢股份,5.50,5.51,5.58,5.49,5.57,1.27,1.64,58359566,323708257.76,2022-09-09,0.27,124035052333.50,121932373261.83,7.59,0.64
14,SHSE.600020,中原高速,3.07,3.08,3.10,3.07,3.07,0.00,0.98,5127194,15802778.59,2022-09-09,0.23,6899431524.24,6899431524.24,15.87,0.64
15,SHSE.600021,上海电力,12.39,12.00,12.92,11.59,12.49,0.81,10.73,224586273,2764900414.95,2022-09-09,8.58,35181128126.05,32688380820.53,-13.19,2.43
16,SHSE.600022,山东钢铁,1.62,1.63,1.64,1.61,1.63,0.62,1.85,73766228,120345442.36,2022-09-09,0.67,17842875874.08,17842875874.08,79.66,0.80
17,SHSE.600023,浙能电力,3.82,3.80,3.83,3.74,3.77,-1.31,2.36,43275009,163911963.37,2022-09-09,0.32,50550922463.73,50550922463.73,-17.19,0.79
18,SHSE.600025,华能水电,7.66,7.67,7.70,7.60,7.66,0.00,1.31,23820844,182402643.52,2022-09-09,0.13,137880000000.00,137880000000.00,19.74,2.65
