,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,8.39,8.39,8.46,8.39,8.44,0.60,0.83,23540305,198243687.00,2022-03-01,0.08,247732297970.64,247732297970.64,0.44,4.49
1,SHSE.600004,白云机场,12.56,12.52,13.26,12.47,13.22,5.25,6.29,33825001,440420864.00,2022-03-01,1.63,27356417195.08,31288015701.26,1.71,-70.95
2,SHSE.600006,东风汽车,6.13,6.18,6.23,6.15,6.18,0.82,1.31,8410651,52028943.00,2022-03-01,0.42,12360000000.00,12360000000.00,1.54,21.41
3,SHSE.600007,中国国贸,14.12,14.14,14.23,14.05,14.19,0.50,1.27,1664017,23565524.00,2022-03-01,0.17,14293339157.46,14293339157.46,1.66,14.46
4,SHSE.600008,首创环保,3.46,3.47,3.51,3.44,3.47,0.29,2.02,71781078,249066053.00,2022-03-01,0.98,25471849649.19,25471849649.19,1.46,10.37
5,SHSE.600009,上海机场,52.35,52.35,54.39,52.20,54.16,3.46,4.18,13803326,739825200.00,2022-03-01,1.26,59222681661.52,104364069543.68,3.79,-61.00
6,SHSE.600010,包钢股份,2.68,2.68,2.68,2.61,2.64,-1.49,2.61,650504384,1717842272.00,2022-03-01,2.05,83627838589.68,120344486190.72,2.18,29.96
7,SHSE.600011,华能国际,8.77,8.70,9.10,8.65,8.70,-0.80,5.13,114203595,1006104464.00,2022-03-01,1.04,95680076295.30,136573412223.30,2.40,-36.13
8,SHSE.600012,皖通高速,7.68,7.72,7.76,7.59,7.67,-0.13,2.21,4525967,34615052.00,2022-03-01,0.39,8940152000.00,12721538700.00,1.12,8.34
9,SHSE.600015,华夏银行,5.63,5.63,5.67,5.62,5.66,0.53,0.89,20977187,118350051.00,2022-03-01,0.16,72576406455.98,87091687743.78,0.37,3.70
10,SHSE.600016,民生银行,3.91,3.91,3.92,3.90,3.91,0.00,0.51,41710009,163186952.00,2022-03-01,0.12,138656901762.83,171189256342.82,0.35,5.27
11,SHSE.600017,日照港,3.00,2.98,3.05,2.95,2.98,-0.67,3.33,47323907,141577590.00,2022-03-01,1.54,9165448586.24,9165448586.24,0.70,15.07
12,SHSE.600018,上港集团,5.69,5.71,5.75,5.66,5.71,0.35,1.58,26397290,150749332.00,2022-03-01,0.11,132321682251.50,132921261372.50,1.33,9.05
13,SHSE.600019,宝钢股份,7.22,7.25,7.42,7.20,7.29,0.97,3.05,79876834,582702240.00,2022-03-01,0.36,161928056555.73,162336720199.50,0.85,6.15
14,SHSE.600020,中原高速,3.25,3.25,3.29,3.25,3.28,0.92,1.23,5911833,19326116.00,2022-03-01,0.26,7371379608.96,7371379608.96,0.70,8.30
15,SHSE.600021,上海电力,11.63,11.49,11.90,11.34,11.48,-1.29,4.82,73097256,847902704.00,2022-03-01,2.79,30045044981.56,30045044981.56,2.08,431.11
16,SHSE.600022,山东钢铁,1.81,1.81,1.83,1.81,1.83,1.10,1.10,105754658,192543015.00,2022-03-01,0.97,20032185797.28,20032185797.28,0.91,6.70
17,SHSE.600023,浙能电力,3.73,3.73,3.74,3.69,3.70,-0.80,1.34,22852022,84825670.00,2022-03-01,0.17,50322552955.60,50322552955.60,0.79,16.03
18,SHSE.600025,华能水电,6.16,6.16,6.21,6.11,6.13,-0.49,1.62,17759664,109161308.00,2022-03-01,0.10,110340000000.00,110340000000.00,2.15,20.63
19,SHSE.600026,中远海能,6.38,6.38,6.58,6.07,6.11,-4.23,7.99,47872475,297482480.00,2022-03-01,1.67,17504983123.68,29100047417.35,1.02,-57.29
20,SHSE.600027,华电国际,4.30,4.27,4.35,4.20,4.22,-1.86,3.49,60290913,256498462.00,2022-03-01,0.74,34375035683.66,41650801667.30,1.06,20.96
21,SHSE.600028,中国石化,4.33,4.32,4.34,4.28,4.32,-0.23,1.39,181403855,780832368.00,2022-03-01,0.19,412809570918.72,523027625670.72,0.67,7.54
22,SHSE.600029,南方航空,6.93,6.90,7.23,6.90,7.07,2.02,4.76,46396179,328936096.00,2022-03-01,0.45,72254452103.89,119825507797.31,1.77,-12.62
23,SHSE.600030,中信证券,23.33,23.38,23.46,23.12,23.37,0.17,1.46,76805831,1787849856.00,2022-03-01,0.68,265639389772.65,338369501641.38,1.71,14.65
24,SHSE.600031,三一重工,19.61,19.60,19.76,19.55,19.74,0.66,1.07,83630243,1644869344.00,2022-03-01,0.98,167643683823.42,167643683823.42,2.63,10.78
25,SHSE.600032,浙江新能,14.01,14.01,14.29,13.98,14.14,0.93,2.21,14147915,200316547.00,2022-03-01,6.80,2941120000.00,29411200000.00,3.82,73.57
26,SHSE.600033,福建高速,2.93,2.94,2.95,2.92,2.94,0.34,1.02,6834400,20051060.00,2022-03-01,0.25,8068536000.00,8068536000.00,0.77,8.80
27,SHSE.600035,楚天高速,3.29,3.30,3.35,3.29,3.32,0.91,1.82,10675280,35423869.00,2022-03-01,0.66,5345584791.32,5345584791.32,0.76,7.81
28,SHSE.600036,招商银行,49.80,50.00,50.50,49.36,50.24,0.88,2.29,40645436,2027737712.00,2022-03-01,0.20,1036398168112.96,1267045042994.24,1.73,10.57
29,SHSE.600037,歌华有线,8.18,8.19,8.88,8.16,8.80,7.58,8.80,41248893,355097168.00,2022-03-01,2.96,12247645379.20,12247645379.20,0.95,131.83
30,SHSE.600038,中直股份,58.49,58.58,60.50,58.21,60.38,3.23,3.92,13278619,793007664.00,2022-03-01,2.25,35592604112.08,35592604112.08,3.70,40.16
31,SHSE.600039,四川路桥,12.46,12.28,12.66,11.78,11.92,-4.33,7.06,73740949,893955600.00,2022-03-01,2.02,43478761551.20,56917688756.88,2.10,11.94
32,SHSE.600048,保利发展,15.82,15.82,16.42,15.73,16.35,3.35,4.36,70649863,1141783248.00,2022-03-01,0.59,195714138364.20,195714138364.20,1.11,7.15
33,SHSE.600050,中国联通,3.82,3.83,3.85,3.82,3.85,0.79,0.79,59974165,230162760.00,2022-03-01,0.20,118409230216.20,119316863866.20,0.80,18.60
34,SHSE.600051,宁波联合,7.67,7.70,7.78,7.60,7.76,1.17,2.35,5672862,43710343.00,2022-03-01,1.82,2412428800.00,2412428800.00,0.77,20.06
35,SHSE.600052,东望时代,4.84,4.88,4.92,4.81,4.90,1.24,2.27,4793904,23413501.00,2022-03-01,0.57,4136554230.90,4136554230.90,1.24,-109.43
36,SHSE.600053,九鼎投资,17.96,17.75,18.59,17.68,18.48,2.90,5.07,6352520,116286630.00,2022-03-01,1.47,8011833984.00,8011833984.00,2.92,382.87
37,SHSE.600054,黄山旅游,10.38,10.31,10.79,10.30,10.73,3.37,4.72,10173800,108302460.00,2022-03-01,1.98,5507709000.00,7826241391.20,1.82,298.91
38,SHSE.600055,万东医疗,29.81,29.90,31.24,29.55,30.56,2.52,5.67,19087776,583326032.00,2022-03-01,3.53,16527343041.44,16527343041.44,6.90,85.66
39,SHSE.600056,中国医药,11.01,11.15,11.20,11.00,11.10,0.82,1.82,7557707,83726130.00,2022-03-01,0.71,11856000997.80,11860189427.40,1.16,13.06
40,SHSE.600057,厦门象屿,8.08,8.08,8.23,8.05,8.19,1.36,2.23,14275201,116593091.00,2022-03-01,0.67,17493445790.73,17669548956.15,1.37,8.73
41,SHSE.600058,五矿发展,9.56,9.65,9.65,9.48,9.62,0.63,1.78,7082939,67815593.00,2022-03-01,0.66,10311781039.82,10311781039.82,2.22,27.61
42,SHSE.600059,古越龙山,10.54,10.54,10.85,10.53,10.81,2.56,3.04,10656885,114738206.00,2022-03-01,1.17,9853773484.53,9853773484.53,1.84,51.28
43,SHSE.600060,海信视像,12.56,12.53,12.69,12.50,12.68,0.96,1.51,5838466,73619515.00,2022-03-01,0.45,16345549894.96,16588752294.96,1.03,13.31
44,SHSE.600061,国投资本,7.40,7.42,7.48,7.39,7.45,0.68,1.22,14972531,111218400.00,2022-03-01,0.23,47868494588.15,47868494588.15,1.04,10.57
45,SHSE.600062,华润双鹤,12.34,12.33,12.46,12.30,12.37,0.24,1.30,5523772,68325233.00,2022-03-01,0.53,12904850472.70,12904850472.70,1.30,12.64
46,SHSE.600063,皖维高新,5.93,5.93,5.96,5.85,5.90,-0.51,1.85,15094500,88923409.00,2022-03-01,0.78,11362778682.80,11362778682.80,1.74,11.57
47,SHSE.600064,南京高科,9.49,9.53,9.66,9.49,9.62,1.37,1.79,9236090,88533023.00,2022-03-01,0.75,11889905262.56,11889905262.56,0.79,5.50
48,SHSE.600066,宇通客车,9.75,9.75,9.80,9.71,9.75,0.00,0.92,10684333,104071541.00,2022-03-01,0.48,21585907424.25,22063579424.25,1.45,35.52
49,SHSE.600067,冠城大通,3.33,3.34,3.37,3.32,3.36,0.90,1.50,6489586,21724632.00,2022-03-01,0.43,5013492036.00,5013492036.00,0.72,-91.71
50,SHSE.600070,ST富润,7.02,7.04,7.12,6.92,6.96,-0.85,2.85,10055800,70300435.00,2022-03-01,1.98,3526776294.72,3632744981.28,2.00,-4.76
51,SHSE.600071,凤凰光学,39.91,39.99,39.99,38.50,39.25,-1.65,3.73,4721231,183753939.00,2022-03-01,1.99,9320793898.00,11051775143.25,21.23,469.22
52,SHSE.600072,中船科技,15.07,15.00,15.74,14.96,15.73,4.38,5.18,39145843,608371824.00,2022-03-01,5.32,11581210659.59,11581210659.59,2.93,54.31
53,SHSE.600073,上海梅林,7.43,7.46,7.60,7.45,7.58,2.02,2.02,8875203,66854243.00,2022-03-01,0.95,7107989397.76,7107989397.76,1.62,19.85
54,SHSE.600075,新疆天业,7.52,7.52,7.57,7.45,7.54,0.27,1.60,15772649,118426990.00,2022-03-01,1.24,9566593750.48,12873451120.40,1.35,7.14
55,SHSE.600076,康欣新材,3.59,3.58,3.62,3.56,3.60,0.28,1.67,8387815,30061411.00,2022-03-01,0.81,3723350864.40,4840356121.20,1.00,90.95
56,SHSE.600077,*ST宋都,2.70,2.69,2.97,2.67,2.97,10.00,11.11,47134306,135225258.00,2022-03-01,3.52,3980163308.22,3980163308.22,0.92,16.12
57,SHSE.600079,人福医药,18.66,18.60,18.81,18.53,18.77,0.59,1.50,10088283,188427529.00,2022-03-01,0.73,26024426028.05,30652759713.16,2.37,18.81
58,SHSE.600080,金花股份,8.14,8.20,8.29,8.13,8.19,0.61,1.97,2493200,20468696.00,2022-03-01,0.67,3057083634.15,3057083634.15,1.85,117.78
59,SHSE.600081,东风科技,12.17,12.10,12.25,12.10,12.23,0.49,1.23,2224223,27099970.00,2022-03-01,0.71,3834838800.00,5753223208.15,1.83,55.26
60,SHSE.600082,海泰发展,3.17,3.17,3.23,3.15,3.20,0.95,2.52,6882214,22048322.00,2022-03-01,1.08,2029873318.40,2067570643.20,1.18,74.30
61,SHSE.600083,博信股份,10.03,10.15,10.47,9.90,10.10,0.70,5.68,9781725,99534498.00,2022-03-01,4.29,2302732592.60,2323000000.00,102.97,120.26
62,SHSE.600084,中信尼雅,4.22,4.20,4.26,4.19,4.22,0.00,1.66,2849000,12035284.00,2022-03-01,0.25,4742127222.60,4742127222.60,2.20,-411.59
63,SHSE.600085,同仁堂,45.80,45.79,46.26,45.28,45.49,-0.68,2.14,10741517,490139376.00,2022-03-01,0.78,62388182218.38,62388182218.38,5.87,50.46
64,SHSE.600088,中视传媒,10.06,10.09,10.23,10.01,10.16,0.99,2.19,3678020,37315885.00,2022-03-01,0.92,4040697024.00,4040697024.00,3.79,-102.16
65,SHSE.600089,特变电工,20.18,20.60,21.13,20.36,20.51,1.64,3.82,97079085,2015060640.00,2022-03-01,2.56,77703166427.39,77703166427.39,1.94,12.69
66,SHSE.600090,退市济堂,1.05,1.05,1.09,1.04,1.08,2.86,4.76,39456000,42040672.00,2022-03-01,2.74,1554835980.60,1554835980.60,0.41,-0.65
67,SHSE.600091,退市明科,1.82,1.85,1.91,1.84,1.91,4.95,3.85,6130599,11580982.00,2022-03-01,1.40,835457920.84,835457920.84,1.00,-17.13
68,SHSE.600093,退市易见,1.87,1.87,1.92,1.84,1.89,1.07,4.28,15582893,29386577.00,2022-03-01,1.39,2121425775.00,2121425775.00,-0.43,-0.35
69,SHSE.600094,大名城,3.59,3.59,3.62,3.59,3.62,0.84,0.84,8702275,31388571.00,2022-03-01,0.38,8241309962.44,8960676706.34,0.71,27.03
70,SHSE.600095,湘财股份,8.83,8.85,8.89,8.77,8.87,0.45,1.36,10241300,90471682.00,2022-03-01,0.91,10019646474.37,25323481167.66,2.02,64.99
