,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,10.60,10.66,10.85,10.60,10.80,1.89,2.36,89855495,964732754.71,2021-02-25,0.31,317003121644.40,317003121644.40,0.60,5.44
1,SHSE.600004,白云机场,13.47,13.62,13.88,13.57,13.65,1.34,2.30,28553857,391722218.60,2021-02-25,1.38,32305704562.95,28246225016.10,1.68,593.13
2,SHSE.600006,东风汽车,7.09,7.11,7.23,7.02,7.06,-0.42,2.96,44369841,314714674.07,2021-02-25,2.22,14120000000.00,14120000000.00,1.81,23.51
3,SHSE.600007,中国国贸,12.14,12.20,12.57,12.10,12.29,1.24,3.87,1708641,21089894.23,2021-02-25,0.17,12379502342.86,12379502342.86,1.54,14.63
4,SHSE.600008,首创环保,2.89,2.91,2.95,2.90,2.93,1.38,1.73,40624717,118822715.87,2021-02-25,0.55,21507930683.61,21507930683.61,1.35,16.28
5,SHSE.600009,上海机场,60.95,61.55,64.29,61.23,63.04,3.43,5.02,40075928,2523389077.44,2021-02-25,3.67,121475460561.92,68932752066.88,4.16,407.28
6,SHSE.600010,包钢股份,1.41,1.47,1.55,1.43,1.50,6.38,8.51,2549156496,3869756160.69,2021-02-25,8.05,68377548972.00,47515817380.50,1.30,-193.30
7,SHSE.600011,华能国际,4.13,4.16,4.22,4.12,4.16,0.73,2.42,42961552,179058349.08,2021-02-25,0.39,65304068373.44,45750473263.04,0.89,12.03
8,SHSE.600012,皖通高速,6.19,6.19,6.34,6.19,6.24,0.81,2.42,5029971,31565807.87,2021-02-25,0.43,10349726400.00,7273344000.00,0.92,14.11
9,SHSE.600015,华夏银行,6.25,6.27,6.37,6.25,6.35,1.60,1.92,79546915,502737492.85,2021-02-25,0.62,97708872292.05,81424060246.55,0.44,4.59
10,SHSE.600016,民生银行,5.19,5.21,5.27,5.20,5.25,1.16,1.35,138226063,723612833.89,2021-02-25,0.39,229857697135.50,186176146868.25,0.50,5.04
11,SHSE.600017,日照港,2.77,2.77,2.79,2.76,2.77,0.00,1.08,10868501,30144807.77,2021-02-25,0.35,8519561269.76,8519561269.76,0.68,12.27
12,SHSE.600018,上港集团,4.78,4.80,4.90,4.78,4.85,1.46,2.51,55406714,268335026.47,2021-02-25,0.24,112392322052.50,112392322052.50,1.28,13.53
13,SHSE.600019,宝钢股份,7.54,7.67,7.90,7.66,7.75,2.79,3.18,216304190,1683984574.55,2021-02-25,0.97,172588219287.50,172145739136.75,0.94,15.32
14,SHSE.600020,中原高速,3.25,3.26,3.30,3.25,3.29,1.23,1.54,8245589,27074816.51,2021-02-25,0.37,7393853327.28,7393853327.28,0.73,28.42
15,SHSE.600021,上海电力,6.86,6.87,6.89,6.84,6.86,0.00,0.73,4051600,27791376.00,2021-02-25,0.17,17953746391.42,16102109652.30,1.09,14.27
16,SHSE.600022,山东钢铁,1.43,1.43,1.49,1.43,1.45,1.40,4.20,166420266,243700973.78,2021-02-25,1.52,15872496943.20,15872496943.20,0.75,23.43
17,SHSE.600023,浙能电力,3.54,3.55,3.56,3.52,3.54,0.00,1.13,28573887,101157234.52,2021-02-25,0.21,48146442557.52,48146442557.52,0.71,8.20
18,SHSE.600025,华能水电,4.53,4.55,4.58,4.50,4.52,-0.22,1.77,26176500,118836456.78,2021-02-25,0.15,81360000000.00,81360000000.00,1.67,16.19
19,SHSE.600026,中远海能,6.48,6.48,6.58,6.48,6.52,0.62,1.54,15845388,103511103.03,2021-02-25,0.58,31052751090.20,17838934253.72,0.90,9.79
20,SHSE.600027,华电国际,3.20,3.22,3.25,3.20,3.23,0.94,1.56,25591213,82456954.73,2021-02-25,0.31,31857414589.19,26310750061.19,0.67,7.04
21,SHSE.600028,中国石化,4.56,4.68,4.74,4.62,4.66,2.19,2.63,223317053,1043955238.42,2021-02-25,0.23,564191836950.36,445299213074.36,0.76,14.92
22,SHSE.600029,南方航空,6.32,6.40,6.53,6.17,6.19,-2.06,5.70,98611519,622521232.23,2021-02-25,1.22,94888381825.05,50210311467.89,1.37,-10.67
23,SHSE.600030,中信证券,27.42,27.58,28.27,27.31,27.73,1.13,3.50,137927539,3838408237.79,2021-02-25,1.41,358459499284.17,272160568941.00,1.97,24.05
24,SHSE.600031,三一重工,42.85,43.14,43.97,41.48,43.15,0.70,5.81,130072870,5577682564.21,2021-02-25,1.53,366087118924.40,366087118924.40,6.47,25.40
25,SHSE.600033,福建高速,2.61,2.61,2.63,2.61,2.63,0.77,0.77,5100618,13369859.66,2021-02-25,0.19,7217772000.00,7217772000.00,0.73,17.53
26,SHSE.600035,楚天高速,2.73,2.73,2.76,2.72,2.75,0.73,1.47,4750241,13022235.50,2021-02-25,0.29,4427818727.75,4427818727.75,0.70,11.45
27,SHSE.600036,招商银行,53.60,54.50,55.50,53.91,54.45,1.59,2.97,88618727,4843039320.16,2021-02-25,0.43,1373220592974.45,1123246024159.05,2.15,14.11
28,SHSE.600037,歌华有线,8.50,8.50,8.57,8.40,8.42,-0.94,2.00,8683594,73403150.71,2021-02-25,0.62,11718769783.28,11718769783.28,0.92,44.97
29,SHSE.600038,中直股份,54.31,54.50,56.35,54.20,55.37,1.95,3.96,9730396,540237695.48,2021-02-25,1.65,32639325764.92,32639325764.92,3.68,48.42
30,SHSE.600039,四川路桥,5.27,5.37,5.41,5.26,5.38,2.09,2.85,34984623,187244489.28,2021-02-25,0.97,25703328154.82,19424627243.80,1.14,9.97
31,SHSE.600048,保利发展,14.82,15.05,16.30,14.99,16.07,8.43,8.84,386495600,6176422137.91,2021-02-25,3.23,192349757138.16,192349757138.16,1.20,6.64
32,SHSE.600050,中国联通,4.36,4.38,4.44,4.36,4.41,1.15,1.83,105934147,467008181.41,2021-02-25,0.35,136762272995.67,134669339033.67,0.93,25.09
33,SHSE.600051,宁波联合,8.22,8.25,8.50,8.18,8.37,1.82,3.89,5336236,44748089.11,2021-02-25,1.72,2602065600.00,2602065600.00,0.88,4.27
34,SHSE.600052,东望时代,2.73,2.74,2.87,2.73,2.76,1.10,5.13,8512671,23775243.67,2021-02-25,1.01,2329977485.16,2329977485.16,0.69,68.73
35,SHSE.600053,九鼎投资,17.61,17.66,17.83,17.46,17.57,-0.23,2.10,1826175,32137468.33,2021-02-25,0.42,7617311856.00,7617311856.00,2.84,10.93
36,SHSE.600054,黄山旅游,10.57,10.55,10.79,10.37,10.54,-0.28,3.97,8198221,86566876.19,2021-02-25,1.60,7687659297.60,5410182000.00,1.80,-175.73
37,SHSE.600055,万东医疗,13.25,13.10,13.22,12.42,12.46,-5.96,6.04,22587205,286842585.01,2021-02-25,4.18,6738569839.54,6738569839.54,2.95,29.84
38,SHSE.600056,中国医药,13.76,13.76,13.86,13.67,13.76,0.00,1.38,6010302,82660769.18,2021-02-25,0.56,14702360947.84,14697168804.48,1.47,11.76
39,SHSE.600057,厦门象屿,6.09,6.09,6.20,6.05,6.08,-0.16,2.46,18447470,112841370.12,2021-02-25,0.86,13117320836.80,12995796727.36,1.20,10.82
40,SHSE.600058,五矿发展,7.88,8.18,8.19,7.72,7.76,-1.52,5.96,19282258,151728201.49,2021-02-25,1.80,8318027117.36,8318027117.36,1.96,29.65
41,SHSE.600059,古越龙山,11.53,11.59,11.67,11.29,11.66,1.13,3.30,22128239,254179557.29,2021-02-25,2.74,9427391763.90,9427391763.90,2.21,53.74
42,SHSE.600060,海信视像,12.77,12.98,13.35,12.79,13.06,2.27,4.39,29605510,385526394.47,2021-02-25,2.26,17088764759.32,17088764759.32,1.10,19.71
43,SHSE.600061,国投资本,12.63,12.68,12.79,12.55,12.64,0.08,1.90,23685597,300092690.16,2021-02-25,0.56,53430919749.28,53430919749.28,1.26,13.15
44,SHSE.600062,华润双鹤,11.64,11.65,11.69,11.57,11.63,-0.09,1.03,2986036,34731516.89,2021-02-25,0.29,12132854567.30,12132854567.30,1.31,12.01
