,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,8.55,8.58,8.64,8.56,8.59,0.47,0.94,28609574,246064337.02,2022-02-16,0.10,252135123171.54,252135123171.54,4.57,0.45
1,SHSE.600004,白云机场,13.64,13.58,14.00,13.40,13.70,0.44,4.40,24259554,333109188.02,2022-02-16,1.17,32424040477.10,28349691041.80,-73.52,1.77
2,SHSE.600006,东风汽车,6.20,6.22,6.66,6.22,6.43,3.71,7.10,33320481,214976787.31,2022-02-16,1.67,12860000000.00,12860000000.00,22.28,1.60
3,SHSE.600007,中国国贸,14.31,14.26,14.49,14.26,14.39,0.56,1.61,1485830,21369105.68,2022-02-16,0.15,14494795664.26,14494795664.26,14.66,1.68
4,SHSE.600008,首创环保,3.40,3.42,3.44,3.39,3.42,0.59,1.47,71597540,244630721.16,2022-02-16,0.98,25104820115.34,25104820115.34,10.22,1.44
5,SHSE.600009,上海机场,55.60,55.72,57.10,55.00,56.12,0.94,3.78,13427541,751290346.64,2022-02-16,1.23,108140908101.76,61365895399.64,-60.74,3.93
6,SHSE.600010,包钢股份,2.50,2.51,2.62,2.50,2.58,3.20,4.80,802598000,2069434503.77,2022-02-16,2.53,117609384231.84,81727205894.46,29.28,2.13
7,SHSE.600011,华能国际,8.21,8.30,8.60,7.95,8.02,-2.31,7.92,147999000,1224793972.68,2022-02-16,1.35,125898708739.18,88201633550.38,-33.31,2.22
8,SHSE.600012,皖通高速,8.05,8.13,8.23,8.00,8.11,0.75,2.86,6581847,53331574.01,2022-02-16,0.56,13451327100.00,9453016000.00,8.82,1.18
9,SHSE.600015,华夏银行,5.72,5.74,5.79,5.74,5.75,0.52,0.87,22808301,131532043.67,2022-02-16,0.18,88476537902.25,73730448254.75,3.79,0.37
10,SHSE.600016,民生银行,3.94,3.95,3.97,3.94,3.95,0.25,0.76,52149828,206041400.26,2022-02-16,0.15,172940553082.90,140075386691.35,5.33,0.36
11,SHSE.600017,日照港,2.86,2.87,2.91,2.87,2.91,1.75,1.40,11476400,33211734.00,2022-02-16,0.37,8950152814.08,8950152814.08,14.72,0.68
12,SHSE.600018,上港集团,5.77,5.78,5.94,5.78,5.92,2.60,2.77,29141913,172049070.26,2022-02-16,0.13,137809784120.00,137188153928.00,9.39,1.38
13,SHSE.600019,宝钢股份,7.28,7.30,7.55,7.29,7.46,2.47,3.57,108021360,805597860.55,2022-02-16,0.49,166122350163.00,165704156640.02,6.29,0.87
14,SHSE.600020,中原高速,3.28,3.28,3.32,3.28,3.32,1.22,1.22,8281600,27349895.00,2022-02-16,0.37,7461274482.24,7461274482.24,8.40,0.70
15,SHSE.600021,上海电力,11.45,11.51,11.72,11.35,11.47,0.17,3.23,44735421,515078502.70,2022-02-16,1.71,30018873339.59,30018873339.59,430.74,2.08
16,SHSE.600022,山东钢铁,1.78,1.78,1.84,1.78,1.82,2.25,3.37,128508250,233282422.47,2022-02-16,1.17,19922720301.12,19922720301.12,6.67,0.91
17,SHSE.600023,浙能电力,3.71,3.73,3.77,3.72,3.74,0.81,1.35,12343067,46267099.50,2022-02-16,0.09,50866580555.12,50866580555.12,16.20,0.80
18,SHSE.600025,华能水电,6.16,6.19,6.22,6.12,6.14,-0.32,1.62,14356981,88527322.90,2022-02-16,0.08,110520000000.00,110520000000.00,20.66,2.15
19,SHSE.600026,中远海能,5.70,5.72,6.05,5.66,5.96,4.56,6.84,20999607,123770239.53,2022-02-16,0.73,28385643634.60,17075237220.48,-55.89,0.99
