,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.24,7.24,7.27,7.18,7.21,-0.4143646408839796,1.2430939226519317,33665209,242967428.02,2024-02-22,0.1147,211629195074.08,211629195074.08,5.4692,0.351
1,SHSE.600004,白云机场,10.13,10.1,10.22,10.07,10.19,0.5923000987166693,1.480750246791711,15952952,161760259.72,2024-02-22,0.6741,24116859303.77,24116859303.77,-141.907,1.3809
2,SHSE.600006,东风汽车,5.92,5.8,5.91,5.74,5.87,-0.8445945945945943,2.8716216216216206,48359883,281583465.54,2024-02-22,2.418,11740000000.0,11740000000.0,52.3287,1.4409
3,SHSE.600007,中国国贸,19.05,19.11,19.18,18.85,19.11,0.31496062992124596,1.73228346456692,1846400,35109121.0,2024-02-22,0.1833,19249169224.74,19249169224.74,15.4098,2.0384
4,SHSE.600008,首创环保,2.82,2.82,2.83,2.8,2.82,0.0,1.0638297872340514,46381483,130621096.44,2024-02-22,0.6318,20700465709.14,20700465709.14,17.5568,1.0885
5,SHSE.600009,上海机场,35.54,35.54,35.78,35.18,35.45,-0.2532357906584015,1.6882386043894244,9758383,345243575.13,2024-02-22,0.5064,88216663503.0,68310676981.6,-223.0086,2.1997
6,SHSE.600010,包钢股份,1.52,1.52,1.53,1.51,1.53,0.6578947368421018,1.3157894736842117,206071823,313472953.78,2024-02-22,0.6543,69469561639.44,48190595416.11,141.4823,1.3109
7,SHSE.600011,华能国际,8.81,8.78,8.98,8.75,8.98,1.9296254256526701,2.610669693530084,49504973,440239834.6,2024-02-22,0.4501,140968878363.82,98759435072.62,15.4592,2.4401
8,SHSE.600012,皖通高速,14.09,13.95,14.17,13.88,14.17,0.5677785663591228,2.0581973030518035,6192742,86922450.04,2024-02-22,0.5313,23502503700.0,16516552000.0,14.4854,1.9034
9,SHSE.600015,华夏银行,6.26,6.24,6.33,6.24,6.31,0.7987220447284393,1.43769968051118,41448401,260383294.26,2024-02-22,0.2694,100423198633.08,97093383332.73,3.8752,0.3722
10,SHSE.600016,民生银行,4.11,4.11,4.15,4.08,4.11,0.0,1.7031630170316372,89158319,366346872.74,2024-02-22,0.2514,179945740043.22,145749326405.43,5.1313,0.342
11,SHSE.600017,日照港,2.75,2.75,2.76,2.73,2.76,0.363636363636366,1.090909090909084,20934511,57533272.13,2024-02-22,0.6807,8488804730.88,8488804730.88,15.5575,0.6355
12,SHSE.600018,上港集团,5.51,5.5,5.58,5.49,5.55,0.7259528130671544,1.6333938294010864,23792976,131589822.92,2024-02-22,0.1027,129227003362.5,128613894307.5,9.8647,1.0718
13,SHSE.600019,宝钢股份,6.55,6.55,6.67,6.52,6.66,1.6793893129771087,2.290076335877868,56804245,375793119.35,2024-02-22,0.2599,147318254173.44,145573740433.44,12.2694,0.742
14,SHSE.600020,中原高速,3.66,3.67,3.69,3.61,3.64,-0.5464480874316946,2.1857923497267775,15035537,54647810.03,2024-02-22,0.669,8180433468.48,8180433468.48,12.6096,0.7353
15,SHSE.600021,上海电力,8.27,8.25,8.31,8.22,8.28,0.12091898428052694,1.0882708585247867,20856924,172373412.46,2024-02-22,0.7969,23322637380.6,21670119551.16,15.0008,1.2672
