,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.56,7.56,7.56,7.42,7.46,-1.3227513227513144,1.8518518518518476,50919367,380460212.9,2023-04-26,0.1735,218967223702.14,218967223702.14,0.3642,4.2791
1,SHSE.600004,白云机场,14.88,14.98,15.49,14.88,15.36,3.2258064516129004,4.0994623655913935,27117450,413470266.25,2023-04-26,1.1458,36352792826.88,36352792826.88,2.1095,-38.5184
2,SHSE.600006,东风汽车,5.36,5.36,5.56,5.34,5.51,2.7985074626865503,4.104477611940293,14804527,80961296.81,2023-04-26,0.7402,11020000000.0,11020000000.0,1.329,38.6553
3,SHSE.600007,中国国贸,18.3,18.26,19.1,18.04,18.92,3.3879781420764976,5.792349726775969,5976908,112546255.04,2023-04-26,0.5934,19057785543.28,19057785543.28,2.0135,17.0788
4,SHSE.600008,首创环保,2.94,2.94,2.96,2.93,2.95,0.3401360544217802,1.0204081632652995,38672933,113890907.25,2023-04-26,0.5268,21654742497.15,21654742497.15,1.1383,6.8663
5,SHSE.600009,上海机场,52.19,52.2,53.07,52.2,52.95,1.4562176662195947,1.6669860126460958,7633880,403123768.94,2023-04-26,0.3962,102032449821.6,131765086953.0,3.3351,-43.9958
6,SHSE.600010,包钢股份,1.78,1.77,1.81,1.77,1.8,1.1235955056179803,2.247191011235957,161246368,288959960.43,2023-04-26,0.509,57018980856.6,82053058766.4,1.5539,-112.4081
7,SHSE.600011,华能国际,9.07,9.6,9.85,9.3,9.56,5.402425578831305,6.063947078280032,145239105,1395880883.01,2023-04-26,1.3206,105138106825.64,150073772512.04,3.1193,-35.8985
8,SHSE.600012,皖通高速,9.05,9.03,9.45,8.92,9.4,3.8674033149171283,5.856353591160214,12825603,118654131.94,2023-04-26,1.1003,10956640000.0,15590934000.0,1.2588,10.7894
9,SHSE.600015,华夏银行,5.84,5.83,5.84,5.71,5.79,-0.8561643835616417,2.226027397260272,48438549,280120642.71,2023-04-26,0.3778,74243355720.87,92147435829.72,0.3469,3.6807
10,SHSE.600016,民生银行,3.62,3.62,3.62,3.56,3.59,-0.8287292817679592,1.657458563535913,75567901,271429686.2,2023-04-26,0.2131,127309022334.67,157178882422.18,0.302,4.4566
11,SHSE.600017,日照港,2.91,2.89,2.92,2.87,2.92,0.3436426116838476,1.7182130584192379,27577901,79861850.9,2023-04-26,0.8967,8980909352.96,8980909352.96,0.6499,14.2364
12,SHSE.600018,上港集团,5.65,5.64,5.64,5.5,5.56,-1.592920353982319,2.4778761061946843,29564120,164028684.0,2023-04-26,0.1276,128845631054.0,129459844810.0,1.1177,7.5163
13,SHSE.600019,宝钢股份,6.66,6.66,6.7,6.5,6.57,-1.3513513513513487,3.003003003003006,67413503,443981352.8,2023-04-26,0.3079,143843047724.88,146262655537.38,0.7442,12.7123
14,SHSE.600020,中原高速,3.25,3.25,3.27,3.21,3.26,0.3076923076922977,1.8461538461538478,5417541,17578097.21,2023-04-26,0.2411,7326432172.32,7326432172.32,0.6826,52.1492
15,SHSE.600021,上海电力,10.24,10.27,10.64,10.26,10.48,2.34375,3.7109375000000075,77826604,817463483.6,2023-04-26,2.9737,27427880784.56,29519473399.6,1.7952,53.2394
16,SHSE.600022,山东钢铁,1.52,1.52,1.55,1.51,1.54,1.3157894736842035,2.6315789473684235,43036539,66138862.08,2023-04-26,0.4023,16476228313.16,16476228313.16,0.7648,29.6787
17,SHSE.600023,浙能电力,4.3,4.34,4.58,4.32,4.49,4.418604651162794,6.0465116279069715,110551578,494015448.56,2023-04-26,0.8245,60205210043.01,60205210043.01,0.9589,-33.0353
