,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.18,7.19,7.26,7.17,7.24,0.84,1.25,22253354,160666706.00,2022-08-12,0.08,212509734612.36,212509734612.36,3.98,0.37
1,SHSE.600004,白云机场,13.04,13.08,13.31,12.91,13.21,1.30,3.07,13957980,183491240.00,2022-08-12,0.59,31264348518.43,31264348518.43,-93.65,1.76
2,SHSE.600006,东风汽车,6.98,6.93,6.99,6.85,6.86,-1.72,2.01,30703014,212179398.00,2022-08-12,1.54,13720000000.00,13720000000.00,63.14,1.71
3,SHSE.600007,中国国贸,14.39,14.36,14.52,14.32,14.47,0.56,1.39,1153800,16661399.00,2022-08-12,0.11,14575378266.98,14575378266.98,13.83,1.69
4,SHSE.600008,首创环保,2.85,2.85,2.87,2.84,2.86,0.35,1.05,33146806,94646815.00,2022-08-12,0.45,20994089336.22,20994089336.22,9.16,1.25
5,SHSE.600009,上海机场,56.76,57.50,58.49,56.60,58.00,2.18,3.33,13576596,784068515.00,2022-08-12,1.24,63421631026.00,136932070834.00,-76.80,5.22
6,SHSE.600010,包钢股份,2.17,2.17,2.20,2.16,2.19,0.92,1.84,312016235,683197502.00,2022-08-12,0.98,69373093375.53,99831221499.12,40.53,1.82
7,SHSE.600011,华能国际,6.61,6.61,7.00,6.58,6.87,3.93,6.35,150087288,1031573680.00,2022-08-12,1.36,75554267143.53,107845901376.33,-6.08,2.02
8,SHSE.600012,皖通高速,6.69,6.69,6.72,6.66,6.68,-0.15,0.90,2572356,17209962.00,2022-08-12,0.22,7786208000.00,11079514800.00,7.20,0.99
9,SHSE.600015,华夏银行,5.16,5.17,5.17,5.14,5.16,0.00,0.58,13054801,67353348.00,2022-08-12,0.10,66165063129.48,79398075752.28,3.34,0.33
10,SHSE.600016,民生银行,3.65,3.64,3.65,3.63,3.64,-0.27,0.55,23218453,84649228.00,2022-08-12,0.07,129082128495.32,159368003347.28,4.78,0.32
11,SHSE.600017,日照港,2.93,2.92,2.97,2.91,2.95,0.68,2.05,21878791,64409255.00,2022-08-12,0.71,9073178969.60,9073178969.60,11.55,0.68
12,SHSE.600018,上港集团,5.47,5.46,5.51,5.45,5.50,0.55,1.10,16966625,93187553.00,2022-08-12,0.07,127455210575.00,128062796125.00,7.44,1.21
13,SHSE.600019,宝钢股份,5.37,5.37,5.41,5.35,5.38,0.19,1.12,50906327,274179056.00,2022-08-12,0.23,117488883511.06,119804054139.00,5.45,0.62
