,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.78,10.81,10.89,10.55,10.60,-1.67,3.15,97783999,1047470278.68,2021-02-24,0.33,311132693465.80,311132693465.80,5.33,0.59
1,SHSE.600004,白云机场,13.43,13.65,13.95,13.30,13.47,0.30,4.84,28870976,393575901.26,2021-02-24,1.40,31879695272.01,27873747323.58,585.31,1.66
2,SHSE.600006,东风汽车,7.17,7.12,7.37,7.01,7.09,-1.12,5.02,62646380,449302152.98,2021-02-24,3.13,14180000000.00,14180000000.00,23.61,1.81
3,SHSE.600007,中国国贸,11.99,12.00,12.18,11.93,12.14,1.25,2.09,1054305,12738811.54,2021-02-24,0.10,12228409962.76,12228409962.76,14.45,1.53
4,SHSE.600008,首创环保,2.88,2.87,2.90,2.86,2.89,0.35,1.39,33415350,96349114.49,2021-02-24,0.46,21214307056.53,21214307056.53,16.06,1.33
5,SHSE.600009,上海机场,60.09,60.50,61.99,60.12,60.95,1.43,3.11,35861567,2191805055.07,2021-02-24,3.28,117448117405.60,66647386397.15,393.78,4.02
6,SHSE.600010,包钢股份,1.45,1.44,1.51,1.38,1.41,-2.76,8.97,1939822720,2785663620.13,2021-02-24,6.12,64274896033.68,44664868337.67,-181.70,1.22
7,SHSE.600011,华能国际,4.11,4.08,4.19,4.08,4.13,0.49,2.68,41967100,173478692.53,2021-02-24,0.38,64833125572.67,45420541965.47,11.95,0.88
8,SHSE.600012,皖通高速,6.20,6.20,6.34,6.14,6.19,-0.16,3.23,5873528,36633273.11,2021-02-24,0.50,10266795900.00,7215064000.00,14.00,0.91
9,SHSE.600015,华夏银行,6.33,6.33,6.36,6.22,6.25,-1.26,2.21,88685749,558207485.37,2021-02-24,0.69,96170149893.75,80141791581.25,4.52,0.44
10,SHSE.600016,民生银行,5.23,5.25,5.27,5.18,5.19,-0.76,1.72,130973170,684327713.49,2021-02-24,0.37,227230752025.38,184048419475.47,4.98,0.49
11,SHSE.600017,日照港,2.79,2.79,2.81,2.75,2.77,-0.72,2.15,12151851,33730256.74,2021-02-24,0.40,8519561269.76,8519561269.76,12.27,0.68
12,SHSE.600018,上港集团,4.74,4.80,4.90,4.71,4.78,0.84,4.01,49589330,237862361.25,2021-02-24,0.21,110770164827.00,110770164827.00,13.33,1.27
13,SHSE.600019,宝钢股份,7.94,7.91,7.96,7.48,7.54,-5.04,6.05,232058521,1776868478.89,2021-02-24,1.04,167911635281.00,167481144914.98,14.91,0.91
