,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.28,7.27,7.27,7.19,7.21,-0.96,1.10,12991819,93820911.18,2022-08-18,0.04,211629169413.69,211629169413.69,3.97,0.37
1,SHSE.600004,白云机场,13.47,13.36,13.47,13.11,13.15,-2.38,2.67,12262271,161916113.68,2022-08-18,0.52,31122345421.45,31122345421.45,-93.23,1.75
2,SHSE.600006,东风汽车,6.94,6.92,7.04,6.83,6.85,-1.30,3.03,37699130,260734591.97,2022-08-18,1.89,13700000000.00,13700000000.00,63.05,1.71
3,SHSE.600007,中国国贸,14.58,14.58,14.60,14.32,14.35,-1.58,1.92,1817442,26127587.92,2022-08-18,0.18,14454504362.90,14454504362.90,13.72,1.68
4,SHSE.600008,首创环保,2.87,2.87,2.87,2.82,2.83,-1.39,1.74,37527760,106552062.80,2022-08-18,0.51,20773871615.91,20773871615.91,9.06,1.23
5,SHSE.600009,上海机场,57.49,57.15,57.48,55.73,56.70,-1.37,3.04,12142822,685663703.92,2022-08-18,1.11,62000111709.90,133862903729.10,-75.08,5.10
6,SHSE.600010,包钢股份,2.18,2.17,2.18,2.13,2.13,-2.29,2.29,337115758,724565025.35,2022-08-18,1.06,67472460680.31,97096119540.24,39.42,1.77
7,SHSE.600011,华能国际,7.43,7.47,7.48,7.15,7.20,-3.10,4.44,101341065,740179401.99,2022-08-18,0.92,79183511416.80,113026272184.80,-6.38,2.11
8,SHSE.600012,皖通高速,6.75,6.75,6.77,6.67,6.70,-0.74,1.48,2950600,19785602.00,2022-08-18,0.25,7809520000.00,11112687000.00,7.22,1.00
9,SHSE.600015,华夏银行,5.15,5.13,5.14,5.10,5.10,-0.97,0.78,14250683,72850593.70,2022-08-18,0.11,65395701930.30,78474842313.30,3.30,0.33
10,SHSE.600016,民生银行,3.66,3.65,3.66,3.63,3.65,-0.27,0.82,23894204,87044507.45,2022-08-18,0.07,129436749727.45,159805827532.30,4.79,0.32
11,SHSE.600017,日照港,2.97,2.97,2.98,2.93,2.95,-0.67,1.68,19367453,57151019.86,2022-08-18,0.63,9073178969.60,9073178969.60,11.55,0.68
12,SHSE.600018,上港集团,5.49,5.45,5.49,5.38,5.41,-1.46,2.00,24109135,130687068.00,2022-08-18,0.10,125369579856.50,125967223097.50,7.31,1.19
13,SHSE.600019,宝钢股份,5.37,5.35,5.36,5.29,5.31,-1.12,1.30,39507281,210034891.95,2022-08-18,0.18,115960217740.47,118245265330.50,5.37,0.61
14,SHSE.600020,中原高速,3.03,3.02,3.02,2.99,2.99,-1.32,0.99,4350419,13053543.81,2022-08-18,0.19,6719641777.68,6719641777.68,15.46,0.62
15,SHSE.600021,上海电力,9.77,9.80,9.80,9.45,9.47,-3.07,3.58,40382036,386014641.22,2022-08-18,1.54,24784544945.59,26674562318.15,-12.95,1.84
16,SHSE.600022,山东钢铁,1.63,1.63,1.63,1.61,1.61,-1.23,1.23,38243571,61915276.11,2022-08-18,0.35,17623944881.76,17623944881.76,14.67,0.79
17,SHSE.600023,浙能电力,3.64,3.64,3.66,3.59,3.61,-0.82,1.92,34310100,124196645.00,2022-08-18,0.25,49098490856.68,49098490856.68,-38.32,0.77
18,SHSE.600025,华能水电,7.12,7.12,7.16,7.03,7.03,-1.26,1.83,20346073,144265893.61,2022-08-18,0.11,126540000000.00,126540000000.00,18.11,2.43
19,SHSE.600026,中远海能,14.96,15.31,15.76,14.92,15.10,0.94,5.61,69541631,1069186326.47,2022-08-18,2.42,43383163689.80,72038723564.50,-13.61,2.45
20,SHSE.600027,华电国际,5.28,5.28,5.38,5.18,5.22,-1.14,3.79,66515902,350345896.92,2022-08-18,0.82,42520778736.66,51520659882.30,-9.22,1.35
21,SHSE.600028,中国石化,4.15,4.15,4.16,4.12,4.13,-0.48,0.96,62109166,256538917.90,2022-08-18,0.07,394653594419.98,500024095837.98,6.61,0.64
22,SHSE.600029,南方航空,6.33,6.31,6.36,6.21,6.23,-1.58,2.37,22510844,140747398.55,2022-08-18,0.22,63669881494.10,107886881390.05,-8.57,1.92
23,SHSE.600030,中信证券,20.20,20.10,20.20,19.97,20.02,-0.89,1.14,37190218,746336597.61,2022-08-18,0.33,227561000566.90,296707347516.58,12.81,1.30
24,SHSE.600031,三一重工,16.65,16.62,16.62,16.36,16.38,-1.62,1.56,41601213,682988106.92,2022-08-18,0.49,139120025023.98,139120025023.98,17.21,2.22
25,SHSE.600032,浙江新能,14.48,14.36,14.56,14.07,14.20,-1.93,3.38,15510723,220912741.93,2022-08-18,7.46,2953600000.00,29536000000.00,47.29,3.43
26,SHSE.600033,福建高速,2.84,2.83,2.83,2.79,2.80,-1.41,1.41,11079400,31083487.00,2022-08-18,0.40,7684320000.00,7684320000.00,9.34,0.73
27,SHSE.600035,楚天高速,3.44,3.44,3.44,3.38,3.40,-1.16,1.74,13234168,44995074.06,2022-08-18,0.82,5474394063.40,5474394063.40,7.42,0.76
