,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.54,10.55,10.64,10.45,10.58,0.38,1.80,50203914,529864990.26,2021-04-19,0.17,310545687878.96,310545687878.96,5.32,0.57
1,SHSE.600004,白云机场,12.90,12.92,13.37,12.92,13.35,3.49,3.49,20500547,271091244.94,2021-04-19,0.99,31595689078.05,27625428861.90,580.09,1.69
2,SHSE.600006,东风汽车,6.48,6.73,7.13,6.72,7.13,10.03,6.33,93630708,651739391.23,2021-04-19,4.68,14260000000.00,14260000000.00,25.76,1.76
3,SHSE.600007,中国国贸,12.50,12.50,12.52,12.32,12.43,-0.56,1.60,713875,8877482.84,2021-04-19,0.07,12520521897.62,12520521897.62,15.17,1.52
4,SHSE.600008,首创环保,3.08,3.11,3.11,3.07,3.09,0.32,1.30,37048330,114664013.40,2021-04-19,0.50,22682425191.93,22682425191.93,15.43,1.40
5,SHSE.600009,上海机场,55.93,55.99,56.83,55.38,56.81,1.57,2.59,19685786,1105573330.12,2021-04-19,1.80,109470509430.88,62120394113.57,-86.43,3.80
6,SHSE.600010,包钢股份,1.57,1.57,1.59,1.55,1.58,0.64,2.55,604997520,952612084.43,2021-04-19,1.91,72024351583.84,50049994307.46,-203.61,1.34
7,SHSE.600011,华能国际,4.13,4.13,4.18,4.12,4.17,0.97,1.45,30281315,125934148.82,2021-04-19,0.28,65461049307.03,45860450362.23,14.34,0.87
8,SHSE.600012,皖通高速,7.51,7.49,7.50,7.31,7.34,-2.26,2.53,7834325,57776353.74,2021-04-19,0.67,12174197400.00,8555504000.00,13.25,1.05
9,SHSE.600015,华夏银行,6.28,6.28,6.31,6.24,6.31,0.48,1.11,20828105,130948764.83,2021-04-19,0.16,97093383332.73,80911152780.43,4.56,0.43
10,SHSE.600016,民生银行,4.94,4.94,4.96,4.93,4.95,0.20,0.61,62176886,307640405.47,2021-04-19,0.18,216722971584.90,175537509904.35,6.32,0.46
11,SHSE.600017,日照港,2.86,2.86,2.88,2.85,2.86,0.00,1.05,13659016,39065095.60,2021-04-19,0.44,8796370119.68,8796370119.68,13.75,0.69
12,SHSE.600018,上港集团,4.63,4.63,4.67,4.61,4.65,0.43,1.30,21561000,100143806.39,2021-04-19,0.09,107757587122.50,107757587122.50,12.97,1.19
13,SHSE.600019,宝钢股份,8.27,8.20,8.33,8.12,8.23,-0.48,2.54,77099333,634366680.03,2021-04-19,0.35,183270491173.50,182807668786.51,16.27,0.97
14,SHSE.600020,中原高速,3.35,3.34,3.35,3.33,3.35,0.00,0.60,4409320,14735544.02,2021-04-19,0.20,7528695637.20,7528695637.20,28.94,0.72
15,SHSE.600021,上海电力,7.33,7.34,7.39,7.31,7.33,0.00,1.09,23353724,171353592.55,2021-04-19,0.99,19183813564.01,17205315415.65,21.57,1.15
16,SHSE.600022,山东钢铁,1.81,1.81,1.81,1.76,1.77,-2.21,2.76,209810264,373707088.82,2021-04-19,1.92,19375392820.32,19375392820.32,26.81,0.89
17,SHSE.600023,浙能电力,3.72,3.72,3.74,3.69,3.72,0.00,1.34,44137420,164019952.57,2021-04-19,0.32,50594566755.36,50594566755.36,8.61,0.73
18,SHSE.600025,华能水电,5.93,5.93,6.00,5.88,5.93,0.00,2.02,51936258,307906702.82,2021-04-19,0.29,106740000000.00,106740000000.00,21.24,2.17
19,SHSE.600026,中远海能,6.51,6.49,6.53,6.46,6.51,0.00,1.08,13421575,87216565.75,2021-04-19,0.47,31005124171.35,18650972198.88,13.07,0.88
20,SHSE.600027,华电国际,3.53,3.52,3.54,3.48,3.50,-0.85,1.70,45686037,159896377.57,2021-04-19,0.56,34520418285.50,28510100685.50,8.26,0.71
21,SHSE.600028,中国石化,4.45,4.46,4.47,4.40,4.42,-0.67,1.57,140678189,623344070.83,2021-04-19,0.15,535134746635.32,422365348023.32,16.25,0.70
22,SHSE.600029,南方航空,6.83,6.87,7.07,6.84,7.00,2.49,3.37,80201220,560488200.29,2021-04-19,0.99,107305116765.00,56780643017.00,-9.90,1.64
23,SHSE.600030,中信证券,23.67,23.60,24.07,23.51,24.02,1.48,2.37,84798817,2026806627.08,2021-04-19,0.86,310501160216.58,235748174034.00,20.84,1.67
