,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,8.17,8.16,8.18,8.06,8.07,-1.22,1.47,31712143,257349868.47,2022-04-07,0.11,236872026918.27,236872026918.27,0.41,4.47
1,SHSE.600004,白云机场,12.81,12.75,13.00,12.51,12.52,-2.26,3.83,12073151,152834696.81,2022-04-07,0.58,29631312903.16,25907892835.28,1.63,-67.19
2,SHSE.600006,东风汽车,5.53,5.50,5.52,5.33,5.34,-3.44,3.44,12345900,66855152.00,2022-04-07,0.62,10680000000.00,10680000000.00,1.31,28.73
3,SHSE.600007,中国国贸,18.72,17.75,18.06,16.91,17.02,-9.08,6.14,25896482,452281561.27,2022-04-07,2.57,17143948728.68,17143948728.68,1.93,16.75
4,SHSE.600008,首创环保,3.24,3.21,3.24,3.16,3.16,-2.47,2.47,68979404,220083920.93,2022-04-07,0.94,23196266539.32,23196266539.32,1.35,9.44
5,SHSE.600009,上海机场,51.15,50.70,51.69,50.21,50.43,-1.41,2.89,12177125,618947779.63,2022-04-07,1.11,97176514532.64,55144014700.71,3.60,-56.80
6,SHSE.600010,包钢股份,2.32,2.30,2.35,2.27,2.28,-1.72,3.45,640326112,1479443254.54,2022-04-07,2.02,103933874437.44,72224042418.36,1.87,25.88
7,SHSE.600011,华能国际,6.80,6.75,6.80,6.53,6.57,-3.38,3.97,106243158,703678771.11,2022-04-07,0.97,103136473368.63,72254954167.83,1.84,-10.05
8,SHSE.600012,皖通高速,8.05,7.99,8.05,7.91,7.95,-1.24,1.74,5074800,40484320.01,2022-04-07,0.44,13185949500.00,9266520000.00,1.12,8.71
9,SHSE.600015,华夏银行,5.73,5.72,5.76,5.66,5.66,-1.22,1.75,45997338,262301096.30,2022-04-07,0.36,87091687743.78,72576406455.98,0.36,3.70
10,SHSE.600016,民生银行,3.91,3.90,3.91,3.85,3.86,-1.28,1.53,70884014,274801216.96,2022-04-07,0.20,169000135417.72,136883795602.18,0.34,4.92
11,SHSE.600017,日照港,3.09,3.11,3.13,3.01,3.02,-2.27,3.88,57995676,178145146.80,2022-04-07,1.89,9288474741.76,9288474741.76,0.70,12.60
12,SHSE.600018,上港集团,6.11,6.05,6.21,6.00,6.14,0.49,3.44,92589637,566589985.64,2022-04-07,0.40,142931093665.00,142286362351.00,1.36,9.74
13,SHSE.600019,宝钢股份,7.25,7.20,7.37,7.16,7.20,-0.69,2.90,160815320,1168335315.09,2022-04-07,0.72,160332563160.00,159928944746.40,0.82,6.07
14,SHSE.600020,中原高速,3.39,3.38,3.39,3.31,3.33,-1.77,2.36,14782990,49458948.25,2022-04-07,0.66,7483748200.56,7483748200.56,0.70,8.43
15,SHSE.600021,上海电力,9.27,9.25,9.27,9.01,9.02,-2.70,2.80,38941453,354950518.52,2022-04-07,1.49,23606821056.94,23606821056.94,1.63,338.73
16,SHSE.600022,山东钢铁,1.75,1.74,1.78,1.73,1.73,-1.14,2.86,212709558,373226809.09,2022-04-07,1.94,18937530835.68,18937530835.68,0.84,15.42
17,SHSE.600023,浙能电力,3.48,3.48,3.49,3.44,3.44,-1.15,1.44,16087063,55660176.43,2022-04-07,0.12,46786373558.72,46786373558.72,0.73,14.90
18,SHSE.600025,华能水电,6.28,6.31,6.31,6.14,6.16,-1.91,2.71,36143678,224115722.33,2022-04-07,0.20,110880000000.00,110880000000.00,2.13,18.99
19,SHSE.600026,中远海能,6.52,6.48,7.15,6.47,6.85,5.06,10.43,80822984,558988784.12,2022-04-07,2.82,32624439412.25,19625062912.80,1.14,-6.56
20,SHSE.600027,华电国际,3.61,3.59,3.63,3.48,3.48,-3.60,4.16,81747970,289582541.92,2022-04-07,1.00,34347106588.20,28347185824.44,0.87,-6.92
21,SHSE.600028,中国石化,4.41,4.39,4.42,4.36,4.36,-1.13,1.36,156646920,686670657.00,2022-04-07,0.16,527870474056.56,416631881760.56,0.66,7.41
22,SHSE.600029,南方航空,6.58,6.53,6.76,6.51,6.60,0.30,3.80,41534013,276210509.10,2022-04-07,0.41,111859752265.80,67451128846.20,1.77,-9.24
23,SHSE.600030,中信证券,21.12,21.00,21.18,20.68,20.68,-2.08,2.37,72482520,1516140868.36,2022-04-07,0.64,306488908423.72,235063011574.60,1.33,13.27
