,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.19,7.21,7.30,7.18,7.28,1.25,1.67,20980840,152061978.54,2022-08-17,0.07,213683821543.92,213683821543.92,0.37,4.01
1,SHSE.600004,白云机场,13.22,13.27,13.53,13.16,13.47,1.89,2.80,14493375,194397396.40,2022-08-17,0.61,31879695272.01,31879695272.01,1.79,-95.50
2,SHSE.600006,东风汽车,6.84,6.88,6.95,6.77,6.94,1.46,2.63,40944872,281569948.61,2022-08-17,2.05,13880000000.00,13880000000.00,1.73,63.88
3,SHSE.600007,中国国贸,14.36,14.38,14.74,14.30,14.58,1.53,3.06,2674247,38954747.06,2022-08-17,0.27,14686179345.72,14686179345.72,1.71,13.94
4,SHSE.600008,首创环保,2.86,2.86,2.88,2.85,2.87,0.35,1.05,40242865,115442312.30,2022-08-17,0.55,21067495242.99,21067495242.99,1.25,9.19
5,SHSE.600009,上海机场,57.05,57.05,59.00,56.85,57.49,0.77,3.77,8547709,495457220.96,2022-08-17,0.78,135728012969.77,62863958063.53,5.17,-76.12
6,SHSE.600010,包钢股份,2.19,2.19,2.19,2.16,2.18,-0.46,1.37,254732545,553167887.22,2022-08-17,0.80,99375371172.64,69056321259.66,1.81,40.34
7,SHSE.600011,华能国际,7.21,7.36,7.60,7.30,7.43,3.05,4.16,121564855,905083669.00,2022-08-17,1.11,116636833657.37,81712984698.17,2.18,-6.58
8,SHSE.600012,皖通高速,6.73,6.73,6.76,6.70,6.75,0.30,0.89,1809862,12194316.50,2022-08-17,0.16,11195617500.00,7867800000.00,1.00,7.28
9,SHSE.600015,华夏银行,5.10,5.11,5.15,5.09,5.15,0.98,1.18,19813102,101503065.85,2022-08-17,0.15,79244203512.45,66036836262.95,0.33,3.33
10,SHSE.600016,民生银行,3.63,3.64,3.66,3.63,3.66,0.83,0.83,27929968,101824333.75,2022-08-17,0.08,160243651717.32,129791370959.58,0.32,4.80
11,SHSE.600017,日照港,2.95,2.95,2.97,2.93,2.97,0.68,1.36,18271500,53934739.00,2022-08-17,0.59,9134692047.36,9134692047.36,0.68,11.62
12,SHSE.600018,上港集团,5.45,5.45,5.50,5.43,5.49,0.73,1.28,16553608,90541707.10,2022-08-17,0.07,127829954677.50,127223473828.50,1.21,7.42
13,SHSE.600019,宝钢股份,5.36,5.36,5.39,5.28,5.37,0.19,2.05,47811451,255122254.30,2022-08-17,0.22,119581370023.50,117270502686.69,0.62,5.44
14,SHSE.600020,中原高速,3.02,3.02,3.03,3.01,3.03,0.33,0.66,4419223,13341699.11,2022-08-17,0.20,6809536650.96,6809536650.96,0.63,15.67
15,SHSE.600021,上海电力,9.43,9.51,9.80,9.51,9.77,3.61,3.08,64969574,628114309.46,2022-08-17,2.48,27519585411.65,25569694204.69,1.90,-13.36
16,SHSE.600022,山东钢铁,1.63,1.64,1.64,1.62,1.63,0.00,1.23,38151300,62248785.70,2022-08-17,0.35,17842875874.08,17842875874.08,0.80,14.85
17,SHSE.600023,浙能电力,3.61,3.63,3.66,3.61,3.64,0.83,1.39,30869723,112218922.04,2022-08-17,0.23,49506511556.32,49506511556.32,0.78,-38.64
18,SHSE.600025,华能水电,7.11,7.12,7.22,7.10,7.12,0.14,1.69,30118487,215225856.78,2022-08-17,0.17,128160000000.00,128160000000.00,2.47,18.34
19,SHSE.600026,中远海能,14.45,14.55,15.32,14.31,14.96,3.53,6.99,91398274,1349839355.74,2022-08-17,3.18,71370814869.20,42980935682.08,2.43,-13.48
20,SHSE.600027,华电国际,5.23,5.21,5.38,5.15,5.28,0.96,4.40,90556590,478449424.66,2022-08-17,1.11,52112851375.20,43009523319.84,1.37,-9.33
21,SHSE.600028,中国石化,4.12,4.13,4.15,4.12,4.15,0.73,0.73,60194626,249205034.48,2022-08-17,0.06,502445520030.90,396564749840.90,0.64,6.64
22,SHSE.600029,南方航空,6.23,6.23,6.36,6.20,6.33,1.61,2.57,30688444,193423746.46,2022-08-17,0.30,109618613033.55,64691869961.10,1.95,-8.70
