,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.18,7.16,7.2,7.16,7.16,-0.278551532033422,0.5571030640668528,15800639,113363321.67,2023-02-27,0.0538,210161567057.2,210161567057.2,0.3591,4.0471
1,SHSE.600004,白云机场,14.16,14.12,14.3,13.91,14.3,0.9887005649717562,2.7542372881355974,20083968,284003995.18,2023-02-27,0.8486,33844071446.9,33844071446.9,1.9688,-62.341
2,SHSE.600006,东风汽车,6.09,6.08,6.11,6.02,6.03,-0.9852216748768461,1.4778325123152831,10372500,62865240.0,2023-02-27,0.5186,12060000000.0,12060000000.0,1.4714,-272.816
3,SHSE.600007,中国国贸,17.57,17.52,17.95,17.31,17.58,0.05691519635742104,3.6425725668753586,3267823,57569428.92,2023-02-27,0.3244,17708026947.72,17708026947.72,1.9363,15.8524
4,SHSE.600008,首创环保,2.94,2.93,2.94,2.9,2.92,-0.6802721088435382,1.360544217687076,35219058,102948412.84,2023-02-27,0.4798,21434524776.84,21434524776.84,1.1449,5.9858
5,SHSE.600009,上海机场,58.66,58.31,58.79,57.81,58.75,0.15342652574157345,1.6706443914081093,9681905,564249619.78,2023-02-27,0.8854,146198278725.0,64241738323.75,3.6912,-53.2932
6,SHSE.600010,包钢股份,2.04,2.04,2.1,2.03,2.05,0.4901960784313708,3.431372549019622,386017576,799891084.94,2023-02-27,1.2186,93449316928.4,64938283753.35,1.7824,-56.38
7,SHSE.600011,华能国际,7.91,7.91,7.92,7.73,7.81,-1.2642225031605614,2.40202275600505,48472196,377633475.08,2023-02-27,0.4407,122602109133.79,85892114467.39,2.6393,-8.0376
8,SHSE.600012,皖通高速,8.24,8.23,8.5,8.21,8.4,1.9417475728155331,3.5194174757281447,7160845,59937673.04,2023-02-27,0.6143,13932324000.0,9791040000.0,1.1683,9.611
9,SHSE.600015,华夏银行,5.2,5.2,5.22,5.18,5.18,-0.38461538461539435,0.7692307692307698,21367252,111079624.36,2023-02-27,0.1666,82439329464.24,66421516862.54,0.3165,3.293
10,SHSE.600016,民生银行,3.41,3.41,3.42,3.4,3.4,-0.2932551319648202,0.5865102639296192,40370273,137605664.73,2023-02-27,0.1138,148860222906.8,120571218924.2,0.2948,4.5562
11,SHSE.600017,日照港,2.86,2.86,2.87,2.85,2.85,-0.34965034965034336,0.6993006993007,17189247,49127477.95,2023-02-27,0.5589,8765613580.8,8765613580.8,0.6455,10.6993
12,SHSE.600018,上港集团,5.26,5.26,5.29,5.25,5.27,0.1901140684410496,0.7604562737642593,12288775,64766026.51,2023-02-27,0.053,122707442832.5,122125265405.5,1.0924,7.1242
13,SHSE.600019,宝钢股份,6.72,6.68,6.74,6.57,6.64,-1.1904761904761862,2.5297619047619038,54634976,364062994.41,2023-02-27,0.2495,147821009553.76,145375622053.76,0.7595,12.8478
14,SHSE.600020,中原高速,3.15,3.15,3.15,3.12,3.13,-0.6349206349206327,0.9523809523809462,4181148,13115536.24,2023-02-27,0.186,7034273834.16,7034273834.16,0.6794,18.6618
15,SHSE.600021,上海电力,10.07,10.03,10.11,9.94,10.06,-0.09930486593843213,1.688182720953326,24808523,249026614.9,2023-02-27,0.9479,28336441068.7,26328671821.82,1.7588,-13.3445
16,SHSE.600022,山东钢铁,1.58,1.57,1.59,1.56,1.57,-0.6329113924050667,1.8987341772151913,62464164,98442803.02,2023-02-27,0.5838,16797193799.78,16797193799.78,0.7691,-13.0887
17,SHSE.600023,浙能电力,3.74,3.74,3.74,3.68,3.72,-0.5347593582887722,1.6042780748663115,20109600,74693856.31,2023-02-27,0.15,49880485826.28,49880485826.28,0.8139,-18.7602
18,SHSE.600025,华能水电,7.09,7.07,7.16,7.06,7.11,0.28208744710860323,1.410437235543026,23760140,168830286.55,2023-02-27,0.132,127980000000.0,127980000000.0,2.3378,18.4407
19,SHSE.600026,中远海能,14.89,14.58,14.86,14.28,14.44,-3.0221625251846906,3.895231699126931,44592577,648074345.31,2023-02-27,1.5521,68890011143.8,41486945939.12,2.1821,-14.4143
20,SHSE.600027,华电国际,5.7,5.67,5.69,5.56,5.61,-1.5789473684210464,2.2807017543859787,36810231,206506012.91,2023-02-27,0.4515,55369904586.15,45736224090.15,1.5395,-13.0807
21,SHSE.600028,中国石化,4.63,4.62,4.65,4.6,4.61,-0.4319654427645703,1.0799136069114625,72373069,334846057.14,2023-02-27,0.0761,552722439248.06,438482321522.06,0.7036,8.1476
22,SHSE.600029,南方航空,7.61,7.6,7.88,7.5,7.87,3.41655716162943,4.9934296977660955,62594699,487968996.53,2023-02-27,0.6125,142611432002.4,80430536873.49,3.4735,-6.0503
23,SHSE.600030,中信证券,20.59,20.38,20.54,20.3,20.44,-0.7285089849441428,1.1656143759106288,37436202,765068167.17,2023-02-27,0.3294,302931977184.76,232335007571.8,1.2656,14.2105
24,SHSE.600031,三一重工,18.66,18.5,18.97,18.49,18.76,0.5359056806002238,2.572347266881031,85760914,1610968580.2,2023-02-27,1.0132,159208655152.12,158788689102.12,2.4507,51.9691
25,SHSE.600032,浙江新能,11.74,11.7,11.81,11.69,11.71,-0.25553662691651935,1.0221465076661072,2004677,23525337.02,2023-02-27,0.9638,24356800000.0,2435680000.0,2.8235,32.0368
26,SHSE.600033,福建高速,2.93,2.92,2.94,2.91,2.92,-0.34129692832765013,1.0238907849829284,7850122,22968637.8,2023-02-27,0.286,8013648000.0,8013648000.0,0.743,9.4484
27,SHSE.600035,楚天高速,3.4,3.4,3.42,3.38,3.39,-0.2941176470588225,1.176470588235295,8909664,30304318.14,2023-02-27,0.5534,5458292904.39,5458292904.39,0.7287,7.2962
28,SHSE.600036,招商银行,37.46,37.27,37.58,37.09,37.16,-0.8008542445275046,1.30806193272823,44933367,1674343229.93,2023-02-27,0.2178,937169462533.16,766571574981.64,1.1359,6.7905
29,SHSE.600037,歌华有线,8.49,8.44,8.48,8.32,8.36,-1.531213191990588,1.8845700824499427,10993712,92420073.16,2023-02-27,0.7899,11635263110.24,11635263110.24,0.8881,25.4541
30,SHSE.600038,中直股份,45.34,45.34,45.81,44.82,45.08,-0.5734450816056613,2.1835024261138107,5009117,226801894.87,2023-02-27,0.8498,26573610357.28,26573610357.28,2.7249,77.718
31,SHSE.600039,四川路桥,12.64,12.6,12.7,12.49,12.56,-0.6329113924050667,1.6613924050632838,8675135,109315056.34,2023-02-27,0.1829,78191186966.0,59563992477.84,1.8709,9.5869
32,SHSE.600048,保利发展,14.92,14.89,15.13,14.89,15.02,0.6702412868632601,1.6085790884718514,50802372,763558213.07,2023-02-27,0.4244,179796060138.36,179796060138.36,0.9601,9.7998
33,SHSE.600050,中国联通,5.16,5.13,5.18,5.03,5.09,-1.3565891472868241,2.906976744186036,225995670,1154791672.19,2023-02-27,0.7299,161884580446.33,157598676759.33,1.0487,21.6959
34,SHSE.600051,宁波联合,8.03,7.98,8.02,7.89,7.93,-1.245330012453294,1.618929016189289,4659401,36990213.88,2023-02-27,1.4988,2465278400.0,2465278400.0,0.7576,9.994
35,SHSE.600052,东望时代,4.79,4.84,4.84,4.72,4.73,-1.2526096033402823,2.5052192066805867,3197550,15229807.43,2023-02-27,0.3788,3993041124.93,3993041124.93,1.3646,-103.8185
36,SHSE.600053,九鼎投资,16.35,16.2,16.3,16.02,16.03,-1.957186544342504,1.712538226299701,2917700,47108058.0,2023-02-27,0.673,6949659024.0,6949659024.0,2.376,63.378
37,SHSE.600054,黄山旅游,11.9,11.86,12.12,11.8,12.05,1.2605042016806678,2.689075630252088,6582150,79017245.0,2023-02-27,1.2823,8789022252.0,6185265000.0,2.1525,-208.3246
38,SHSE.600055,万东医疗,22.61,22.62,22.63,22.06,22.22,-1.7249004865103945,2.521008403361346,4235529,94384128.63,2023-02-27,0.7832,15622016708.76,12016935941.78,3.3921,94.1051
39,SHSE.600056,中国医药,15.48,15.48,15.64,15.43,15.47,-0.06459948320413078,1.3565891472868272,25179824,391233014.73,2023-02-27,1.6839,23141259701.56,23133087364.66,2.1396,40.0259
40,SHSE.600057,厦门象屿,11.1,11.1,11.35,11.05,11.19,0.8108108108108025,2.7027027027026933,7971995,89425597.9,2023-02-27,0.3706,25331483407.95,24073010845.11,1.7126,9.4607
41,SHSE.600058,五矿发展,9.52,9.45,9.66,9.44,9.5,-0.21008403361344463,2.310924369747906,5721374,54702088.22,2023-02-27,0.5338,10183151754.5,10183151754.5,2.1154,21.1413
42,SHSE.600059,古越龙山,10.51,10.52,10.58,10.43,10.45,-0.570884871550914,1.4272121788772631,10463418,109708717.02,2023-02-27,1.1479,9525618215.85,9525618215.85,1.734,46.8291
43,SHSE.600060,海信视像,16.05,15.94,16.28,15.82,16.19,0.8722741433021763,2.8660436137071703,10977784,176617749.03,2023-02-27,0.8516,21170889474.18,20870224984.18,1.2062,13.0774
44,SHSE.600061,国投资本,7.0,6.95,6.98,6.89,6.92,-1.1428571428571455,1.2857142857142965,18250543,126412070.55,2023-02-27,0.284,44463118620.28,44463118620.28,0.9252,14.8203
45,SHSE.600062,华润双鹤,18.26,18.2,18.39,18.11,18.12,-0.766703176341732,1.5334063526834671,11502740,209324115.78,2023-02-27,1.1228,18901956097.2,18562999753.2,1.8859,18.4351
46,SHSE.600063,皖维高新,7.12,7.09,7.29,7.07,7.23,1.54494382022472,3.089887640449435,48713909,351544239.87,2023-02-27,2.5294,15611372974.02,13924218623.16,2.0151,10.0724
47,SHSE.600064,南京高科,6.86,6.86,6.88,6.8,6.85,-0.1457725947521915,1.1661807580174937,10233236,70047094.2,2023-02-27,0.5914,11852826561.4,11852826561.4,0.7156,5.1845
48,SHSE.600066,宇通客车,9.52,9.66,9.95,9.4,9.83,3.256302521008414,5.777310924369737,61668341,604039750.06,2023-02-27,2.7855,21763022562.09,21763022562.09,1.5037,45.0586
49,SHSE.600067,冠城大通,3.35,3.36,3.36,3.29,3.3,-1.4925373134328401,2.0895522388059655,7887681,26215551.9,2023-02-27,0.5668,4592506838.7,4592506838.7,0.6526,-4.7446
50,SHSE.600070,ST富润,6.74,6.6,6.75,6.55,6.6,-2.077151335311578,2.9673590504451064,12127703,80305846.13,2023-02-27,2.3934,3348976831.2,3344356831.2,2.7285,-4.4409
51,SHSE.600071,凤凰光学,23.73,23.53,23.65,23.2,23.26,-1.9806152549515343,1.8963337547408314,3314340,77445326.6,2023-02-27,1.1771,6549408658.14,6549408658.14,12.4677,-721.3398
52,SHSE.600072,中船科技,13.31,13.27,13.42,13.16,13.3,-0.07513148009015147,1.9534184823441005,13829734,183888570.88,2023-02-27,1.8784,9792123443.9,9792123443.9,2.4355,173.0531
53,SHSE.600073,上海梅林,8.74,8.75,8.79,8.63,8.73,-0.11441647597253413,1.830663615560622,12642000,110240780.0,2023-02-27,1.3482,8186378290.56,8186378290.56,1.6894,21.6443
54,SHSE.600075,新疆天业,5.86,5.85,5.9,5.82,5.84,-0.34129692832765013,1.3651877133105812,5340414,31299301.9,2023-02-27,0.4209,9970974200.64,7409694752.32,0.9698,10.9436
55,SHSE.600076,康欣新材,3.14,3.15,3.16,3.07,3.08,-1.9108280254777066,2.86624203821657,6571700,20401588.0,2023-02-27,0.6354,4141193570.36,3185533517.32,0.892,-28.0109
56,SHSE.600077,*ST宋都,2.72,2.72,2.74,2.67,2.68,-1.4705882352941235,2.5735294117647163,12874300,34783290.0,2023-02-27,0.9607,3591527833.68,3591527833.68,4.6411,-5.9684
57,SHSE.600078,ST澄星,12.3,12.21,12.58,12.21,12.41,0.8943089430894169,3.0081300813008065,5727300,71130301.0,2023-02-27,0.8644,8222529205.01,8222529205.01,4.1619,3.3745
58,SHSE.600079,人福医药,25.72,25.97,26.34,25.21,25.58,-0.5443234836702948,4.393468118195953,15499456,397668081.82,2023-02-27,1.0635,41764863538.78,37279931680.12,2.7775,17.061
59,SHSE.600080,金花股份,8.37,8.35,8.45,8.27,8.29,-0.9557945041816063,2.150537634408599,4952600,41281777.76,2023-02-27,1.3268,3094410662.65,3094410662.65,1.8378,-331.0051
