,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,7.01,7.01,7.09,6.98,7.02,0.14265335235377208,1.5691868758915755,30151367,212210300.34,2023-08-23,0.1027,206052273006.84,206052273006.84,4.6687,0.3432
1,SHSE.600004,白云机场,12.06,12.02,12.02,11.75,11.76,-2.4875621890547372,2.23880597014925,28470756,337192312.45,2023-08-23,1.203,27832607008.08,27832607008.08,-29.4907,1.6043
2,SHSE.600006,东风汽车,5.61,5.59,5.59,5.49,5.5,-1.9607843137254943,1.7825311942958937,13823465,76346734.8,2023-08-23,0.6912,11000000000.0,11000000000.0,41.9759,1.3422
3,SHSE.600007,中国国贸,19.55,19.55,19.75,19.34,19.35,-1.0230179028132946,2.097186700767264,1322872,25716269.36,2023-08-23,0.1313,19490917032.9,19490917032.9,16.6898,2.1431
4,SHSE.600008,首创环保,2.97,2.98,3.03,2.96,3.0,1.0101010101009944,2.3569023569023515,87222139,261964414.58,2023-08-23,1.1882,22021772031.0,22021772031.0,6.9601,1.1874
5,SHSE.600009,上海机场,40.08,39.94,40.08,39.01,39.05,-2.5698602794411163,2.6696606786427153,19574910,774125436.14,2023-08-23,1.0158,75247727394.4,97175196327.0,-37.5203,2.4453
6,SHSE.600010,包钢股份,1.8,1.8,1.8,1.78,1.78,-1.1111111111111072,1.111111111111112,151219463,270458132.08,2023-08-23,0.4801,56064875712.86,80820797201.44,-104.9395,1.5265
7,SHSE.600011,华能国际,8.87,8.86,8.93,8.57,8.58,-3.2694475760992048,4.058624577226601,33336597,290333119.53,2023-08-23,0.3031,94360351105.02,134689641020.22,69.7927,2.5865
8,SHSE.600012,皖通高速,11.19,11.18,11.34,11.03,11.19,0.0,2.7703306523681905,5197694,58196180.4,2023-08-23,0.4459,13043064000.0,18559845900.0,12.3862,1.5681
9,SHSE.600015,华夏银行,5.58,5.58,5.63,5.56,5.57,-0.17921146953404632,1.2544802867383564,20338936,113826294.81,2023-08-23,0.1586,71422364657.21,88646151566.76,3.5089,0.335
10,SHSE.600016,民生银行,3.99,3.99,4.02,3.97,3.99,0.0,1.2531328320801849,87503812,349795716.13,2023-08-23,0.2468,141493871619.87,174691849822.98,4.8828,0.3369
11,SHSE.600017,日照港,3.0,3.01,3.02,2.97,2.97,-0.9999999999999898,1.6666666666666607,17324219,51787967.99,2023-08-23,0.5633,9134692047.36,9134692047.36,15.151,0.6839
12,SHSE.600018,上港集团,5.18,5.18,5.22,5.15,5.15,-0.5791505791505669,1.3513513513513398,13826546,71594119.7,2023-08-23,0.0597,119344424447.5,119913345462.5,7.8474,1.0321
13,SHSE.600019,宝钢股份,6.22,6.25,6.25,6.15,6.15,-1.125401929260439,1.6077170418006375,35173385,217826552.42,2023-08-23,0.1609,134426201751.6,136912531439.1,13.2928,0.6942
14,SHSE.600020,中原高速,3.68,3.66,3.68,3.61,3.62,-1.6304347826086918,1.902173913043486,8932900,32505357.97,2023-08-23,0.3975,8135486031.84,8135486031.84,18.9747,0.7484
15,SHSE.600021,上海电力,9.53,9.47,9.5,9.28,9.28,-2.6232948583420734,2.3084994753410353,22744346,213305908.24,2023-08-23,0.869,24287283748.16,26139381025.6,47.1433,1.4643
