,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.38,7.37,7.39,7.30,7.32,-0.81,1.22,38192346,280350287.48,2022-12-09,0.13,214857911161.92,214857911161.92,0.37,4.14
1,SHSE.600004,白云机场,15.49,15.57,15.63,15.02,15.32,-1.10,3.94,20504809,312649886.55,2022-12-09,0.87,36258124095.56,36258124095.56,2.05,-66.79
2,SHSE.600006,东风汽车,6.23,6.26,6.34,6.20,6.25,0.32,2.25,24264129,151702405.02,2022-12-09,1.21,12500000000.00,12500000000.00,1.56,-282.77
3,SHSE.600007,中国国贸,15.96,16.06,16.40,15.96,16.18,1.38,2.76,8136280,131547733.70,2022-12-09,0.81,16297831400.12,16297831400.12,1.83,14.59
4,SHSE.600008,首创环保,2.91,2.91,2.92,2.89,2.90,-0.34,1.03,47675577,138641281.12,2022-12-09,0.65,21287712963.30,21287712963.30,1.12,5.94
5,SHSE.600009,上海机场,57.89,58.17,59.40,57.38,58.26,0.64,3.49,16835806,979525806.89,2022-12-09,1.54,144978922868.40,63705934889.22,3.57,-52.85
6,SHSE.600010,包钢股份,2.00,2.00,2.03,1.98,2.02,1.00,2.50,348223508,699871979.82,2022-12-09,1.10,92081765948.96,63987967405.74,1.71,-55.55
7,SHSE.600011,华能国际,7.20,7.15,7.26,6.96,7.01,-2.64,4.17,89898248,634196433.17,2022-12-09,0.82,110043634446.59,77093946532.19,2.14,-7.21
8,SHSE.600012,皖通高速,7.45,7.47,7.52,7.34,7.35,-1.34,2.42,4564817,33740389.12,2022-12-09,0.39,12190783500.00,8567160000.00,1.05,8.41
9,SHSE.600015,华夏银行,5.38,5.38,5.41,5.30,5.30,-1.49,2.04,43243164,231160389.54,2022-12-09,0.34,84349120880.40,67960239260.90,0.34,3.45
10,SHSE.600016,民生银行,3.56,3.57,3.59,3.56,3.57,0.28,0.84,56518934,202123560.50,2022-12-09,0.16,156303234052.14,126599779870.41,0.31,4.78
