,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,6.98,6.99,7.04,6.99,7.01,0.42979942693408546,0.7163323782234932,21792955,152752421.82,2023-09-01,0.0742,205758751250.42,205758751250.42,0.3427,4.662
1,SHSE.600004,白云机场,11.79,11.81,11.98,11.81,11.9,0.9329940627650579,1.4418999151823575,16575312,197063515.34,2023-09-01,0.7004,28163947567.7,28163947567.7,1.6234,-71.1303
2,SHSE.600006,东风汽车,5.51,5.52,5.64,5.52,5.61,1.814882032667886,2.177858439201454,12715031,71092609.29,2023-09-01,0.6358,11220000000.0,11220000000.0,1.3691,41.6837
3,SHSE.600007,中国国贸,19.21,19.37,19.76,19.21,19.7,2.550754815200418,2.863092139510675,3418050,66846165.5,2023-09-01,0.3393,19843465919.8,19843465919.8,2.1819,16.5547
4,SHSE.600008,首创环保,2.87,2.86,2.88,2.85,2.86,-0.34843205574913716,1.04529616724738,54742985,156629834.45,2023-09-01,0.7458,20994089336.22,20994089336.22,1.132,6.874
5,SHSE.600009,上海机场,39.23,39.32,39.74,39.18,39.49,0.6627580932959676,1.4274789701758919,8775742,346155528.43,2023-09-01,0.4554,98270128116.6,76095589111.52,2.4728,-73.3408
6,SHSE.600010,包钢股份,1.79,1.79,1.81,1.79,1.8,0.5586592178770999,1.1173184357541908,160921949,289705917.2,2023-09-01,0.5109,81728896046.4,56694818136.6,1.5437,-110.5072
7,SHSE.600011,华能国际,8.15,8.09,8.11,7.95,8.01,-1.717791411042957,1.9631901840490704,39515252,316690212.92,2023-09-01,0.3593,125741727805.59,88091656451.19,2.4147,65.1561
8,SHSE.600012,皖通高速,10.74,10.7,10.83,10.56,10.71,-0.27932960893853886,2.5139664804469235,4825308,51491259.72,2023-09-01,0.414,17763713100.0,12483576000.0,1.5008,10.9751
9,SHSE.600015,华夏银行,5.54,5.55,5.61,5.54,5.57,0.5415162454873723,1.2635379061371892,19840340,110749577.83,2023-09-01,0.1547,88646151566.76,71422364657.21,0.335,3.4602
10,SHSE.600016,民生银行,3.78,3.79,3.84,3.78,3.82,1.0582010582010692,1.587301587301589,57906497,220943429.37,2023-09-01,0.1633,167248838677.64,135465310673.66,0.3226,4.8608
11,SHSE.600017,日照港,2.9,2.9,2.99,2.9,2.96,2.0689655172413834,3.103448275862079,44126555,130236846.29,2023-09-01,1.4347,9103935508.48,9103935508.48,0.6816,15.2913
12,SHSE.600018,上港集团,5.1,5.09,5.15,5.09,5.14,0.7843137254901933,1.176470588235304,11913450,61033907.0,2023-09-01,0.0514,119680504015.0,119112687701.0,1.0301,8.7117
13,SHSE.600019,宝钢股份,6.06,6.08,6.4,6.08,6.36,4.950495049504955,5.280528052805286,104420623,658520745.95,2023-09-01,0.4777,141587593488.24,139016364738.24,0.7179,15.8236
14,SHSE.600020,中原高速,3.47,3.48,3.52,3.47,3.49,0.5763688760807018,1.4409221902017237,11585342,40448163.28,2023-09-01,0.5155,7843327693.68,7843327693.68,0.7215,18.2933
15,SHSE.600021,上海电力,9.18,9.19,9.22,8.98,8.99,-2.0697167755991286,2.614379084967323,49674268,449441340.38,2023-09-01,1.898,25322525368.55,23528306131.03,1.4185,22.0188
16,SHSE.600022,山东钢铁,1.47,1.46,1.5,1.46,1.49,1.3605442176870763,2.721088435374152,60710300,90012680.4,2023-09-01,0.5674,15941285835.46,15941285835.46,0.7489,-20.1068
17,SHSE.600023,浙能电力,4.41,4.4,4.44,4.34,4.38,-0.6802721088435382,2.2675736961451367,36607124,160409152.88,2023-09-01,0.273,58730249440.62,58730249440.62,0.919,104.729
18,SHSE.600025,华能水电,7.25,7.25,7.28,7.18,7.27,0.27586206896550447,1.3793103448275934,15327388,110909379.11,2023-09-01,0.0852,130860000000.0,130860000000.0,2.3935,21.4089
19,SHSE.600026,中远海能,13.25,13.3,13.79,13.03,13.67,3.169811320754712,5.735849056603772,26673122,357731514.4,2023-09-01,0.7676,65216513319.65,47500193319.65,1.9007,15.8879
20,SHSE.600027,华电国际,5.1,5.06,5.09,4.93,4.98,-2.3529411764705688,3.137254901960787,116319673,580138985.81,2023-09-01,1.3668,50933254442.34,42381431114.34,1.3409,49.6568
21,SHSE.600028,中国石化,6.07,6.09,6.12,6.06,6.11,0.6589785831960571,0.9884678747940773,87458672,533458924.81,2023-09-01,0.0919,732567050717.06,581155528091.06,0.9197,12.7418
22,SHSE.600029,南方航空,6.32,6.34,6.48,6.34,6.43,1.7405063291139111,2.2151898734177307,33254909,213794610.98,2023-09-01,0.2624,116517425554.28,81489558581.8,3.0552,-4.841
23,SHSE.600030,中信证券,22.2,22.32,22.65,22.21,22.38,0.8108108108108025,1.9819819819819717,99838612,2237552329.61,2023-09-01,0.8783,331683838033.02,254386373261.1,1.3588,15.4798
24,SHSE.600031,三一重工,15.49,15.55,16.05,15.55,15.95,2.969657843770168,3.227888960619755,86565385,1377779704.28,2023-09-01,1.0227,135361303287.65,135004242600.15,2.0273,26.8646
25,SHSE.600032,浙江新能,10.23,10.24,10.29,10.15,10.23,0.0,1.3685239491690986,2782900,28330075.0,2023-09-01,1.3379,24599828564.52,2127840000.0,2.0881,64.7815
26,SHSE.600033,福建高速,3.14,3.14,3.2,3.14,3.18,1.273885350318471,1.9108280254777086,15919700,50588166.5,2023-09-01,0.5801,8727192000.0,8727192000.0,0.8078,9.9891
27,SHSE.600035,楚天高速,3.69,3.7,3.74,3.69,3.72,0.8130081300813163,1.3550135501355085,20701876,76878262.23,2023-09-01,1.2857,5989631151.72,5989631151.72,0.7632,6.9055
28,SHSE.600036,招商银行,31.55,31.95,32.63,31.88,32.27,2.2820919175911225,2.3771790808241,69752619,2250478413.51,2023-09-01,0.3381,813844417544.27,665696036723.83,0.95,5.6382
29,SHSE.600037,歌华有线,8.23,8.23,8.26,8.14,8.16,-0.8505467800729027,1.458080194410683,7818021,64027742.36,2023-09-01,0.5617,11356907533.44,11356907533.44,0.8809,63.9131
30,SHSE.600038,中直股份,38.14,38.3,38.38,37.83,38.06,-0.20975353959097331,1.4420555846880028,2064847,78613573.82,2023-09-01,0.3503,22435483810.96,22435483810.96,2.2976,45.2478
31,SHSE.600039,四川路桥,8.91,8.87,8.99,8.83,8.88,-0.33670033670032407,1.795735129068464,21873435,194865066.96,2023-09-01,0.3295,77394334105.2,58956970902.0,1.8312,6.3063
32,SHSE.600048,保利发展,13.98,14.21,14.31,13.95,14.25,1.93133047210301,2.5751072961373476,104343111,1483406473.27,2023-09-01,0.8717,170578818706.5,170578818706.5,0.8779,8.6501
33,SHSE.600050,中国联通,5.21,5.21,5.24,5.16,5.2,-0.19193857965450478,1.5355086372360858,163288311,847432845.69,2023-09-01,0.5273,165380760022.4,161021392022.4,1.041,20.7842
34,SHSE.600051,宁波联合,7.26,7.26,7.33,7.19,7.27,0.13774104683195176,1.9283746556473784,3088600,22386857.0,2023-09-01,0.9935,2260097600.0,2260097600.0,0.6928,20.6833
35,SHSE.600052,东望时代,4.78,4.76,4.84,4.72,4.83,1.0460251046024993,2.510460251046027,5192237,24941139.65,2023-09-01,0.6151,4077460599.03,4077460599.03,1.3733,-28.2504
36,SHSE.600053,九鼎投资,13.63,13.67,13.72,13.26,13.49,-1.0271460014673606,3.3749082905355894,2164600,29135224.0,2023-09-01,0.4993,5848465392.0,5848465392.0,1.9989,40.6948
37,SHSE.600054,黄山旅游,12.27,12.3,12.65,12.29,12.59,2.6079869600652117,2.9339853300733596,8549145,106975850.0,2023-09-01,1.6655,9182887149.6,6462447000.0,2.1496,38.3937
38,SHSE.600055,万东医疗,18.76,18.84,18.85,18.44,18.5,-1.3859275053304976,2.1855010660980816,3648300,67838365.0,2023-09-01,0.6746,13006629573.0,10005099681.5,2.8252,67.7081
39,SHSE.600056,中国医药,12.51,12.45,12.47,12.35,12.44,-0.5595523581135131,0.9592326139088808,10020714,124231042.62,2023-09-01,0.6701,18608744065.12,18602172386.32,1.6704,28.0576
40,SHSE.600057,厦门象屿,7.0,6.99,7.04,6.95,6.99,-0.14285714285714457,1.2857142857142836,16046060,112121299.28,2023-09-01,0.7459,15854759884.08,15037564415.31,1.0946,7.4071
41,SHSE.600058,五矿发展,9.55,9.64,9.69,9.55,9.59,0.41884816753925413,1.4659685863874217,2770068,26627387.8,2023-09-01,0.2584,10279623718.49,10279623718.49,2.0741,63.3936
