,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,10.47,10.45,10.92,10.43,10.92,4.30,4.68,113570860,1224387994.22,2021-03-03,0.39,320525378551.56,320525378551.56,0.61,5.50
1,SHSE.600004,白云机场,13.34,13.28,13.64,13.28,13.61,2.02,2.70,15266816,206236795.59,2021-03-03,0.74,28163452195.54,32211035831.63,1.67,591.39
2,SHSE.600006,东风汽车,6.83,6.81,7.03,6.75,7.02,2.78,4.10,45202225,313016694.40,2021-03-03,2.26,14040000000.00,14040000000.00,1.80,23.37
3,SHSE.600007,中国国贸,12.03,12.07,12.20,12.02,12.18,1.25,1.50,526524,6395946.92,2021-03-03,0.05,12268701264.12,12268701264.12,1.53,14.50
4,SHSE.600008,首创环保,2.96,2.95,2.97,2.94,2.96,0.00,1.01,42363457,125338210.06,2021-03-03,0.58,21728148403.92,21728148403.92,1.36,16.45
5,SHSE.600009,上海机场,59.71,59.00,60.50,58.60,60.37,1.11,3.18,21150715,1265468413.49,2021-03-03,1.93,66013170086.89,116330481505.76,3.98,-91.84
6,SHSE.600010,包钢股份,1.76,1.70,1.94,1.69,1.94,10.23,14.20,2693407344,4969306745.70,2021-03-03,8.50,61453790478.78,88434963337.12,1.68,-250.00
7,SHSE.600011,华能国际,4.08,4.07,4.15,4.06,4.14,1.47,2.21,43808607,180075243.58,2021-03-03,0.40,45530519064.66,64990106506.26,0.89,11.98
8,SHSE.600012,皖通高速,6.24,6.20,6.38,6.20,6.31,1.12,2.88,4228833,26692612.83,2021-03-03,0.36,7354936000.00,10465829100.00,0.93,14.27
9,SHSE.600015,华夏银行,6.21,6.25,6.41,6.24,6.39,2.90,2.74,77047421,488266058.73,2021-03-03,0.60,81936967712.67,98324361251.37,0.45,4.62
10,SHSE.600016,民生银行,5.14,5.15,5.24,5.14,5.22,1.56,1.95,116708190,607130462.74,2021-03-03,0.33,185112283171.86,228544224580.44,0.50,5.01
