,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pe_ttm,pb_mrq
0,SHSE.600000,浦发银行,10.89,10.94,10.95,10.67,10.76,-1.19,2.57,65365057,704137147.46,2021-04-02,0.22,315829073873.12,315829073873.12,5.42,0.58
1,SHSE.600004,白云机场,13.27,13.26,13.26,13.06,13.14,-0.98,1.51,11331156,148692513.04,2021-04-02,0.55,31098678238.62,27190871553.96,570.97,1.66
2,SHSE.600006,东风汽车,6.36,6.29,6.44,6.17,6.30,-0.94,4.25,44155686,277026711.02,2021-04-02,2.21,12600000000.00,12600000000.00,22.76,1.56
3,SHSE.600007,中国国贸,12.05,12.01,12.09,12.00,12.09,0.33,0.75,717188,8648879.04,2021-04-02,0.07,12178045836.06,12178045836.06,14.75,1.48
4,SHSE.600008,首创环保,3.16,3.15,3.16,3.08,3.09,-2.22,2.53,74548835,232256891.39,2021-04-02,1.02,22682425191.93,22682425191.93,17.17,1.40
5,SHSE.600009,上海机场,58.30,58.35,58.55,58.07,58.48,0.31,0.82,12583070,733463486.45,2021-04-02,1.15,112688530039.04,63946499696.56,-88.97,3.92
6,SHSE.600010,包钢股份,1.59,1.57,1.57,1.53,1.54,-3.14,2.52,651392720,1006007410.13,2021-04-02,2.06,70200950277.92,48782905843.98,-198.45,1.31
7,SHSE.600011,华能国际,4.43,4.39,4.41,4.30,4.32,-2.48,2.48,49905133,216320683.88,2021-04-02,0.45,67815763310.88,47510106850.08,14.86,0.90
8,SHSE.600012,皖通高速,7.65,7.63,7.79,7.48,7.65,0.00,4.05,12239834,92992399.38,2021-04-02,1.05,12688366500.00,8916840000.00,13.81,1.09
9,SHSE.600015,华夏银行,6.43,6.43,6.43,6.37,6.39,-0.62,0.93,25185711,161029054.59,2021-04-02,0.20,98324361251.37,81936967712.67,4.62,0.44
10,SHSE.600016,民生银行,5.01,5.01,5.02,4.98,4.99,-0.40,0.80,125131571,624697164.19,2021-04-02,0.35,218474268324.98,176955994832.87,6.37,0.46
11,SHSE.600017,日照港,2.88,2.88,2.89,2.85,2.87,-0.35,1.39,11706200,33497761.00,2021-04-02,0.38,8827126658.56,8827126658.56,13.80,0.70
12,SHSE.600018,上港集团,4.76,4.74,4.79,4.73,4.79,0.63,1.26,19912675,94784663.69,2021-04-02,0.09,111001901573.50,111001901573.50,13.36,1.23
13,SHSE.600019,宝钢股份,8.43,8.34,8.38,8.03,8.18,-2.97,4.15,121863208,994689849.36,2021-04-02,0.55,182157061701.00,181697051114.66,16.17,0.96
14,SHSE.600020,中原高速,3.32,3.32,3.33,3.29,3.29,-0.90,1.20,6402500,21115925.00,2021-04-02,0.28,7393853327.28,7393853327.28,28.42,0.71
15,SHSE.600021,上海电力,7.92,7.85,7.95,7.67,7.75,-2.15,3.54,29211709,226498868.00,2021-04-02,1.24,20283022526.75,18191158863.75,22.81,1.22
16,SHSE.600022,山东钢铁,1.58,1.57,1.58,1.55,1.56,-1.27,1.90,75379047,117869696.42,2021-04-02,0.69,17076617400.96,17076617400.96,23.63,0.78
17,SHSE.600023,浙能电力,3.97,3.93,3.97,3.85,3.89,-2.02,3.02,79172237,308158605.91,2021-04-02,0.58,52906684053.32,52906684053.32,9.01,0.76
18,SHSE.600025,华能水电,5.60,5.56,5.64,5.44,5.51,-1.61,3.57,76274726,420105168.09,2021-04-02,0.42,99180000000.00,99180000000.00,19.73,2.02
19,SHSE.600026,中远海能,6.58,6.56,6.58,6.44,6.46,-1.82,2.13,12657766,82013937.62,2021-04-02,0.44,30766989577.10,18507723564.48,12.97,0.88
20,SHSE.600027,华电国际,3.68,3.66,3.66,3.56,3.61,-1.90,2.72,74894481,270054933.75,2021-04-02,0.92,35605345717.33,29406132421.33,8.52,0.74
21,SHSE.600028,中国石化,4.30,4.33,4.35,4.30,4.32,0.47,1.16,142666770,618583009.73,2021-04-02,0.15,523027625670.72,412809570918.72,15.89,0.68
22,SHSE.600029,南方航空,6.80,6.74,6.92,6.72,6.82,0.29,2.94,46343884,315910170.02,2021-04-02,0.57,104545842333.90,55320569339.42,-9.64,1.60
23,SHSE.600030,中信证券,24.16,24.19,24.35,24.05,24.13,-0.12,1.24,61462331,1486654621.48,2021-04-02,0.63,311923105579.77,236827786821.00,20.93,1.68
24,SHSE.600031,三一重工,34.90,35.02,35.80,34.55,35.27,1.06,3.58,85196310,2990225706.25,2021-04-02,1.00,299273758460.57,299273758460.57,19.39,4.82
25,SHSE.600033,福建高速,2.70,2.70,2.70,2.68,2.69,-0.37,0.74,4222833,11369959.26,2021-04-02,0.15,7382436000.00,7382436000.00,17.93,0.73
26,SHSE.600035,楚天高速,2.88,2.89,2.90,2.84,2.85,-1.04,2.08,6724800,19208786.00,2021-04-02,0.42,4588830317.85,4588830317.85,11.86,0.69
27,SHSE.600036,招商银行,51.05,51.18,51.25,50.65,50.95,-0.20,1.18,41153422,2093013199.35,2021-04-02,0.20,1284951133370.95,1051044718657.55,13.20,1.91
28,SHSE.600037,歌华有线,8.79,8.75,8.86,8.69,8.86,0.80,1.93,6412918,56233836.31,2021-04-02,0.46,12331152052.24,12331152052.24,75.23,0.97
29,SHSE.600038,中直股份,50.92,51.01,51.49,50.43,50.88,-0.08,2.08,3963793,201330538.10,2021-04-02,0.67,29992575310.08,29992575310.08,39.58,3.32
30,SHSE.600039,四川路桥,6.38,6.38,6.88,6.33,6.59,3.29,8.62,64928133,431553698.06,2021-04-02,1.80,31484188204.51,23793363110.90,12.21,1.32
31,SHSE.600048,保利发展,14.15,14.18,14.27,14.09,14.20,0.35,1.27,32698273,463386323.81,2021-04-02,0.27,169966804689.60,169966804689.60,5.87,1.05
32,SHSE.600050,中国联通,4.28,4.29,4.30,4.26,4.28,0.00,0.93,51582755,220873257.46,2021-04-02,0.17,132730732068.36,130699494572.36,24.04,0.89
33,SHSE.600051,宁波联合,8.32,8.29,8.32,8.23,8.25,-0.84,1.08,1271036,10490006.37,2021-04-02,0.41,2564760000.00,2564760000.00,4.21,0.86
34,SHSE.600052,东望时代,2.77,2.77,3.05,2.77,3.05,10.11,10.11,22069477,65542705.29,2021-04-02,2.61,2574793960.05,2574793960.05,75.95,0.76
35,SHSE.600053,九鼎投资,16.36,16.36,16.48,16.01,16.19,-1.04,2.87,2709887,43930575.82,2021-04-02,0.63,7019025552.00,7019025552.00,10.08,2.62
36,SHSE.600054,黄山旅游,10.78,10.76,11.01,10.62,10.88,0.93,3.62,7231952,78402770.71,2021-04-02,1.41,7935648307.20,5584704000.00,-181.40,1.88
37,SHSE.600055,万东医疗,13.09,13.14,13.24,13.00,13.13,0.31,1.83,5331645,69902818.44,2021-04-02,0.99,7100916692.87,7100916692.87,31.44,3.05
38,SHSE.600056,中国医药,13.88,13.90,13.95,13.82,13.83,-0.36,0.94,4093843,56763054.18,2021-04-02,0.38,14777154935.22,14771936378.34,11.82,1.45
39,SHSE.600057,厦门象屿,6.38,6.34,6.42,6.25,6.32,-0.94,2.66,13908667,87861436.22,2021-04-02,0.65,13635109817.20,13508788703.44,11.25,1.21
40,SHSE.600058,五矿发展,8.01,8.02,8.03,7.74,7.77,-3.00,3.62,8083014,63317094.77,2021-04-02,0.75,8328746224.47,8328746224.47,31.00,1.92
41,SHSE.600059,古越龙山,11.54,11.63,12.00,11.62,11.78,2.08,3.29,20378723,240569833.98,2021-04-02,2.52,9524414663.70,9524414663.70,54.29,2.21
42,SHSE.600060,海信视像,11.55,11.57,11.88,11.56,11.67,1.04,2.77,17431391,204525902.76,2021-04-02,1.33,15269975860.74,15269975860.74,17.62,0.97
43,SHSE.600061,国投资本,12.27,12.80,12.95,12.53,12.71,3.59,3.42,47250774,601198072.38,2021-04-02,1.12,53727080783.27,53727080783.27,12.95,1.24
44,SHSE.600062,华润双鹤,11.77,11.78,11.80,11.70,11.72,-0.42,0.85,2043409,24007404.06,2021-04-02,0.20,12226745961.20,12226745961.20,12.16,1.28
45,SHSE.600063,皖维高新,4.31,4.31,4.40,4.30,4.30,-0.23,2.32,29452961,127682021.14,2021-04-02,1.53,8281347175.60,8281347175.60,13.55,1.46
46,SHSE.600064,南京高科,10.07,10.08,10.10,10.00,10.02,-0.50,0.99,3691837,37075756.25,2021-04-02,0.30,12384288017.76,12384288017.76,5.66,0.90
47,SHSE.600066,宇通客车,14.33,14.32,14.47,14.18,14.28,-0.35,2.02,10976082,156962345.91,2021-04-02,0.50,31615052104.44,31615052104.44,61.27,2.10
48,SHSE.600067,冠城大通,3.34,3.34,3.37,3.33,3.36,0.60,1.20,3954071,13238557.14,2021-04-02,0.27,5013492036.00,5013492036.00,8.98,0.62
49,SHSE.600068,葛洲坝,7.70,7.70,7.74,7.63,7.70,0.00,1.43,31822842,244314999.84,2021-04-02,0.69,35456786072.40,35456786072.40,8.28,1.04
50,SHSE.600070,ST富润,6.36,6.36,6.45,6.30,6.37,0.16,2.36,3995700,25450947.86,2021-04-02,0.77,3324796771.66,3324796771.66,7.00,1.35
51,SHSE.600071,凤凰光学,13.37,13.29,13.63,12.60,13.38,0.07,7.70,6014420,78783173.30,2021-04-02,2.53,3767458634.82,3177381461.28,496.24,7.33
52,SHSE.600072,中船科技,11.48,11.43,11.49,11.37,11.41,-0.61,1.05,4672020,53322542.01,2021-04-02,0.63,8400611165.03,8400611165.03,91.82,2.14
53,SHSE.600073,上海梅林,8.54,8.50,8.52,8.42,8.44,-1.17,1.17,5924138,50125011.49,2021-04-02,0.63,7914436743.68,7914436743.68,19.56,1.82
54,SHSE.600075,新疆天业,7.96,7.91,8.05,7.81,8.03,0.88,3.02,25070847,198872841.58,2021-04-02,2.58,11400413728.11,7809354486.56,343.63,1.56
55,SHSE.600076,康欣新材,3.91,3.92,3.92,3.83,3.84,-1.79,2.30,12713700,49178957.00,2021-04-02,1.23,5163046529.28,3971574255.36,-39.30,1.06
56,SHSE.600077,*ST宋都,2.56,2.54,2.61,2.54,2.60,1.56,2.73,4674511,12035607.46,2021-04-02,0.35,3484318047.60,3484318047.60,4.23,0.73
57,SHSE.600078,ST澄星,3.57,3.56,3.58,3.51,3.51,-1.68,1.96,2899000,10270529.00,2021-04-02,0.44,2325630742.11,2325630742.11,331.38,-4.77
58,SHSE.600079,人福医药,31.50,31.50,32.00,30.87,31.46,-0.13,3.59,5926170,185338703.50,2021-04-02,0.44,51376442225.68,42587537340.92,72.40,4.26
59,SHSE.600080,金花股份,5.85,5.86,5.94,5.82,5.89,0.68,2.05,546866,3214863.42,2021-04-02,0.15,2198561978.65,2198561978.65,107.72,1.27
60,SHSE.600081,东风科技,11.13,11.13,11.13,10.95,11.09,-0.36,1.62,2700393,29839461.88,2021-04-02,0.86,3477380400.00,3477380400.00,35.29,2.37
61,SHSE.600082,海泰发展,2.89,2.90,2.91,2.88,2.89,0.00,1.04,1639163,4747418.44,2021-04-02,0.26,1867274737.14,1833097469.98,-45.69,1.08
62,SHSE.600083,博信股份,6.40,6.41,6.48,6.34,6.46,0.94,2.19,611500,3934717.00,2021-04-02,0.27,1485800000.00,1472836885.96,-35.65,138.27
63,SHSE.600084,中信尼雅,2.60,2.58,2.61,2.57,2.61,0.38,1.54,2508601,6505633.60,2021-04-02,0.22,2932927026.30,2932927026.30,-124.65,1.36
64,SHSE.600085,同仁堂,30.06,30.06,30.09,29.00,29.40,-2.20,3.63,23205408,683620849.79,2021-04-02,1.69,40321225702.80,40321225702.80,39.09,3.97
65,SHSE.600088,中视传媒,11.21,11.21,11.45,11.11,11.24,0.27,3.03,5183313,58461795.72,2021-04-02,1.30,4470219936.00,4470219936.00,-66.69,4.12
