,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,10.69,10.80,11.02,10.74,10.83,1.31,2.62,143397923,1558504810.59,2021-02-18,0.49,317883685871.19,317883685871.19,0.60,5.45
1,SHSE.600004,白云机场,12.25,12.58,13.17,12.40,13.00,6.12,6.29,39209837,502077819.55,2021-02-18,1.89,30767337679.00,26901166682.00,1.60,564.88
2,SHSE.600006,东风汽车,6.42,6.52,7.06,6.45,7.06,9.97,9.50,85037424,579430658.88,2021-02-18,4.25,14120000000.00,14120000000.00,1.81,23.51
3,SHSE.600007,中国国贸,11.48,11.59,11.65,11.56,11.58,0.87,0.78,1060364,12301426.82,2021-02-18,0.11,11664331743.72,11664331743.72,1.46,13.79
4,SHSE.600008,首创环保,2.74,2.76,2.79,2.76,2.77,1.09,1.09,34495545,95508239.54,2021-02-18,0.47,20333436175.29,20333436175.29,1.28,15.39
5,SHSE.600009,上海机场,58.18,59.50,61.56,58.20,60.50,3.99,5.78,78498099,4721887425.57,2021-02-18,7.18,116580986104.00,66155322018.50,3.99,390.87
6,SHSE.600010,包钢股份,1.15,1.17,1.22,1.16,1.20,4.35,5.22,856802992,1016264014.12,2021-02-18,2.70,54702039177.60,38012653904.40,1.04,-154.64
7,SHSE.600011,华能国际,3.84,3.87,3.95,3.87,3.94,2.60,2.08,50281226,196455856.06,2021-02-18,0.46,61850487834.46,43330977080.86,0.84,11.40
8,SHSE.600012,皖通高速,5.83,5.89,5.96,5.83,5.93,1.72,2.23,5374973,31752579.66,2021-02-18,0.46,9835557300.00,6912008000.00,0.87,13.41
9,SHSE.600015,华夏银行,6.32,6.37,6.42,6.31,6.33,0.16,1.74,80221497,510108736.31,2021-02-18,0.63,97401127812.39,81167606513.49,0.44,4.69
10,SHSE.600016,民生银行,5.16,5.21,5.28,5.21,5.23,1.36,1.36,167824171,879123111.49,2021-02-18,0.47,228982048765.46,185466904403.99,0.50,5.02
11,SHSE.600017,日照港,2.66,2.68,2.71,2.68,2.70,1.50,1.13,9971235,26902171.80,2021-02-18,0.32,8304265497.60,8304265497.60,0.67,11.96
12,SHSE.600018,上港集团,4.41,4.55,4.60,4.48,4.52,2.49,2.72,43641227,197338896.63,2021-02-18,0.19,104745009418.00,104745009418.00,1.20,12.61
13,SHSE.600019,宝钢股份,6.81,7.00,7.24,6.99,7.15,4.99,3.67,205883231,1460968748.86,2021-02-18,0.93,159226550697.50,158818327074.55,0.86,14.14
14,SHSE.600020,中原高速,3.11,3.12,3.15,3.12,3.15,1.29,0.96,5255810,16506591.40,2021-02-18,0.23,7079221270.80,7079221270.80,0.70,27.21
15,SHSE.600021,上海电力,6.68,6.75,6.75,6.66,6.68,0.00,1.35,10199253,68202914.04,2021-02-18,0.43,17482656835.96,15679605317.40,1.07,13.90
16,SHSE.600022,山东钢铁,1.31,1.32,1.36,1.32,1.35,3.05,3.05,84532395,113309789.84,2021-02-18,0.77,14777841981.60,14777841981.60,0.70,21.81
17,SHSE.600023,浙能电力,3.47,3.49,3.50,3.46,3.47,0.00,1.15,37091055,128757692.30,2021-02-18,0.27,47194394258.36,47194394258.36,0.70,8.03
18,SHSE.600025,华能水电,4.59,4.63,4.64,4.52,4.54,-1.09,2.61,36556115,166398088.52,2021-02-18,0.20,81720000000.00,81720000000.00,1.68,16.26
19,SHSE.600026,中远海能,6.17,6.30,6.48,6.26,6.41,3.89,3.57,25817539,164919638.42,2021-02-18,0.94,30528854982.85,17537970639.01,0.88,9.62
20,SHSE.600027,华电国际,3.08,3.10,3.14,3.09,3.13,1.62,1.62,22735234,70778666.55,2021-02-18,0.28,30871116923.89,25496175755.89,0.65,6.82
21,SHSE.600028,中国石化,4.17,4.45,4.58,4.40,4.48,7.43,4.32,838250528,3751471121.55,2021-02-18,0.88,542399019214.08,428098814286.08,0.73,14.34
22,SHSE.600029,南方航空,6.16,6.25,6.42,6.15,6.36,3.25,4.38,83791920,528844159.94,2021-02-18,1.03,97494363232.20,51589269941.16,1.41,-10.97
23,SHSE.600030,中信证券,27.87,28.20,28.35,27.82,27.94,0.25,1.90,131078310,3677901069.51,2021-02-18,1.34,361174122250.26,274221647898.00,1.99,24.24
24,SHSE.600031,三一重工,47.93,49.77,50.30,46.90,47.15,-1.63,7.09,130203952,6276895993.23,2021-02-18,1.53,400023352428.40,400023352428.40,7.07,27.75
25,SHSE.600033,福建高速,2.57,2.56,2.59,2.56,2.57,0.00,1.17,3456549,8900126.93,2021-02-18,0.13,7053108000.00,7053108000.00,0.71,17.13
26,SHSE.600035,楚天高速,2.61,2.63,2.66,2.62,2.65,1.53,1.53,2683000,7104274.60,2021-02-18,0.17,4266807137.65,4251655412.85,0.67,11.03
27,SHSE.600036,招商银行,54.55,55.65,57.60,55.19,55.69,2.09,4.42,107091322,6013345250.39,2021-02-18,0.52,1404493201519.69,1148825915251.01,2.20,14.43
28,SHSE.600037,歌华有线,8.19,8.35,8.38,8.16,8.20,0.12,2.69,16176200,133076052.61,2021-02-18,1.16,11412578648.80,11412578648.80,0.90,43.79
29,SHSE.600038,中直股份,55.47,55.05,56.29,55.05,55.25,-0.40,2.24,4857980,269967896.43,2021-02-18,0.82,32568588559.00,32568588559.00,3.67,48.32
30,SHSE.600039,四川路桥,4.92,5.00,5.03,4.92,4.96,0.81,2.24,26759181,132708643.24,2021-02-18,0.74,23696748633.44,17908206529.60,1.05,9.19
31,SHSE.600048,保利发展,13.83,13.91,14.40,13.90,14.36,3.83,3.62,92524355,1313636870.91,2021-02-18,0.77,171881923615.68,171881923615.68,1.07,5.94
