,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,tot_mv,a_mv_ex_ltd,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.27,7.25,7.25,7.21,7.25,-0.27510316368637433,0.5502063273727653,22786780,164745210.23,2023-02-06,0.0776,212803262732.5,212803262732.5,0.3637,4.098
1,SHSE.600004,白云机场,14.24,14.21,14.56,14.04,14.27,0.2106741573033588,3.6516853932584366,34205325,490314049.6,2023-02-06,1.4453,33773069898.41,33773069898.41,1.9646,-62.2102
2,SHSE.600006,东风汽车,6.02,6.1,6.12,6.01,6.03,0.16611295681063787,1.8272425249169488,13828963,83615956.41,2023-02-06,0.6914,12060000000.0,12060000000.0,1.4714,-272.816
3,SHSE.600007,中国国贸,16.6,16.68,16.68,16.34,16.4,-1.2048192771084487,2.048192771084336,1867795,30741669.6,2023-02-06,0.1854,16519433557.6,16519433557.6,1.8063,14.7884
4,SHSE.600008,首创环保,2.89,2.89,2.91,2.88,2.89,0.0,1.0380622837370328,40338257,116798617.12,2023-02-06,0.5495,21214307056.53,21214307056.53,1.1331,5.9243
5,SHSE.600009,上海机场,60.77,60.68,61.43,60.08,61.0,0.37847622181996776,2.221490867204215,10978857,668217527.7,2023-02-06,1.004,151797361740.0,66702060217.0,3.8325,-55.3342
6,SHSE.600010,包钢股份,2.09,2.07,2.09,2.04,2.05,-1.9138755980861233,2.392344497607647,263321657,543117054.82,2023-02-06,0.8313,93449316928.4,64938283753.35,1.7824,-56.38
7,SHSE.600011,华能国际,7.8,7.78,7.98,7.66,7.7,-1.2820512820512775,4.102564102564106,82872986,646233498.61,2023-02-06,0.7535,120875318864.3,84682366376.3,2.6022,-7.9244
8,SHSE.600012,皖通高速,7.73,7.74,7.77,7.66,7.74,0.1293661060802087,1.4230271668822694,4167127,32146295.68,2023-02-06,0.3575,12837641400.0,9021744000.0,1.0765,8.8559
9,SHSE.600015,华夏银行,5.16,5.17,5.17,5.13,5.14,-0.387596899224818,0.7751937984496131,23297663,119893872.82,2023-02-06,0.1817,81802732325.52,65908609396.42,0.314,3.3504
10,SHSE.600016,民生银行,3.45,3.44,3.45,3.43,3.43,-0.5797101449275366,0.5797101449275368,46346364,159195703.01,2023-02-06,0.1307,150173695461.86,121635082620.59,0.2974,4.5964
11,SHSE.600017,日照港,2.84,2.84,2.88,2.82,2.86,0.7042253521126751,2.1126760563380302,23673200,67572495.0,2023-02-06,0.7697,8796370119.68,8796370119.68,0.6477,10.7369
12,SHSE.600018,上港集团,5.28,5.26,5.29,5.24,5.26,-0.37878787878788955,0.9469696969696936,16586910,87296825.6,2023-02-06,0.0716,122474601385.0,121893528659.0,1.0903,7.1107
13,SHSE.600019,宝钢股份,6.11,6.07,6.07,6.0,6.04,-1.1456628477905073,1.145662847790512,38662215,233692437.6,2023-02-06,0.1766,134499867503.36,132239270663.36,0.6911,11.69
14,SHSE.600020,中原高速,3.1,3.12,3.19,3.12,3.17,2.2580645161290214,2.2580645161290267,21073290,66631727.0,2023-02-06,0.9377,7124168707.44,7124168707.44,0.688,18.9003
15,SHSE.600021,上海电力,10.44,10.42,10.81,10.38,10.46,0.19157088122607746,4.11877394636015,45935566,484777013.52,2023-02-06,1.7552,29463138526.7,27375537500.62,1.8288,-13.8751
16,SHSE.600022,山东钢铁,1.55,1.55,1.55,1.53,1.53,-1.2903225806451646,1.2903225806451624,44551577,68548722.27,2023-02-06,0.4164,16369239817.62,16369239817.62,0.7495,-12.7552
17,SHSE.600023,浙能电力,3.59,3.58,3.6,3.56,3.59,0.0,1.1142061281337057,10591988,38011394.04,2023-02-06,0.079,48137350568.91,48137350568.91,0.7855,-18.1046
18,SHSE.600025,华能水电,6.65,6.62,6.69,6.61,6.65,0.0,1.2030075187969935,16660689,110880578.9,2023-02-06,0.0926,119700000000.0,119700000000.0,2.1866,17.2476
19,SHSE.600026,中远海能,15.09,15.08,15.35,14.7,14.92,-1.1265738899933764,4.3074884029158405,37801766,566034724.58,2023-02-06,1.3157,71179983813.4,42866013394.16,2.2546,-14.8934
20,SHSE.600027,华电国际,5.9,5.83,6.08,5.78,5.83,-1.1864406779661052,5.0847457627118615,82179001,487149435.44,2023-02-06,1.008,57541273393.45,47529801505.45,1.5999,-13.5937
21,SHSE.600028,中国石化,4.47,4.46,4.5,4.45,4.49,0.4474272930648837,1.1185682326621884,66097613,296044014.16,2023-02-06,0.0695,538334870330.54,427068464996.54,0.6853,7.9355
22,SHSE.600029,南方航空,7.15,7.12,7.22,7.08,7.11,-0.5594405594405605,1.9580419580419535,51633793,368335636.64,2023-02-06,0.5052,128839552927.2,72663420224.97,3.1381,-5.466
23,SHSE.600030,中信证券,21.36,21.16,21.16,20.8,20.85,-2.3876404494381887,1.6853932584269637,78873041,1652494588.0,2023-02-06,0.6939,309008401384.65,236995347743.25,1.291,14.4956
24,SHSE.600031,三一重工,16.66,16.51,16.76,16.42,16.48,-1.0804321728691502,2.0408163265306114,54819826,906462341.54,2023-02-06,0.6477,139859202393.76,139490276993.76,2.1528,45.653
25,SHSE.600032,浙江新能,12.16,12.11,12.2,12.02,12.08,-0.6578947368421018,1.4802631578947345,3167805,38373855.5,2023-02-06,1.523,25126400000.0,2512640000.0,2.9127,33.049
26,SHSE.600033,福建高速,2.9,2.9,2.92,2.88,2.9,0.0,1.3793103448275874,10037207,29149553.3,2023-02-06,0.3657,7958760000.0,7958760000.0,0.7379,9.3836
27,SHSE.600035,楚天高速,3.36,3.35,3.41,3.34,3.38,0.5952380952380931,2.083333333333342,14402408,48688811.96,2023-02-06,0.8945,5442191745.38,5442191745.38,0.7265,7.2747
28,SHSE.600036,招商银行,39.3,38.72,38.74,37.88,38.35,-2.4173027989821794,2.188295165394401,73100066,2790029317.17,2023-02-06,0.3544,967181078798.35,791120018852.15,1.1723,7.0079
29,SHSE.600037,歌华有线,8.36,8.34,8.4,8.27,8.31,-0.5980861244018976,1.5550239234449856,12440091,103661523.63,2023-02-06,0.8938,11565674216.04,11565674216.04,0.8828,25.3018
30,SHSE.600038,中直股份,46.95,46.67,47.2,46.16,46.24,-1.5122470713525016,2.2151224707135384,6357522,296126257.7,2023-02-06,1.0785,27257403347.84,27257403347.84,2.795,79.7179
31,SHSE.600039,四川路桥,12.23,12.13,12.35,12.06,12.27,0.3270645952575535,2.371218315617327,22007071,269636011.42,2023-02-06,0.4641,76397152229.25,58188709212.03,1.8279,9.3669
32,SHSE.600048,保利发展,15.33,15.14,15.24,14.98,15.02,-2.022178734507507,1.6960208741030645,73288637,1104397626.67,2023-02-06,0.6122,179796060138.36,179796060138.36,0.9601,9.7998
33,SHSE.600050,中国联通,5.24,5.18,5.2,5.01,5.03,-4.007633587786263,3.62595419847329,428552536,2178078411.45,2023-02-06,1.3841,159976314272.11,155740932043.11,1.0363,21.4401
34,SHSE.600051,宁波联合,7.95,7.94,7.94,7.85,7.91,-0.5031446540880502,1.1320754716981225,3984100,31441536.0,2023-02-06,1.2816,2459060800.0,2459060800.0,0.7557,9.9688
35,SHSE.600052,东望时代,5.03,5.03,5.06,5.0,5.02,-0.19880715705766772,1.1928429423459166,2091501,10505692.05,2023-02-06,0.2478,4237857599.82,4237857599.82,1.4483,-110.1837
36,SHSE.600053,九鼎投资,16.44,16.29,16.5,16.13,16.19,-1.5206812652068136,2.2506082725060885,5575083,90823384.58,2023-02-06,1.2859,7019025552.0,7019025552.0,2.3997,64.0106
37,SHSE.600054,黄山旅游,12.0,11.97,12.16,11.86,11.87,-1.0833333333333361,2.500000000000006,7773399,93463696.93,2023-02-06,1.5144,8657733952.8,6092871000.0,2.1204,-205.2127
38,SHSE.600055,万东医疗,21.96,21.99,22.07,21.59,21.68,-1.2750455373406244,2.1857923497267775,4567811,99509574.14,2023-02-06,0.8446,15242363737.44,11724895194.32,3.3097,91.8181
39,SHSE.600056,中国医药,15.24,15.24,15.31,15.07,15.09,-0.9842519685039353,1.5748031496063006,26386612,399996161.4,2023-02-06,1.7646,22572825397.32,22564853803.02,2.087,39.0427
40,SHSE.600057,厦门象屿,11.02,10.98,11.19,10.91,11.15,1.1796733212341204,2.5408348457350214,7686625,85293428.43,2023-02-06,0.3589,25133147955.05,23879173953.65,1.6992,9.3866
41,SHSE.600058,五矿发展,9.49,9.41,9.5,9.35,9.47,-0.21074815595363283,1.580611169652269,6447375,60683674.09,2023-02-06,0.6015,10150994433.17,10150994433.17,2.1087,21.0746
42,SHSE.600059,古越龙山,9.89,9.83,9.87,9.71,9.76,-1.3144590495450026,1.6177957532861311,8648822,84585113.94,2023-02-06,0.9488,8896653950.88,8896653950.88,1.6195,43.737
43,SHSE.600060,海信视像,15.16,15.17,15.41,14.98,15.31,0.9894459102902431,2.8364116094986787,8571003,130847396.42,2023-02-06,0.6649,20020155518.82,19735833508.82,1.1406,12.3666
44,SHSE.600061,国投资本,6.84,6.78,6.82,6.73,6.76,-1.1695906432748537,1.3157894736842086,20468321,138611130.53,2023-02-06,0.3186,43435069634.84,43435069634.84,0.9038,14.4776
45,SHSE.600062,华润双鹤,18.55,18.48,18.48,18.2,18.28,-1.4555256064689992,1.509433962264157,12068915,221138656.71,2023-02-06,1.1781,19068860786.8,18726911450.8,1.9026,18.5978
46,SHSE.600063,皖维高新,7.26,7.16,7.25,6.98,7.01,-3.443526170798894,3.7190082644628046,98580266,696580575.4,2023-02-06,5.1187,15136338111.74,13500521790.92,1.9538,9.766
47,SHSE.600064,南京高科,6.85,6.83,6.86,6.78,6.79,-0.8759124087591164,1.1678832116788334,11012398,75035965.06,2023-02-06,0.6364,11749006182.76,11749006182.76,0.7093,5.1391
48,SHSE.600066,宇通客车,8.35,8.59,8.74,8.31,8.34,-0.11976047904190823,5.149700598802392,28303363,239724713.61,2023-02-06,1.2784,18464253119.82,18464253119.82,1.2758,38.2288
