,symbol,sec_name,pre_close,open,high,low,close,pct,amp,volume,amount,trade_date,turnrate,a_mv_ex_ltd,tot_mv,pb_mrq,pe_ttm
0,SHSE.600000,浦发银行,7.02,7.01,7.12,6.99,7.05,0.43,1.85,36694389,259475308.38,2022-11-23,0.12,206932824274.80,206932824274.80,0.36,3.98
1,SHSE.600004,白云机场,13.63,13.62,13.63,13.34,13.58,-0.37,2.13,17854934,240693308.48,2022-11-23,0.75,32140034283.14,32140034283.14,1.82,-59.20
2,SHSE.600006,东风汽车,5.71,5.72,5.98,5.68,5.81,1.75,5.25,32416437,189009045.12,2022-11-23,1.62,11620000000.00,11620000000.00,1.45,-262.86
3,SHSE.600007,中国国贸,14.40,14.35,14.80,14.31,14.50,0.69,3.40,3343102,48633969.86,2022-11-23,0.33,14605596743.00,14605596743.00,1.64,13.08
4,SHSE.600008,首创环保,2.84,2.85,2.87,2.84,2.86,0.70,1.06,55483111,158510663.56,2022-11-23,0.76,20994089336.22,20994089336.22,1.10,5.86
5,SHSE.600009,上海机场,52.37,52.03,52.35,51.22,52.10,-0.52,2.16,13148388,679680542.80,2022-11-23,1.20,56970120283.70,129649877814.00,3.19,-47.26
6,SHSE.600010,包钢股份,1.96,1.95,1.98,1.94,1.96,0.00,2.04,301215692,592716102.29,2022-11-23,0.95,62087334710.52,89346663990.08,1.66,-53.90
7,SHSE.600011,华能国际,7.62,7.58,7.99,7.57,7.83,2.76,5.51,78144902,612275895.27,2022-11-23,0.71,86112068665.77,122916071000.97,2.39,-8.06
8,SHSE.600012,皖通高速,6.89,6.91,7.04,6.88,6.98,1.31,2.32,6679317,46607632.43,2022-11-23,0.57,8135888000.00,11577097800.00,0.99,7.99
9,SHSE.600015,华夏银行,5.03,5.04,5.15,5.03,5.09,1.19,2.39,47321921,240982708.62,2022-11-23,0.37,65267475063.77,81006985902.12,0.33,3.32
10,SHSE.600016,民生银行,3.46,3.47,3.51,3.44,3.46,0.00,2.02,102388765,355533431.24,2022-11-23,0.29,122698946316.98,151487168016.92,0.30,4.64
11,SHSE.600017,日照港,2.82,2.83,2.86,2.82,2.84,0.71,1.42,30955025,88003908.75,2022-11-23,1.01,8734857041.92,8734857041.92,0.64,10.66
12,SHSE.600018,上港集团,5.32,5.31,5.42,5.30,5.37,0.94,2.26,21990782,118166542.70,2022-11-23,0.09,124442632870.50,125035857307.50,1.13,6.76
13,SHSE.600019,宝钢股份,5.39,5.39,5.53,5.38,5.47,1.48,2.78,67042821,366300590.78,2022-11-23,0.31,119743282179.93,121808211178.50,0.62,10.59
14,SHSE.600020,中原高速,2.79,2.78,2.82,2.78,2.80,0.36,1.43,5565464,15595048.96,2022-11-23,0.25,6292641129.60,6292641129.60,0.59,16.69
15,SHSE.600021,上海电力,9.75,9.73,10.13,9.70,10.01,2.67,4.41,67999569,677944870.94,2022-11-23,2.60,26197813611.97,28195603886.45,1.76,-13.28
16,SHSE.600022,山东钢铁,1.51,1.51,1.53,1.50,1.52,0.66,1.99,83812397,127556618.47,2022-11-23,0.77,16638755416.32,16638755416.32,0.77,74.28
17,SHSE.600023,浙能电力,3.51,3.51,3.54,3.50,3.53,0.57,1.14,14242142,50157278.84,2022-11-23,0.11,47332826603.97,47332826603.97,0.75,-17.80
18,SHSE.600025,华能水电,6.59,6.59,6.82,6.58,6.74,2.28,3.64,37522272,252536947.78,2022-11-23,0.21,121320000000.00,121320000000.00,2.25,17.48
19,SHSE.600026,中远海能,19.24,18.81,19.18,18.33,18.88,-1.87,4.42,60000242,1124915242.32,2022-11-23,2.09,54243319898.24,90072258337.60,2.96,-18.85
20,SHSE.600027,华电国际,5.65,5.63,5.77,5.59,5.72,1.24,3.19,68202274,389070366.63,2022-11-23,0.84,46633012797.80,56455588989.80,1.46,-13.34
21,SHSE.600028,中国石化,4.32,4.33,4.43,4.33,4.40,1.85,2.31,211781274,929989412.35,2022-11-23,0.22,420454192602.40,532473900842.40,0.68,7.85
22,SHSE.600029,南方航空,6.88,6.84,6.97,6.80,6.95,1.02,2.47,26096722,179845446.39,2022-11-23,0.26,71028213002.85,125940185194.20,2.44,-5.34
23,SHSE.600030,中信证券,19.16,19.13,19.42,19.08,19.22,0.31,1.77,48763730,939238706.75,2022-11-23,0.43,218467653890.90,284850910053.38,1.21,12.93
24,SHSE.600031,三一重工,15.46,15.32,15.79,15.32,15.47,0.06,3.04,60828520,948081575.37,2022-11-23,0.72,131044819457.37,131391134744.87,2.04,42.89
25,SHSE.600032,浙江新能,12.06,12.00,12.21,11.96,12.18,1.00,2.07,5011108,60617650.93,2022-11-23,2.41,2533440000.00,25334400000.00,2.92,33.32
26,SHSE.600033,福建高速,2.81,2.80,2.84,2.80,2.82,0.36,1.42,7706275,21736374.50,2022-11-23,0.28,7739208000.00,7739208000.00,0.72,9.12
27,SHSE.600035,楚天高速,3.20,3.20,3.23,3.19,3.21,0.31,1.25,13508812,43432021.84,2022-11-23,0.84,5168472042.21,5168472042.21,0.70,6.91
28,SHSE.600036,招商银行,32.45,32.33,32.95,32.15,32.22,-0.71,2.47,57764427,1878620068.31,2022-11-23,0.28,664664589502.38,812583425264.22,1.02,6.10
29,SHSE.600037,歌华有线,8.37,8.30,8.44,8.29,8.39,0.24,1.79,9188351,76946099.39,2022-11-23,0.66,11677016446.76,11677016446.76,0.89,25.55
30,SHSE.600038,中直股份,43.89,43.69,44.00,43.07,43.49,-0.91,2.12,4157955,180877152.12,2022-11-23,0.71,25636342378.84,25636342378.84,2.72,74.98
31,SHSE.600039,四川路桥,11.61,11.61,11.88,11.46,11.49,-1.03,3.62,23436807,272476849.96,2022-11-23,0.50,54138833504.61,55309227884.61,1.78,6.78
32,SHSE.600048,保利发展,15.72,15.59,15.97,15.58,15.82,0.64,2.48,50129013,792832858.93,2022-11-23,0.42,189372414872.76,189372414872.76,1.04,7.04
33,SHSE.600050,中国联通,4.08,4.15,4.19,3.96,3.99,-2.21,5.64,882296062,3593963619.15,2022-11-23,2.85,123540023628.63,126899700585.63,0.81,17.01
34,SHSE.600051,宁波联合,7.22,7.20,7.22,7.11,7.14,-1.11,1.52,3953400,28293018.00,2022-11-23,1.27,2219683200.00,2219683200.00,0.69,9.00
35,SHSE.600052,东望时代,5.26,5.26,5.27,5.11,5.22,-0.76,3.04,5160218,26777601.64,2022-11-23,0.61,4406696548.02,4406696548.02,1.36,-114.57
36,SHSE.600053,九鼎投资,15.60,15.53,15.63,15.04,15.33,-1.73,3.78,4179716,64075667.28,2022-11-23,0.96,6646180464.00,6646180464.00,2.32,60.61
37,SHSE.600054,黄山旅游,10.80,10.76,10.83,10.59,10.76,-0.37,2.22,4156800,44500291.00,2022-11-23,0.81,5523108000.00,7848122774.40,1.89,-186.02
38,SHSE.600055,万东医疗,20.42,20.35,20.55,19.97,20.29,-0.64,2.84,5977586,120303745.08,2022-11-23,1.11,10973160677.71,14265108866.82,3.15,85.93
39,SHSE.600056,中国医药,17.65,17.38,17.85,15.89,15.96,-9.58,11.10,184942162,3023974520.09,2022-11-23,12.37,23865809588.88,23874240778.08,2.20,41.29
40,SHSE.600057,厦门象屿,10.87,10.81,10.99,10.76,10.80,-0.64,2.12,11412214,123697108.54,2022-11-23,0.53,23068280163.60,24344215059.60,1.69,9.09
41,SHSE.600058,五矿发展,9.38,9.33,9.44,9.16,9.22,-1.71,2.99,13443781,124737281.74,2022-11-23,1.25,9883016755.42,9883016755.42,2.01,20.52
